leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,ASTN,ASTS,ASTN|ASTS,18022.519458960003,11580.66,0.3202355583534339,book,2845.9215422715865,911.3652741194073,1934.5562681521792,6147.531427508012
underlying,ASTS,ASTS,ASTS (spot),11580.66,11580.66,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,16439.103359999997,16439.103359999997,0.4979286169534735,book,2187.312387505114,1089.1254319556217,1098.1869555494925,-610.083975136745
underlying,BE,BE,BE (spot),16439.103359999997,16439.103359999997,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CLSZ,CLSK,CLSZ|CLSK,4459.42,4459.42,1.0,book,0.0,0.0,0.0,0.0
underlying,CLSK,CLSK,CLSK (spot),4459.42,4459.42,1.0,book,0.0,0.0,0.0,-58.89385719776859
etf,CONI,COIN,CONI|COIN,576.0759582,576.0759582,0.5193065180757617,book,-25.68660793653224,-13.339222928697783,-12.347385007834458,-14.641296048010345
underlying,COIN,COIN,COIN (spot),576.0759582,576.0759582,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,6821.755030090001,6821.755030090002,0.5033059652326306,book,-258.10975310758454,-129.90817842376882,-128.20157468381572,-1141.125459399987
underlying,CRCL,CRCL,CRCL (spot),6821.755030090002,6821.755030090002,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,13394.2819245,13394.2819245,0.4984858492329549,book,-547.0404506987322,-272.69192363133595,-274.3485270673963,1300.223523163129
underlying,CRWV,CRWV,CRWV (spot),13394.2819245,13394.2819245,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,15143.096767260002,15143.096767260002,0.4982111727841186,book,277.2082951645193,138.1082698394013,139.10002532511803,3051.884609186348
underlying,IREN,IREN,IREN (spot),15143.096767260002,15143.096767260002,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,2213.6295,2213.6295,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,4529.3060016,5711.611517962827,0.6339966666367186,book,-350.78216595118283,-222.39472392865818,-128.38744202252465,-999.4303844177924
underlying,MSTR,MSTR,MSTR (spot),8503.074877743764,7925.241017962827,0.9320441289664073,book,862.2660560581733,803.6700151560394,58.596040902133836,1350.3697781892738
etf,NBIZ,NBIS,NBIZ|NBIS,13068.502753174402,13068.502753174402,0.49105928362307466,book,-358.34276974092245,-175.96754380048577,-182.37522594043668,4812.373285734851
underlying,NBIS,NBIS,NBIS (spot),13068.502753174402,13068.502753174402,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,18868.75616934,591.4424088085234,0.01569115844064781,book,500.5558838605775,7.854301682054826,492.7015821785227,8324.530868987746
underlying,QBTS,QBTS,QBTS (spot),591.4424088085234,591.4424088085234,1.0,book,-0.7419339213375906,-0.7419339213375906,0.0,428.56349925189846
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,6926.135907599999,5796.741781279144,0.417919107694026,book,53.06839029972957,22.178294320821287,30.890095978908285,-528.1344785153253
underlying,RKLB,RKLB,RKLB (spot),5796.741781279144,5796.741781279144,1.0,book,-47.95206385265833,-47.95206385265833,0.0,-47.95206385265833
etf,UVIX,SVIX,UVIX|SVIX,4391.897211,7224.8552034855375,0.8253494534174508,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),7224.8552034855375,7224.8552034855375,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
