symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-14377.43116838959
AAPB,AAPL,bucket_1,core_levered_etf,-2460.8221943838425
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,350.58166442549395
AFRU,AFRM,bucket_1,core_levered_etf,-1088.0152212001105
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,98.78352427576479
AMDG,AMD,bucket_1,core_levered_etf,-12462.950384436457
AMDL,AMD,bucket_1,core_levered_etf,-12922.367245055866
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-13033.345899715334
AMYY,AMD,bucket_2,yieldboost_etf,-5476.8191701516425
AMZO,AMZN,bucket_3,flow_inverse,3208.2131865907736
AMZU,AMZN,bucket_1,core_levered_etf,-1440.0415595542322
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3320.7915014778982
ANEL,ANET,bucket_1,core_levered_etf,315.3515057386126
APHU,APH,bucket_1,core_levered_etf,-229.92198302834805
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,200.7577707043748
ARCX,ACHR,bucket_1,core_levered_etf,400.0000075604775
ARMG,ARM,bucket_1,core_levered_etf,-2954.1419594542635
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1199.0790142941544
ASTN,ASTS,bucket_4,inverse_b4_etf,1664.6389716323456
ASTX,ASTS,bucket_1,core_levered_etf,-300.15610996234375
AVGG,AVGO,bucket_1,core_levered_etf,-2977.93421288034
AVL,AVGO,bucket_1,core_levered_etf,-2583.8677222422766
AVXX,AVAV,bucket_1,core_levered_etf,566.4705206018331
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,328.43499754865985
BABX,BABA,bucket_1,core_levered_etf,2272.866854386187
BAIG,BBAI,bucket_1,core_levered_etf,-1197.4785780428906
BBYY,BABA,bucket_2,yieldboost_etf,3818.546568839598
BEG,BE,bucket_1,core_levered_etf,360.3839297058565
BEX,BE,bucket_1,core_levered_etf,-4898.283472909132
BEZ,BE,bucket_4,inverse_b4_etf,-1758.3275443787231
BIDG,BIDU,bucket_1,core_levered_etf,18.349480471939668
BITU,IBIT,bucket_1,core_levered_etf,385.9679665907472
BITX,IBIT,bucket_1,core_levered_etf,360.72801254786555
BLSG,BLSH,bucket_1,core_levered_etf,2103.131233700069
BMNG,BMNR,bucket_1,core_levered_etf,1842.5513016326806
BMNU,BMNR,bucket_1,core_levered_etf,2331.9869397033067
BOEG,BA,bucket_1,core_levered_etf,838.4541694231491
BOEU,BA,bucket_1,core_levered_etf,993.0448288701152
BTCL,IBIT,bucket_1,core_levered_etf,377.79479563513354
BULG,BULL,bucket_1,core_levered_etf,-254.934022043757
CCUP,CRCL,bucket_1,core_levered_etf,2439.1301439196104
CEGX,CEG,bucket_1,core_levered_etf,1231.0184451688367
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-190.59225420347116
CIFG,CIFR,bucket_1,core_levered_etf,-4912.424815297329
CIFU,CIFR,bucket_1,core_levered_etf,-1265.483621225983
CLSX,CLSK,bucket_1,core_levered_etf,-7644.838256664475
CMGG,CMG,bucket_1,core_levered_etf,1522.087427375472
CNCG,CNC,bucket_1,core_levered_etf,-3336.358285650476
COHX,COHR,bucket_1,core_levered_etf,-482.0043536799114
COIA,COIN,bucket_1,core_levered_etf,62.40797605663223
COIG,COIN,bucket_1,core_levered_etf,594.5940617863355
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,-19.34311148050043
CONL,COIN,bucket_1,core_levered_etf,609.2895162019207
CONX,COIN,bucket_1,core_levered_etf,795.3163132112775
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1055.5100310575426
CORD,CRWV,bucket_4,inverse_b4_etf,47.12748870016871
COTG,COST,bucket_1,core_levered_etf,-90.86399459
COYY,COIN,bucket_2,yieldboost_etf,17111.109676780914
COZX,CORZ,bucket_1,core_levered_etf,-4197.414038474408
CRCA,CRCL,bucket_1,core_levered_etf,1474.834412104699
CRCD,CRCL,bucket_4,inverse_b4_etf,-2378.0005712608977
CRCG,CRCL,bucket_1,core_levered_etf,3563.200505801986
CRDU,CRDO,bucket_1,core_levered_etf,-9503.8592124448
CRMG,CRM,bucket_1,core_levered_etf,2248.4182967290494
CRMU,CRML,bucket_1,core_levered_etf,1001.0195035650302
CRMX,CRML,bucket_1,core_levered_etf,-253.6875985559878
CRWG,CRWV,bucket_1,core_levered_etf,2189.3441650411505
CRWL,CRWD,bucket_1,core_levered_etf,-440.7482765330846
CRWU,CRWV,bucket_1,core_levered_etf,1255.2089985086754
CRY,CRCL,bucket_2,yieldboost_etf,-5473.57999503219
CSCL,CSCO,bucket_1,core_levered_etf,-1110.90422257
CSEX,CLS,bucket_1,core_levered_etf,-395.10851809257167
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,941.8303628863434
CWVX,CRWV,bucket_1,core_levered_etf,-679.0771666117967
CWY,CRWV,bucket_2,yieldboost_etf,317.92648005483494
DAMD,AMD,bucket_4,inverse_b4_etf,284.4483342854487
DJTU,DJT,bucket_1,core_levered_etf,49.065728650000004
DKNX,DKNG,bucket_1,core_levered_etf,-158.73648496864774
DLLL,DELL,bucket_1,core_levered_etf,-2884.860527639232
DNNG,DNN,bucket_1,core_levered_etf,334.55647510802396
DRAY,DKNG,bucket_2,yieldboost_etf,91.72980849999999
DUOG,DUOL,bucket_1,core_levered_etf,-1621.1047092873523
DUST,GDX,bucket_3,flow_inverse,-2237.316204679347
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,307.92315841
EOSU,EOSE,bucket_1,core_levered_etf,-1898.339983504034
ERX,XLE,bucket_1,core_levered_etf,-466.57183825
ETHT,ETHA,bucket_1,core_levered_etf,2656.5594709857073
ETHU,ETHA,bucket_1,core_levered_etf,2284.1110422281768
ETU,ETHA,bucket_1,core_levered_etf,1638.32819656829
EWV,EWJ,bucket_3,flow_inverse,-199.5413911468988
FAZ,XLF,bucket_3,flow_inverse,363.3890163855752
FBL,META,bucket_1,core_levered_etf,624.5196202992317
FBY,META,bucket_2,yieldboost_etf,17.078057559999987
FBYY,META,bucket_2,yieldboost_etf,3135.702414975653
FCXG,FCX,bucket_1,core_levered_etf,-279.78837620266125
FGRU,FIGR,bucket_1,core_levered_etf,-1271.416799089136
FIGG,FIG,bucket_1,core_levered_etf,3451.7578371791897
FLYT,FLY,bucket_1,core_levered_etf,5242.044619139584
FUTG,FUTU,bucket_1,core_levered_etf,-32.487063250000006
GDXU,GDX,bucket_1,core_levered_etf,817.8628341323866
GEMG,GEMI,bucket_1,core_levered_etf,287.36304220567604
GEVG,GEV,bucket_1,core_levered_etf,110.42585199513125
GEVX,GEV,bucket_1,core_levered_etf,-2306.052065104252
GGLL,GOOGL,bucket_1,core_levered_etf,-2022.5229629274265
GLGG,GLXY,bucket_1,core_levered_etf,-386.5947335899692
GLWG,GLW,bucket_1,core_levered_etf,189.8401788793253
GLXU,GLXY,bucket_1,core_levered_etf,-4268.35349152724
GMEU,GME,bucket_1,core_levered_etf,46.08740875
GOOX,GOOGL,bucket_1,core_levered_etf,-2747.2471989602714
GOOY,GOOGL,bucket_2,yieldboost_etf,138.45614422000003
GOU,GOOGL,bucket_1,core_levered_etf,-0.14836996114246936
GRAG,GRAB,bucket_1,core_levered_etf,11.226025519999993
GUSH,XOP,bucket_1,core_levered_etf,-1195.5654457450992
HIMZ,HIMS,bucket_1,core_levered_etf,-24.724591248084607
HMYY,HIMS,bucket_2,yieldboost_etf,-1499.5093446482338
HODU,HOOD,bucket_1,core_levered_etf,-210.9380012791816
HOOG,HOOD,bucket_1,core_levered_etf,-225.87569543067494
HOOW,HOOD,bucket_2,yieldboost_etf,1658.69418598
HOOX,HOOD,bucket_1,core_levered_etf,-309.7820628847166
HOOY,HOOD,bucket_2,yieldboost_etf,1356.21069875
