leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,5098.9485339,5098.9485339,0.49384691437040196,book,116.25090576886271,57.41015110671721,58.8407546621455,739.1022264506183
underlying,AMD,AMD,AMD (spot),5098.9485339,5098.9485339,1.0,book,0.0,0.0,0.0,-31.610906352584045
etf,ASTN,ASTS,ASTN|ASTS,29525.56049472,24155.82,0.409675837121764,book,752.1627123547734,308.14288883571834,444.019823519055,-862.0299732287943
underlying,ASTS,ASTS,ASTS (spot),24155.82,24155.82,1.0,book,0.0,0.0,0.0,437.2897160519913
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,12832.15239705,12832.15239705,0.5187529179851637,book,334.43522967889,173.48925127296258,160.9459784059274,1802.137174130876
underlying,COIN,COIN,COIN (spot),12832.15239705,12832.15239705,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,95448.06019518,0.4415452600746847,2.314570978470045e-06,book,-3560.4129435572886,-0.008240828470526807,-3560.404702728818,-14509.967619179986
underlying,CRWV,CRWV,CRWV (spot),,,1.0,carry,0.008517732149442736,0.008517732149442736,0.0,-137.39270282560682
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,31990.005942225,31990.005942225,0.49898630931263144,book,-386.14070466626345,-192.6789250967976,-193.46177956946585,-6481.481123248795
underlying,IREN,IREN,IREN (spot),31990.005942225,31990.005942225,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,57777.23966184001,15481.2,0.13388607794838336,book,3967.0875714724243,531.1377958222199,3435.949775650204,-659.4311618123909
underlying,LITE,LITE,LITE (spot),15481.2,15481.2,1.0,book,0.0,0.0,0.0,3598.288574343557
etf,MSTZ,MSTR,MSTZ|MSTR,21023.89999584,15124.9,0.3609080265935626,book,1319.7655325068658,476.3139739032552,843.4515586036107,864.2224599974701
underlying,MSTR,MSTR,MSTR (spot),15124.9,15124.9,1.0,book,0.0,0.0,0.0,2460.352425004378
etf,MUZ,MU,MUZ|MU,4469.5,4469.5,0.5,book,242.83688767409933,121.41844383704967,121.41844383704967,282.6593982809774
underlying,MU,MU,MU (spot),4469.5,4469.5,1.0,book,0.0,0.0,0.0,0.0
etf,NBIZ,NBIS,NBIZ|NBIS,50262.30875327201,32218.94,0.3171076141895484,book,-3374.6819519079627,-1070.1373424180624,-2304.5446094899003,-1438.3649148007455
underlying,NBIS,NBIS,NBIS (spot),32218.94,32218.94,1.0,book,0.0,0.0,0.0,621.8682718918602
etf,QBTZ,QBTS,QBTZ|QBTS,66116.9133702,0.0,0.0,book,1111.8634885368692,0.0,1111.8634885368692,-2880.933869619588
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,,,0.4703138008534225,carry,-25.730000000000473,-12.101174095958783,-13.62882590404169,-4336.6326752
etf,RKLZ,RKLB,RKLZ|RKLB,21596.0552262,10639.35,0.24703460790867346,book,614.198643868107,151.72832116599676,462.4703227021102,-4853.664193812413
underlying,RKLB,RKLB,RKLB (spot),10639.35,10639.35,1.0,book,0.0,0.0,0.0,211.4191815727873
etf,SNDQ,SNDK,SNDQ|SNDK,48126.20250464,43945.5,0.4532717426495518,book,2713.7426914787748,1230.0628788690692,1483.6798126097056,-5620.303513016054
underlying,SNDK,SNDK,SNDK (spot),43945.5,43945.5,1.0,book,0.0,0.0,0.0,2277.9401003324188
etf,SPCG,SPCX,SPCG|SPCX,1865.52,1205.0973724800456,0.3229923486427499,book,-39.796414321268884,-12.853937329186603,-26.94247699208228,-148.1954732922526
etf,SSPC,SPCX,SSPC|SPCX,2337.76,1510.1571859261499,0.32299234864274984,book,-52.14347708882951,-16.84194413132046,-35.30153295750905,-3092.0471251666845
underlying,SPCX,SPCX,SPCX (spot),2715.254558406196,2715.2545584061954,0.9999999999999998,book,59.811541863845605,59.81154186384559,1.4210854715202004e-14,302.3161916057976
etf,UVIX,SVIX,UVIX|SVIX,20526.778968861,20671.035,0.5067670406908134,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),20671.035,20671.035,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
