symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,14490.307921105685
AAPB,AAPL,bucket_1,core_levered_etf,-2512.92475693
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,195.64643592893339
AFRU,AFRM,bucket_1,core_levered_etf,-1445.853160015854
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,657.8371689260562
AMA,AMAT,bucket_1,core_levered_etf,179.0314860602263
AMDG,AMD,bucket_1,core_levered_etf,-12388.841149215103
AMDL,AMD,bucket_1,core_levered_etf,-12843.628811907733
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMKL,AMKR,bucket_1,core_levered_etf,-67.45635700370575
AMPU,AMPX,bucket_1,core_levered_etf,1839.6476041005412
AMUU,AMD,bucket_1,core_levered_etf,-12961.39109670115
AMYY,AMD,bucket_2,yieldboost_etf,-11380.762996218533
AMZO,AMZN,bucket_3,flow_inverse,3305.25664367031
AMZU,AMZN,bucket_1,core_levered_etf,-1446.7386765614542
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3327.702671418938
ANEL,ANET,bucket_1,core_levered_etf,140.1173102550123
APHU,APH,bucket_1,core_levered_etf,-290.9211335899479
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,-684.4762927346371
ARCX,ACHR,bucket_1,core_levered_etf,1013.5793051961344
ARMG,ARM,bucket_1,core_levered_etf,-2012.835635536287
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1104.1527903780036
ASTN,ASTS,bucket_4,inverse_b4_etf,765.341728863679
ASTX,ASTS,bucket_1,core_levered_etf,5893.074324390889
AVGG,AVGO,bucket_1,core_levered_etf,-3080.348980324704
AVL,AVGO,bucket_1,core_levered_etf,-2615.0820138177905
AVXX,AVAV,bucket_1,core_levered_etf,646.0001940242499
AXTU,AXTI,bucket_1,core_levered_etf,2876.146258659815
AXTX,AXTI,bucket_1,core_levered_etf,14338.458552445423
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,337.0172555858429
BABX,BABA,bucket_1,core_levered_etf,2303.0437640675655
BAIG,BBAI,bucket_1,core_levered_etf,211.71754497597496
BBYY,BABA,bucket_2,yieldboost_etf,6171.657088385217
BEG,BE,bucket_1,core_levered_etf,1538.7225989820442
BEX,BE,bucket_1,core_levered_etf,-4371.998295615125
BEZ,BE,bucket_4,inverse_b4_etf,708.12144603
BIDG,BIDU,bucket_1,core_levered_etf,-3.7211657982012616
BITU,IBIT,bucket_1,core_levered_etf,423.3242394480579
BITX,IBIT,bucket_1,core_levered_etf,422.7048775037347
BLSG,BLSH,bucket_1,core_levered_etf,1948.2426244105977
BMNG,BMNR,bucket_1,core_levered_etf,1842.0473578707172
BMNU,BMNR,bucket_1,core_levered_etf,2643.294274984169
BOEG,BA,bucket_1,core_levered_etf,866.4949931910381
BOEU,BA,bucket_1,core_levered_etf,1002.7444410135597
BTCL,IBIT,bucket_1,core_levered_etf,431.9775219335945
BULG,BULL,bucket_1,core_levered_etf,-448.869360970975
CCUP,CRCL,bucket_1,core_levered_etf,4474.260280731212
CEGX,CEG,bucket_1,core_levered_etf,1297.9607083158996
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-82.87063993981914
CIFG,CIFR,bucket_1,core_levered_etf,-4274.793322051914
CIFU,CIFR,bucket_1,core_levered_etf,-1197.2474308600001
CLSX,CLSK,bucket_1,core_levered_etf,-5252.04793228015
CMGG,CMG,bucket_1,core_levered_etf,1470.9038322129213
CNCG,CNC,bucket_1,core_levered_etf,-3403.828626666292
COHX,COHR,bucket_1,core_levered_etf,980.2259662901738
COIA,COIN,bucket_1,core_levered_etf,-235.14585653808123
COIG,COIN,bucket_1,core_levered_etf,337.92869577288684
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,1587.593665282482
CONL,COIN,bucket_1,core_levered_etf,260.901426031298
CONX,COIN,bucket_1,core_levered_etf,474.8134911708545
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1380.1316580302112
CORD,CRWV,bucket_4,inverse_b4_etf,-5258.474559179702
COTG,COST,bucket_1,core_levered_etf,-90.86399459
COYY,COIN,bucket_2,yieldboost_etf,13288.189016844772
COZX,CORZ,bucket_1,core_levered_etf,-3715.039465193733
CPNX,CPNG,bucket_1,core_levered_etf,-182.60824223641794
CRCA,CRCL,bucket_1,core_levered_etf,4420.112057201435
CRCD,CRCL,bucket_4,inverse_b4_etf,-4281.42007207
CRCG,CRCL,bucket_1,core_levered_etf,7112.624142926288
CRDU,CRDO,bucket_1,core_levered_etf,-9212.830924063246
CRMG,CRM,bucket_1,core_levered_etf,2275.6148250420797
CRMU,CRML,bucket_1,core_levered_etf,13581.86476307209
CRMX,CRML,bucket_1,core_levered_etf,6157.413026573966
CRWG,CRWV,bucket_1,core_levered_etf,4656.6989530485935
CRWL,CRWD,bucket_1,core_levered_etf,-532.4230981931188
CRWU,CRWV,bucket_1,core_levered_etf,3141.6780697532704
CRY,CRCL,bucket_2,yieldboost_etf,-2256.9836815052545
CSCL,CSCO,bucket_1,core_levered_etf,-1110.90422257
CSEX,CLS,bucket_1,core_levered_etf,738.6921216452686
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,936.2583027132216
CWVX,CRWV,bucket_1,core_levered_etf,1657.128552904612
CWY,CRWV,bucket_2,yieldboost_etf,994.2039880176628
DAMD,AMD,bucket_4,inverse_b4_etf,724.4722994917687
DJTU,DJT,bucket_1,core_levered_etf,49.065728650000004
DKNX,DKNG,bucket_1,core_levered_etf,52.04072072598789
DLLL,DELL,bucket_1,core_levered_etf,-3060.115464930368
DNNG,DNN,bucket_1,core_levered_etf,433.1451525811114
DRAY,DKNG,bucket_2,yieldboost_etf,91.72980849999999
DUOG,DUOL,bucket_1,core_levered_etf,-1765.0688354915562
DUST,GDX,bucket_3,flow_inverse,-3834.060299547254
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,307.92315841
EOSU,EOSE,bucket_1,core_levered_etf,6408.4708587352625
ERX,XLE,bucket_1,core_levered_etf,-466.57183825
ETHT,ETHA,bucket_1,core_levered_etf,2568.770705255259
ETHU,ETHA,bucket_1,core_levered_etf,1915.5493445256323
ETU,ETHA,bucket_1,core_levered_etf,1357.6021349504026
EWV,EWJ,bucket_3,flow_inverse,-218.9813688957076
FAZ,XLF,bucket_3,flow_inverse,721.2650045155716
FBL,META,bucket_1,core_levered_etf,574.4599152402036
FBY,META,bucket_2,yieldboost_etf,17.078057559999987
FBYY,META,bucket_2,yieldboost_etf,4077.566523441874
FCXG,FCX,bucket_1,core_levered_etf,-58.11145503550564
FGRU,FIGR,bucket_1,core_levered_etf,-1765.8219496150568
FIGG,FIG,bucket_1,core_levered_etf,636.9195831902573
FLYT,FLY,bucket_1,core_levered_etf,10051.205575450189
FUTG,FUTU,bucket_1,core_levered_etf,-32.487063250000006
GDXU,GDX,bucket_1,core_levered_etf,1109.4843762872424
GEMG,GEMI,bucket_1,core_levered_etf,1469.9245010856546
GEVG,GEV,bucket_1,core_levered_etf,28.07654719670334
GEVX,GEV,bucket_1,core_levered_etf,-2435.9901575260124
GGLL,GOOGL,bucket_1,core_levered_etf,-2005.4984082317371
GLGG,GLXY,bucket_1,core_levered_etf,954.568643589768
GLWG,GLW,bucket_1,core_levered_etf,412.44970581395364
GLXU,GLXY,bucket_1,core_levered_etf,-1140.4322904505866
GMEU,GME,bucket_1,core_levered_etf,46.08740875
GOOX,GOOGL,bucket_1,core_levered_etf,-2722.6834801644404
GOOY,GOOGL,bucket_2,yieldboost_etf,138.45614422000003
GOU,GOOGL,bucket_1,core_levered_etf,2.06951760676237
GRAG,GRAB,bucket_1,core_levered_etf,11.226025519999993
GUSH,XOP,bucket_1,core_levered_etf,-1206.1296245793849
HIMZ,HIMS,bucket_1,core_levered_etf,-1485.1779966483014
HMYY,HIMS,bucket_2,yieldboost_etf,-2577.6596677608964
HODU,HOOD,bucket_1,core_levered_etf,-1353.0397488224469
HOOG,HOOD,bucket_1,core_levered_etf,-1106.016344158325
HOOW,HOOD,bucket_2,yieldboost_etf,1658.69418598
HOOX,HOOD,bucket_1,core_levered_etf,-1252.72365825274
HOOY,HOOD,bucket_2,yieldboost_etf,1356.21069875
HOYY,HOOD,bucket_2,yieldboost_etf,-6165.8384196812585
HUTG,HUT,bucket_1,core_levered_etf,-8988.744322297398
IBX,IBM,bucket_1,core_levered_etf,-257.5255967565438
INTW,INTC,bucket_1,core_levered_etf,-18269.133995238928
IONL,IONQ,bucket_1,core_levered_etf,-4072.4903760554084
IONX,IONQ,bucket_1,core_levered_etf,-576.1404119027613
IOYY,IONQ,bucket_2,yieldboost_etf,-610.0520638131128
IRE,IREN,bucket_1,core_levered_etf,3017.5358676952633
IREG,IREN,bucket_1,core_levered_etf,7834.6373989340245
IREX,IREN,bucket_1,core_levered_etf,4302.210205768785
IREZ,IREN,bucket_4,inverse_b4_etf,-4104.260123968821
ISUL,ISRG,bucket_1,core_levered_etf,521.2493541599999
JEPI,SPY,bucket_2,yieldboost_etf,-103.59331925000001
JEPQ,QQQ,bucket_2,yieldboost_etf,61.33092574999999
JNUG,GDXJ,bucket_1,core_levered_etf,735.4614240636662
JOBX,JOBY,bucket_1,core_levered_etf,212.9328482474754
KEEX,KEEL,bucket_1,core_levered_etf,-9269.645859731274
KLAG,KLAC,bucket_1,core_levered_etf,-2076.2035617307247
KORU,EWY,bucket_1,core_levered_etf,54.675542840836044
KTUP,KTOS,bucket_1,core_levered_etf,899.679811312141
LABD,XBI,bucket_3,flow_inverse,2167.0958886955655
LABU,XBI,bucket_1,core_levered_etf,-193.31287910999998
LABX,ALAB,bucket_1,core_levered_etf,-17449.37132002806
LACG,LAC,bucket_1,core_levered_etf,887.3755401983118
LCDL,LCID,bucket_1,core_levered_etf,177.09911095
LEUX,LEU,bucket_1,core_levered_etf,1626.631426420263
LINT,INTC,bucket_1,core_levered_etf,116.52888580094434
LITX,LITE,bucket_1,core_levered_etf,907.697645337387
LITZ,LITE,bucket_4,inverse_b4_etf,-3310.5209798668807
LLYX,LLY,bucket_1,core_levered_etf,-99.53610903959063
LMNX,LMND,bucket_1,core_levered_etf,-1243.1376240608927
LMTL,LMT,bucket_1,core_levered_etf,-644.10744061
LNOK,NOK,bucket_1,core_levered_etf,-1947.0985509345737
LRCU,LRCX,bucket_1,core_levered_etf,-1133.9366312987554
LUNL,LUNR,bucket_1,core_levered_etf,11555.10278347
MAAY,MARA,bucket_2,yieldboost_etf,-78.08320386088883
MARO,MARA,bucket_2,yieldboost_etf,157.5963746800001
METU,META,bucket_1,core_levered_etf,-101.0074479582299
METW,META,bucket_2,yieldboost_etf,-4.106851250000002
MEXX,EWW,bucket_1,core_levered_etf,54.294155259342105
MPG,MP,bucket_1,core_levered_etf,64.33062377527116
MPL,MP,bucket_1,core_levered_etf,79.29146879752811
MPWX,MPWR,bucket_1,core_levered_etf,40.89063705753318
MRAL,MARA,bucket_1,core_levered_etf,-107.5366697313993
MRNX,MRNA,bucket_1,core_levered_etf,-1179.9634392815485
MRVU,MRVL,bucket_1,core_levered_etf,-10980.110027780001
MSFL,MSFT,bucket_1,core_levered_etf,-625.4607733800001
MSFO,MSFT,bucket_2,yieldboost_etf,466.05950913
MSFU,MSFT,bucket_1,core_levered_etf,104.34228963944813
MSFW,MSFT,bucket_2,yieldboost_etf,924.38087664
MSFX,MSFT,bucket_1,core_levered_etf,749.7628179881648
MSTP,MSTR,bucket_1,core_levered_etf,507.68313158720264
MSTU,MSTR,bucket_1,core_levered_etf,-838.0512011508525
MSTW,MSTR,bucket_2,yieldboost_etf,972.8263548199999
MSTX,MSTR,bucket_1,core_levered_etf,267.6839666745415
MSTY,MSTR,bucket_2,yieldboost_etf,-38.67810225
MSTZ,MSTR,bucket_4,inverse_b4_etf,-49.33129311062193
MTYY,MSTR,bucket_2,yieldboost_etf,26893.47862826459
MULL,MU,bucket_1,core_levered_etf,-4153.706232219466
MUU,MU,bucket_1,core_levered_etf,-10116.475940814213
MUYY,MU,bucket_2,yieldboost_etf,-1416.9763127330075
