symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-5478.4625317512955
AAPB,AAPL,bucket_1,core_levered_etf,-2446.0402118161483
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,361.18849755135125
AFRU,AFRM,bucket_1,core_levered_etf,-1369.7798682966904
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,575.3226502833302
AMDG,AMD,bucket_1,core_levered_etf,-12614.384030248773
AMDL,AMD,bucket_1,core_levered_etf,-13081.42544150423
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-13186.012377178075
AMYY,AMD,bucket_2,yieldboost_etf,-10876.311757789492
AMZO,AMZN,bucket_3,flow_inverse,2720.181358643947
AMZU,AMZN,bucket_1,core_levered_etf,-1430.573977813577
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3288.2805394366133
ANEL,ANET,bucket_1,core_levered_etf,320.02381904311613
APHU,APH,bucket_1,core_levered_etf,-362.64539455343794
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,-493.23616073246313
ARCX,ACHR,bucket_1,core_levered_etf,1171.4646574993155
ARMG,ARM,bucket_1,core_levered_etf,-2287.9644665620717
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1302.3268142403913
ASTN,ASTS,bucket_4,inverse_b4_etf,4653.633060806327
ASTX,ASTS,bucket_1,core_levered_etf,-9031.06355760965
AVGG,AVGO,bucket_1,core_levered_etf,-2932.913555357909
AVL,AVGO,bucket_1,core_levered_etf,-2539.352090388673
AVXX,AVAV,bucket_1,core_levered_etf,-496.4936574283509
AXTX,AXTI,bucket_1,core_levered_etf,-4389.2020476753005
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,385.45136531978596
BABX,BABA,bucket_1,core_levered_etf,2447.582176601574
BAIG,BBAI,bucket_1,core_levered_etf,-992.5464772490618
BBYY,BABA,bucket_2,yieldboost_etf,7530.818155157353
BEG,BE,bucket_1,core_levered_etf,-257.50922352730294
BEX,BE,bucket_1,core_levered_etf,-7603.303852860617
BEZ,BE,bucket_4,inverse_b4_etf,708.12144603
BIDG,BIDU,bucket_1,core_levered_etf,25.220637430836405
BITU,IBIT,bucket_1,core_levered_etf,459.92483869741034
BITX,IBIT,bucket_1,core_levered_etf,486.75570268521165
BLSG,BLSH,bucket_1,core_levered_etf,2652.860848822382
BMNG,BMNR,bucket_1,core_levered_etf,3549.047309317329
BMNU,BMNR,bucket_1,core_levered_etf,4433.449033975078
BOEG,BA,bucket_1,core_levered_etf,896.1190745969637
BOEU,BA,bucket_1,core_levered_etf,1053.4367987020787
BTCL,IBIT,bucket_1,core_levered_etf,488.09892292880517
BULG,BULL,bucket_1,core_levered_etf,-196.18420086628888
CCUP,CRCL,bucket_1,core_levered_etf,4719.49393985096
CEGX,CEG,bucket_1,core_levered_etf,1304.028561087848
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-2.301984409991287
CIFG,CIFR,bucket_1,core_levered_etf,-4315.208131708823
CIFU,CIFR,bucket_1,core_levered_etf,-1197.2474308600001
CLSX,CLSK,bucket_1,core_levered_etf,-6047.038113732598
CMGG,CMG,bucket_1,core_levered_etf,1480.602767759748
CNCG,CNC,bucket_1,core_levered_etf,-3347.6221224206297
COHX,COHR,bucket_1,core_levered_etf,-146.3366474797228
COIA,COIN,bucket_1,core_levered_etf,338.6999654432212
COIG,COIN,bucket_1,core_levered_etf,835.6795627288084
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,148.72718024852782
CONL,COIN,bucket_1,core_levered_etf,952.1497002308591
CONX,COIN,bucket_1,core_levered_etf,1076.1527736053033
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1340.3443461862034
CORD,CRWV,bucket_4,inverse_b4_etf,-748.632258183884
COTG,COST,bucket_1,core_levered_etf,-90.86399459
COYY,COIN,bucket_2,yieldboost_etf,20321.32373081527
COZX,CORZ,bucket_1,core_levered_etf,-3907.7866347613594
CPNX,CPNG,bucket_1,core_levered_etf,-19.53522485860649
CRCA,CRCL,bucket_1,core_levered_etf,4650.013921583826
CRCD,CRCL,bucket_4,inverse_b4_etf,-4281.42007207
CRCG,CRCL,bucket_1,core_levered_etf,7483.158055648236
CRDU,CRDO,bucket_1,core_levered_etf,-9658.02281143085
CRMG,CRM,bucket_1,core_levered_etf,2317.743905250089
CRMU,CRML,bucket_1,core_levered_etf,-2078.6397072359123
CRMX,CRML,bucket_1,core_levered_etf,628.4734656438417
CRWG,CRWV,bucket_1,core_levered_etf,3217.220926096297
CRWL,CRWD,bucket_1,core_levered_etf,-504.4866482529891
CRWU,CRWV,bucket_1,core_levered_etf,2138.113185902403
CRY,CRCL,bucket_2,yieldboost_etf,-2753.094614498473
CSCL,CSCO,bucket_1,core_levered_etf,-1110.90422257
CSEX,CLS,bucket_1,core_levered_etf,420.18355322114536
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,1048.469478178476
CWVX,CRWV,bucket_1,core_levered_etf,245.24348709646847
CWY,CRWV,bucket_2,yieldboost_etf,105.5381821451383
DAMD,AMD,bucket_4,inverse_b4_etf,875.9833520587963
DJTU,DJT,bucket_1,core_levered_etf,49.065728650000004
DKNX,DKNG,bucket_1,core_levered_etf,108.63970389835487
DLLL,DELL,bucket_1,core_levered_etf,-3004.4720122625
DNNG,DNN,bucket_1,core_levered_etf,470.2364430111221
DRAY,DKNG,bucket_2,yieldboost_etf,91.72980849999999
DUOG,DUOL,bucket_1,core_levered_etf,-1189.6233059248889
DUST,GDX,bucket_3,flow_inverse,-3966.2795385760887
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,307.92315841
EOSU,EOSE,bucket_1,core_levered_etf,364.3216985950015
ERX,XLE,bucket_1,core_levered_etf,-466.57183825
