symbol,underlying,bucket,pair,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIS,NBIS,bucket_1,NBIS (spot),NEBIUS GROUP NV,18978.288131,27037.6175323227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46015.9056633227
NVTS,NVTS,bucket_1,NVTS (spot),NAVITAS SEMICONDUCTOR CORP,24468.166699999998,7609.932454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32078.099153999996
AMD,AMD,bucket_1,AMD (spot),ADVANCED MICRO DEVICES,31668.10398784797,27.168677789344038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31695.272665637316
MTYY,MSTR,bucket_2,MSTR | MTYY,GRANITE YIELDBOOST MSTR ETF,830.7256868100001,53561.63835,0.0,0.0,-22120.57,-2261.72,451.37864598136593,0.0,0.0,30461.45268279137
SNDK,SNDK,bucket_1,SNDK (spot),SANDISK CORP,14547.280733,14013.856880000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28561.137613
COYY,COIN,bucket_2,COIN | COYY,GRANITE YIELDBOOST COIN ETF,2938.01197694,27654.757695,-14.11,0.0,-9382.36,-1493.62,618.6440588752686,0.0,0.0,20321.32373081527
ALAB,ALAB,bucket_1,ALAB (spot),ASTERA LABS INC,10268.68074455,9281.314602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19549.99534655
INTC,INTC,bucket_1,INTC (spot),INTEL CORP,14743.08265,3676.781489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18419.864139
AMD,AMD,bucket_2,AMD (spot),ADVANCED MICRO DEVICES,12398.99699455203,4076.184471462551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16475.18146601458
MU,MU,bucket_2,MU (spot),MICRON TECHNOLOGY INC,11868.65255710895,4075.939734967226,2.1099631696482937,0.0,0.0,0.0,0.0,0.0,0.0,15946.702255245824
BE,BE,bucket_1,BE (spot),BLOOM ENERGY CORP- A,4978.8185239,7495.440937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12474.2594609
MRVL,MRVL,bucket_1,MRVL (spot),MARVELL TECHNOLOGY INC,11561.592616,856.105037,8.76,0.0,0.0,0.0,0.0,0.0,0.0,12426.457653
BTFL,KEEL,bucket_1,KEEL | BTFL,,5803.03964278,6441.160636,0.0,0.0,0.0,-9.42,0.0,0.0,0.0,12234.78027878
LUNL,LUNR,bucket_1,LUNR | LUNL,DEF DAI TAR 2X LG LUNR ETF,12197.59278347,0.0,0.0,0.0,0.0,-642.49,0.0,0.0,0.0,11555.10278347
HUT,HUT,bucket_1,HUT (spot),HUT 8 CORP,4803.23550114,5836.205337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10639.44083814
CRDO,CRDO,bucket_1,CRDO (spot),CREDO TECHNOLOGY GROUP HOLDI,4447.905495,5988.058385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10435.96388
XBTY,IBIT,bucket_2,IBIT | XBTY,GRANITE YIELDBOOST BITCOIN,841.23093016,16327.272066,-1.73,0.0,-6567.27,-764.23,430.8025750258836,0.0,0.0,10266.075571185886
PANW,PANW,bucket_1,PANW (spot),PALO ALTO NETWORKS INC,9234.23799259,759.736678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9993.97467059
MSTR,MSTR,bucket_4,MSTR (spot),STRATEGY INC,0.0,9700.535389591436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700.535389591436
NBIZ,NBIS,bucket_4,NBIS | NBIZ,TRADR 2X SHRT NBIS DAILY ETF,0.0,9108.560962,0.0,0.0,0.0,-183.13,44.96510715889365,0.0,0.0,8970.396069158895
PLUG,PLUG,bucket_1,PLUG (spot),PLUG POWER INC,7720.666635,1137.909855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8858.57649
ASTS,ASTS,bucket_1,ASTS (spot),AST SPACEMOBILE INC,31.485044999999978,8548.504283000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8579.989328000001
NVDA,NVDA,bucket_1,NVDA (spot),NVIDIA CORP,8097.47066989,-37.354502,4.1899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,8064.306167889999
QUBT,QUBT,bucket_1,QUBT (spot),QUANTUM COMPUTING INC,5806.358923999999,2118.109976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7924.4689
BBYY,BABA,bucket_2,BABA | BBYY,GRANITE YBST BABA ETF,1.44000853,11035.117288,-4.8,0.0,-2917.06,-724.1999999999999,140.32085862735224,0.0,0.0,7530.818155157353
CRCG,CRCL,bucket_1,CRCL | CRCG,LEVERAGE SHARES 2X CRCL,-92.18671912,7707.078641,0.0,0.0,0.0,-154.59,22.856133768235424,0.0,0.0,7483.158055648236
AAOI,AAOI,bucket_1,AAOI (spot),APPLIED OPTOELECTRONICS INC,8640.651516,-1398.461064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7242.190452
MU,MU,bucket_1,MU (spot),MICRON TECHNOLOGY INC,5228.345970101052,1719.3364010327753,0.8900368303517066,0.0,0.0,0.0,0.0,0.0,0.0,6948.57240796418
QBTZ,QBTS,bucket_4,QBTS | QBTZ,DEF DAILY T2X SHORT QBTS,0.0,7382.624524,0.0,0.0,0.0,-603.25,41.37973360161265,0.0,0.0,6820.754257601612
IONQ,IONQ,bucket_1,IONQ (spot),IONQ INC,6638.394981038941,9.332878357845033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6647.727859396787
VRT,VRT,bucket_1,VRT (spot),VERTIV HOLDINGS CO-A,6032.010926,531.723636,2.37,0.0,0.0,0.0,0.0,0.0,0.0,6566.1045619999995
SOXX,SOXX,bucket_1,SOXX (spot),ISHARES SEMICONDUCTOR ETF,4744.07971759,1754.430429,5.37,0.0,5.86,0.0,0.0,0.0,0.0,6509.740146589999
CIFR,CIFR,bucket_1,CIFR (spot),CIPHER DIGITAL INC,3213.90435989,3224.941356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6438.84571589
AVGO,AVGO,bucket_1,AVGO (spot),BROADCOM INC,6052.35048318,278.3328,38.35,0.0,0.0,0.0,0.0,0.0,0.0,6369.033283180001
WULF,WULF,bucket_1,WULF (spot),TERAWULF INC,2504.461779,3821.037053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6325.498832
QBTS,QBTS,bucket_1,QBTS (spot),D-WAVE QUANTUM INC,7469.187872161857,-1232.7739188370047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6236.413953324853
IONQ,IONQ,bucket_2,IONQ (spot),IONQ INC,9837.195373661061,-3761.031051357845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6076.164322303216
IREN,IREN,bucket_4,IREN (spot),IREN LTD,0.0,5470.8925362088185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5470.8925362088185
FBYY,META,bucket_2,META | FBYY,GRANITE YBST META ETF,8.40684483,9204.821499,-0.74,0.0,-3505.65,-487.53,177.86061671106097,0.0,0.0,5397.168960541062
MARA,MARA,bucket_2,MARA (spot),MARA HOLDINGS INC,4195.47679947,1080.542657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5276.01945647
TSM,TSM,bucket_2,TSM (spot),TAIWAN SEMICONDUCTOR-SP ADR,2732.900007718739,2482.0459014381686,37.55998622076658,-7.889997105480519,0.0,0.0,0.0,0.0,0.0,5244.615898272194
RCAT,RCAT,bucket_1,RCAT (spot),RED CAT HOLDINGS INC,899.619697,4302.51502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5202.134717
GOOGL,GOOGL,bucket_1,GOOGL (spot),ALPHABET INC-CL A,5073.01643174,57.333485,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5142.3499167400005
TXXS,TSUI,bucket_1,TSUI | TXXS,21SHARES 2X LONG SUI ETF,5247.50544334,0.0,0.0,0.0,0.0,-109.17,0.0,0.0,0.0,5138.33544334
RDW,RDW,bucket_1,RDW (spot),REDWIRE CORP,4989.566814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989.566814
IREG,IREN,bucket_1,IREN | IREG,LEVERAGE SHARES 2X IREN,6e-08,5256.288572,0.0,0.0,0.0,-494.89,59.03476607072117,0.0,0.0,4820.4333381307215
CCUP,CRCL,bucket_1,CRCL | CCUP,T-REX 2X LNG CRCL D TRGT ETF,689.88705621,4230.106353,0.0,0.0,0.0,-211.9,11.400530640958836,0.0,0.0,4719.49393985096
ASTN,ASTS,bucket_4,ASTS | ASTN,DFNCE DT 2X SHORT ASTS,0.0,5769.001969,0.0,0.0,0.0,-1145.11,29.74109180632716,0.0,0.0,4653.633060806327
CRCA,CRCL,bucket_1,CRCL | CRCA,PROSHARES ULTRA CRCL,-71.12540894,4869.410427,0.0,0.0,-34.78,-132.0,18.508903523826135,0.0,0.0,4650.013921583826
BMNU,BMNR,bucket_1,BMNR | BMNU,T-REX 2X LG BMNR DT ETF,-1e-07,4589.122592,0.0,0.0,0.0,-175.87,20.196442075078497,0.0,0.0,4433.449033975078
FLYT,FLY,bucket_1,FLY | FLYT,TRADR 2X LONG FLY DAILY ETF,-119.07550084,4883.678638,0.0,0.0,0.0,-442.27,69.3953549082461,0.0,0.0,4391.728492068246
