leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,4828.4655042,4828.4655042,0.4935108261469932,book,420.4142074306071,207.4789628330123,212.93524459759482,875.9833520587963
underlying,AMD,AMD,AMD (spot),4828.4655042,4828.4655042,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,19287.70364448,11771.480072540971,0.3041671082979861,book,510.5277605741876,155.28575263969725,355.24200793449035,4653.633060806327
underlying,ASTS,ASTS,ASTS (spot),11771.480072540971,11771.480072540971,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,16310.927682,16310.927682,0.5181078700585462,book,-574.1354171349365,-297.4640780969569,-276.6713390379796,148.72718024852782
underlying,COIN,COIN,COIN (spot),16310.927682,16310.927682,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,68723.16712371001,0.7760962354240872,5.646593724437109e-06,book,3142.1326158821967,0.017742346310189568,3142.1148735358865,-748.632258183884
underlying,CRWV,CRWV,CRWV (spot),,,1.0,carry,-0.0014423923088440205,-0.0014423923088440205,0.0,9.521131585209265
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,26558.80208926,26558.80208926,0.4986531378746007,book,-153.6645100980736,-76.62529014036767,-77.03921995770594,-3282.544950776832
underlying,IREN,IREN,IREN (spot),26558.80208926,26558.80208926,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,57328.94013264,11694.136834404217,0.10201074464714475,book,601.005995544498,61.3090691428928,539.6969264016052,-41.01677966393829
underlying,LITE,LITE,LITE (spot),11694.136834404217,11694.136834404217,1.0,book,-152.558385246887,-152.558385246887,0.0,-152.558385246887
etf,MSTZ,MSTR,MSTZ|MSTR,27947.66860536,657.5658433232775,0.011806122424129454,book,-1618.742800075453,-19.111075670868907,-1599.631724404584,-2568.365443808945
underlying,MSTR,MSTR,MSTR (spot),657.5658433232775,657.5658433232775,1.0,book,326.8196086450689,326.8196086450689,0.0,2606.360168610517
etf,MUZ,MU,MUZ|MU,,,0.0,carry,0.0,0.0,0.0,4.4114826
etf,NBIZ,NBIS,NBIZ|NBIS,29487.724215488004,4230.604041616531,0.0707099921658333,book,1907.6641759826343,134.89091893877293,1772.7732570438613,8970.396069158895
underlying,NBIS,NBIS,NBIS (spot),4230.604041616531,4230.604041616531,1.0,book,-641.0771388275658,-641.0771388275658,0.0,-641.0771388275658
etf,QBTZ,QBTS,QBTZ|QBTS,26717.91884892,31244.163233788724,0.5853783474053226,book,154.83658255835599,90.63798281589823,64.19859974245776,6820.754257601612
underlying,QBTS,QBTS,QBTS (spot),31244.163233788724,31244.163233788724,1.0,book,-215.9627945858714,-215.9627945858714,0.0,581.9330222948289
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,12182.5038141664,12182.503814166404,0.5033837455375032,book,-45.94470352686517,-23.12781694896352,-22.81688657790165,-1653.451158698369
underlying,RGTI,RGTI,RGTI (spot),12182.503814166404,12182.503814166404,1.0,book,0.0,0.0,0.0,0.0
etf,RKLZ,RKLB,RKLZ|RKLB,10152.34591392,10152.34591392,0.49916738879548916,book,380.3683497272252,189.86747591378844,190.50087381343678,-1204.3655285077414
underlying,RKLB,RKLB,RKLB (spot),10152.34591392,10152.34591392,1.0,book,0.0,0.0,0.0,-3.333006021475057
etf,SNDQ,SNDK,SNDQ|SNDK,35228.4640578,11545.190280255782,0.161704058091797,book,4684.1739092940015,757.449929940557,3926.7239793534445,1183.5990522652294
underlying,SNDK,SNDK,SNDK (spot),11545.190280255782,11545.190280255782,1.0,book,-2490.011775065022,-2490.011775065022,0.0,-2490.011775065022
etf,SPCG,SPCX,SPCG|SPCX,1239.84,276.12783304029824,0.1113562367080826,book,52.323263795486724,5.826521748549668,46.49674204693706,180.50443262461243
etf,SSPC,SPCX,SSPC|SPCX,1558.0,346.98603358238535,0.11135623670808259,book,67.9840956278722,7.5704530451222585,60.41364258274994,-2687.717061113622
underlying,SPCX,SPCX,SPCX (spot),623.1138666226836,623.1138666226836,1.0,book,-82.7267862846434,-82.7267862846434,0.0,-82.7267862846434
etf,UVIX,SVIX,UVIX|SVIX,18684.92583276,22139.18,0.5945013299448292,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),22139.18,22139.18,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
