symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,201.01763749248187
AAOX,AAOI,bucket_1,core_levered_etf,-7015.504614656325
AAPB,AAPL,bucket_1,core_levered_etf,-192.23036656151763
AAPU,AAPL,bucket_1,core_levered_etf,-139.5777443595584
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-35.01669248741085
ABNY,ABNB,bucket_2,yieldboost_etf,420.66797475000004
ADBG,ADBE,bucket_1,core_levered_etf,346.1250425855178
AFRU,AFRM,bucket_1,core_levered_etf,223.79975271610218
AIYY,AI,bucket_2,yieldboost_etf,686.9660137200001
ALBG,ALB,bucket_1,core_levered_etf,41.426353999999996
AMDG,AMD,bucket_1,core_levered_etf,-228.2305174470379
AMDL,AMD,bucket_1,core_levered_etf,-510.00902181064674
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-511.0244369610509
AMZO,AMZN,bucket_3,flow_inverse,2240.298027640492
AMZU,AMZN,bucket_1,core_levered_etf,-578.994304837466
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-691.3924974589171
APHU,APH,bucket_1,core_levered_etf,-6.29722187120937
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,2014.430669658555
ARCX,ACHR,bucket_1,core_levered_etf,467.17270165691485
ARMG,ARM,bucket_1,core_levered_etf,49.91392197828151
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-88.96666604370003
ASTX,ASTS,bucket_1,core_levered_etf,1736.9231251488613
AVGG,AVGO,bucket_1,core_levered_etf,-804.1571531795715
AVL,AVGO,bucket_1,core_levered_etf,-554.9504255890963
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,261.93998575
BABX,BABA,bucket_1,core_levered_etf,2255.2215883676627
BAIG,BBAI,bucket_1,core_levered_etf,803.4723224177576
BEX,BE,bucket_1,core_levered_etf,149.7883274417856
BIDG,BIDU,bucket_1,core_levered_etf,211.86370027330443
BITU,IBIT,bucket_1,core_levered_etf,1155.5812666147738
BITX,IBIT,bucket_1,core_levered_etf,1015.7015102432431
BLSG,BLSH,bucket_1,core_levered_etf,770.4690998520377
BMNG,BMNR,bucket_1,core_levered_etf,356.804145674556
BOEG,BA,bucket_1,core_levered_etf,908.0782241279354
BOEU,BA,bucket_1,core_levered_etf,1045.4612833716396
BTCL,IBIT,bucket_1,core_levered_etf,1040.2739385905156
BULG,BULL,bucket_1,core_levered_etf,505.87303103931544
CEGX,CEG,bucket_1,core_levered_etf,833.2061915818631
CHAU,ASHR,bucket_1,core_levered_etf,210.87392721064913
CIFG,CIFR,bucket_1,core_levered_etf,-51.77992332841637
CLSX,CLSK,bucket_1,core_levered_etf,-175.53648030111927
CLSZ,CLSK,bucket_4,inverse_b4_etf,341.43757941
CMGG,CMG,bucket_1,core_levered_etf,1140.5108931193427
CNCG,CNC,bucket_1,core_levered_etf,778.889005838763
COHX,COHR,bucket_1,core_levered_etf,-33.26791282200437
COIA,COIN,bucket_1,core_levered_etf,-563.99063842
COIG,COIN,bucket_1,core_levered_etf,89.57890475
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONX,COIN,bucket_1,core_levered_etf,981.4370928765645
