symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOG,AAOI,bucket_1,core_levered_etf,4630.70392232
AAOX,AAOI,bucket_1,core_levered_etf,29616.24827024637
AAPB,AAPL,bucket_1,core_levered_etf,-2512.92475693
AAPU,AAPL,bucket_1,core_levered_etf,-525.9371041036936
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,124.80124779539636
AFRU,AFRM,bucket_1,core_levered_etf,-1287.3377955553274
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,775.6539010335202
AMA,AMAT,bucket_1,core_levered_etf,738.0509782917619
AMAU,AMAT,bucket_1,core_levered_etf,238.98210375
AMDG,AMD,bucket_1,core_levered_etf,-12223.79897614
AMDL,AMD,bucket_1,core_levered_etf,-12466.18952661964
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMKL,AMKR,bucket_1,core_levered_etf,1078.4964737157675
AMPU,AMPX,bucket_1,core_levered_etf,4101.225012633216
AMUU,AMD,bucket_1,core_levered_etf,-12466.398765952335
AMYY,AMD,bucket_2,yieldboost_etf,-12684.88700142
AMZO,AMZN,bucket_3,flow_inverse,3458.6750144250746
AMZU,AMZN,bucket_1,core_levered_etf,-1452.9737635000001
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3333.752032358785
ANEL,ANET,bucket_1,core_levered_etf,353.9433891514752
APHU,APH,bucket_1,core_levered_etf,-193.03868568380994
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,422.70128862526224
ARCX,ACHR,bucket_1,core_levered_etf,738.7076174813868
ARMG,ARM,bucket_1,core_levered_etf,-1547.6507524642702
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1037.653316190658
ASTN,ASTS,bucket_4,inverse_b4_etf,-5712.92039042
ASTX,ASTS,bucket_1,core_levered_etf,18110.935630810767
AVAZ,VAVX,bucket_1,core_levered_etf,-14.268874767923812
AVGG,AVGO,bucket_1,core_levered_etf,-2963.2347263899997
AVL,AVGO,bucket_1,core_levered_etf,-2510.1045771965714
AVXX,AVAV,bucket_1,core_levered_etf,969.7190484491696
AXTU,AXTI,bucket_1,core_levered_etf,26413.6257173
AXTX,AXTI,bucket_1,core_levered_etf,36729.33365500246
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,304.34088470346046
BABX,BABA,bucket_1,core_levered_etf,2203.406876377911
BAIG,BBAI,bucket_1,core_levered_etf,1476.2377197770377
BBYY,BABA,bucket_2,yieldboost_etf,5756.847082721686
BEG,BE,bucket_1,core_levered_etf,3244.145594453225
BEX,BE,bucket_1,core_levered_etf,1843.1128590500248
BEZ,BE,bucket_4,inverse_b4_etf,708.12144603
BIDG,BIDU,bucket_1,core_levered_etf,82.53922202787204
BITU,IBIT,bucket_1,core_levered_etf,409.4231768599999
BITX,IBIT,bucket_1,core_levered_etf,397.3579549534699
BLSG,BLSH,bucket_1,core_levered_etf,2241.4256509682914
BMNG,BMNR,bucket_1,core_levered_etf,1319.9784422399998
BMNU,BMNR,bucket_1,core_levered_etf,1391.4832978259576
BOEG,BA,bucket_1,core_levered_etf,935.338158583845
BOEU,BA,bucket_1,core_levered_etf,1024.8624514100002
BTCL,IBIT,bucket_1,core_levered_etf,414.60937001
BULG,BULL,bucket_1,core_levered_etf,-549.4879541669661
CATG,CAT,bucket_1,core_levered_etf,46.2413240574981
