leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,15774.6551859,1530.866647531839,0.04800973482522939,book,-64.97172692636829,-3.119275380872158,-61.85245154549613,153.55067552907272
underlying,AMD,AMD,AMD (spot),1530.866647531839,1530.866647531839,1.0,book,-19.55160636152747,-19.55160636152747,0.0,7.065993725260608
etf,ASTN,ASTS,ASTN|ASTS,,,0.2685678452709261,carry,-446.1102049928759,-119.81085650830781,-326.2993484845681,-5712.92039042
underlying,ASTS,ASTS,ASTS (spot),,,1.0,carry,-437.2897160519913,-437.2897160519913,0.0,0.0
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,10788.129241344,10788.129241344,0.5186291594058584,book,298.47468154636545,154.79767319432278,143.67700835204266,1774.312679961652
underlying,COIN,COIN,COIN (spot),10788.129241344,10788.129241344,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,55787.20203966,0.5223169733571935,4.688922321790748e-06,book,949.4835168081445,0.004452054456134089,949.4790647536884,-22126.762107275285
underlying,CRWV,CRWV,CRWV (spot),,,1.0,carry,0.00012697163964503488,0.00012697163964503488,0.0,-137.3832014152026
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,EWV,EWJ,EWV|EWJ,,,0.2502564471268851,carry,2.682968143853998,0.6714300754355151,2.0115380684184827,-319.52621147
underlying,EWJ,EWJ,EWJ (spot),,,1.0,carry,0.0,0.0,0.0,-0.335
etf,IREZ,IREN,IREZ|IREN,472.09174042,0.0,0.0,book,6229.084805611295,0.0,6229.084805611295,-4872.20580469816
etf,LITZ,LITE,LITZ|LITE,25934.511075,14545.45,0.2806545638378285,book,3992.9444506348023,1120.6380832215882,2872.306367413214,-2489.982997071876
underlying,LITE,LITE,LITE (spot),14545.45,14545.45,1.0,book,0.0,0.0,0.0,3598.288574343557
etf,MSTZ,MSTR,MSTZ|MSTR,9918.37950792,9918.37950792,0.5016111750944032,book,807.9014147706599,405.2523780235416,402.6490367471183,1180.3778833481276
underlying,MSTR,MSTR,MSTR (spot),9918.37950792,9918.37950792,1.0,book,0.0,0.0,0.0,2460.352425004378
etf,MUZ,MU,MUZ|MU,5558.0,5558.0,0.5,book,116.79948503467227,58.399742517336136,58.399742517336136,-274.38158007042205
underlying,MU,MU,MU (spot),5558.0,5558.0,1.0,book,0.0,0.0,0.0,0.0
etf,NBIZ,NBIS,NBIZ|NBIS,36428.55168962301,30314.92,0.4128196884692119,book,1432.8999736951055,591.5293207483554,841.37065294675,-2924.7458112649083
underlying,NBIS,NBIS,NBIS (spot),30314.92,30314.92,1.0,book,0.0,0.0,0.0,621.8682718918602
etf,NVDQ,NVDA,NVDQ|NVDA,,,0.1644662608690461,carry,66.62938770265487,10.958286259449647,55.67110144320522,1124.55918369
etf,QBTZ,QBTS,QBTZ|QBTS,82422.33276144,0.0,0.0,book,60.366947594264275,0.0,60.366947594264275,-11266.465371951572
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,,,0.4703138008534225,carry,0.0,0.0,0.0,-4336.6326752
etf,RKLZ,RKLB,RKLZ|RKLB,29476.55293803,12885.04,0.21977927647469916,book,-837.5927908177473,-184.08553754634855,-653.5072532713988,-8970.952065619653
underlying,RKLB,RKLB,RKLB (spot),12885.04,12885.04,1.0,book,0.0,0.0,0.0,211.4191815727873
etf,SNDQ,SNDK,SNDQ|SNDK,52590.5745462,34773.75,0.3300029709824229,book,2098.8448662443843,692.6250414918529,1406.2198247525314,-16946.289373385272
underlying,SNDK,SNDK,SNDK (spot),34773.75,34773.75,1.0,book,0.0,0.0,0.0,2277.9401003324188
etf,SPCG,SPCX,SPCG|SPCX,526.24,404.1699774365586,0.38401677698061587,book,-70.76413563496317,-27.174615292357704,-43.58952034260547,-401.29672889591626
etf,SSPC,SPCX,SSPC|SPCX,2956.4,2270.6143989309853,0.3840167769806158,book,-95.23295800110236,-36.571053593913675,-58.661904407188686,-3408.094419314119
underlying,SPCX,SPCX,SPCX (spot),2674.784376367544,2674.7843763675437,0.9999999999999998,book,128.93345359491286,128.93345359491283,2.842170943040401e-14,677.0089108248457
etf,SDS,SPY,SDS|SPY,,,0.0693014970218851,carry,-19.05408003894013,-1.3204762710733695,-17.733603767866757,688.2442207500001
etf,UVIX,SVIX,UVIX|SVIX,31028.4648975,30351.7,0.49170664239541984,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),30351.7,30351.7,1.0,book,0.0,0.0,0.0,0.0
etf,FAZ,XLF,FAZ|XLF,,,0.0,carry,-24.45711516869926,-0.0,-24.45711516869926,796.23551275
underlying,XLF,XLF,XLF (spot),,,0.0,carry,0.0,0.0,0.0,-19.015827
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
