symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOG,AAOI,bucket_1,core_levered_etf,4612.18392232
AAOX,AAOI,bucket_1,core_levered_etf,21325.34626706844
AAPB,AAPL,bucket_1,core_levered_etf,-2512.92475693
AAPU,AAPL,bucket_1,core_levered_etf,-525.4708298603002
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,270.4524218495999
AFRU,AFRM,bucket_1,core_levered_etf,-1169.0128509073293
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,782.6218955209592
AMA,AMAT,bucket_1,core_levered_etf,318.13981428901343
AMAU,AMAT,bucket_1,core_levered_etf,237.83210375
AMDG,AMD,bucket_1,core_levered_etf,-12123.432004664186
AMDL,AMD,bucket_1,core_levered_etf,-12524.247834320242
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMKL,AMKR,bucket_1,core_levered_etf,383.4840761322756
AMPU,AMPX,bucket_1,core_levered_etf,4090.818710812997
AMUU,AMD,bucket_1,core_levered_etf,-14070.498968164055
AMYY,AMD,bucket_2,yieldboost_etf,-12684.88700142
AMZO,AMZN,bucket_3,flow_inverse,3105.1440340716836
AMZU,AMZN,bucket_1,core_levered_etf,-1453.0037635
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3305.668956676818
ANEL,ANET,bucket_1,core_levered_etf,278.01788500565766
APHU,APH,bucket_1,core_levered_etf,-250.12484147552664
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,712.7672525041958
ARCX,ACHR,bucket_1,core_levered_etf,855.3272611450728
ARMG,ARM,bucket_1,core_levered_etf,-1664.3869339534947
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1096.353172925493
ASTN,ASTS,bucket_4,inverse_b4_etf,-5758.77039042
ASTX,ASTS,bucket_1,core_levered_etf,17892.785267977808
AVAZ,VAVX,bucket_1,core_levered_etf,-21.251446158218297
AVGG,AVGO,bucket_1,core_levered_etf,-2963.39472639
AVL,AVGO,bucket_1,core_levered_etf,-2684.834541964435
AVXX,AVAV,bucket_1,core_levered_etf,715.6343592692594
AXTU,AXTI,bucket_1,core_levered_etf,26389.0257173
AXTX,AXTI,bucket_1,core_levered_etf,25535.329967122838
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
