leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,15893.188007039998,1817.127238070237,0.05647830258958311,book,216.0199613028276,12.200440739851132,203.81952056297646,1612.9956283746153
underlying,AMD,AMD,AMD (spot),1817.127238070237,1817.127238070237,1.0,book,-30.025964662767393,-30.025964662767393,0.0,-200.63475940785773
etf,ASTN,ASTS,ASTN|ASTS,,,0.2685678452709261,carry,0.0,0.0,0.0,-5758.77039042
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,9673.07505696,9673.07505696,0.5179076943474519,book,-487.61668613753363,-252.54043364283515,-235.07625249469848,2329.7909883135158
underlying,COIN,COIN,COIN (spot),9673.07505696,9673.07505696,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,42399.71097179999,28758.72,0.33904288980862857,book,1693.4349654280904,574.1470843817148,1119.2878810463758,-15546.752655466937
underlying,CRWV,CRWV,CRWV (spot),28758.72,28758.72,1.0,book,616.4867588990277,616.4867588990277,0.0,479.0729002916536
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,EWV,EWJ,EWV|EWJ,,,0.2502564471268851,carry,0.0,0.0,0.0,-320.05621147
underlying,EWJ,EWJ,EWJ (spot),,,1.0,carry,0.0,0.0,0.0,-0.335
etf,IREZ,IREN,IREZ|IREN,448.547190142246,0.0,0.0,book,-0.7217926779858317,-0.0,-0.7217926779858317,-4916.797204161625
etf,LITZ,LITE,LITZ|LITE,21533.84189264,19083.1,0.4426560150054075,book,-242.37495928727225,-107.28873361520182,-135.08622567207044,-345.3929205963376
underlying,LITE,LITE,LITE (spot),19083.1,19083.1,1.0,book,0.0,0.0,0.0,3598.288574343557
etf,MSTZ,MSTR,MSTZ|MSTR,9445.84525696,9445.84525696,0.5014924415059216,book,-172.0464829045443,-86.28001076430672,-85.76647214023757,1405.7668448703446
underlying,MSTR,MSTR,MSTR (spot),9445.84525696,9445.84525696,1.0,book,0.0,0.0,0.0,2460.352425004378
etf,MUZ,MU,MUZ|MU,4305.0,4305.0,0.5,book,-40.28504017891839,-20.142520089459197,-20.142520089459197,340.1892470898992
underlying,MU,MU,MU (spot),4305.0,4305.0,1.0,book,0.0,0.0,0.0,0.0
etf,NBIZ,NBIS,NBIZ|NBIS,22514.26590473218,22514.26590473218,0.49399353263667073,book,144.04601399574176,71.15779931598779,72.88821467975397,3931.040518768472
underlying,NBIS,NBIS,NBIS (spot),22514.26590473218,22514.26590473218,1.0,book,0.0,0.0,0.0,621.8682718918602
etf,NVDQ,NVDA,NVDQ|NVDA,,,0.1644662608690461,carry,0.0,0.0,0.0,1118.96918369
etf,QBTZ,QBTS,QBTZ|QBTS,75314.53268206,0.0,0.0,book,-1693.6759338833053,-0.0,-1693.6759338833053,-7787.987881663335
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,,,0.4703138008534225,carry,0.0,0.0,0.0,-4336.6326752
etf,RKLZ,RKLB,RKLZ|RKLB,25950.12594517,13671.0,0.264605008536188,book,215.58885030465444,57.04588957517005,158.54296072948438,-7264.9713225605055
underlying,RKLB,RKLB,RKLB (spot),13671.0,13671.0,1.0,book,0.0,0.0,0.0,211.4191815727873
etf,SNDQ,SNDK,SNDQ|SNDK,37133.948054160006,37133.948054160006,0.49751887337846157,book,277.2808234656186,137.95244290006664,139.32838056555195,-9311.500821324033
underlying,SNDK,SNDK,SNDK (spot),37133.948054160006,37133.948054160006,1.0,book,0.0,0.0,0.0,2277.9401003324188
etf,SPCG,SPCX,SPCG|SPCX,559.84,342.8468893136164,0.30620077996714806,book,-32.735008422525596,-10.0234851112085,-22.711523311317094,-421.0379171036527
etf,SSPC,SPCX,SSPC|SPCX,3158.5600000000004,1934.3070711460707,0.30620077996714806,book,-186.3334322201149,-57.0554422797549,-129.27798994036,-3512.4098964532827
underlying,SPCX,SPCX,SPCX (spot),2277.153960459687,2277.153960459687,1.0,book,164.4561519282613,164.4561519282613,0.0,765.8804714432616
etf,SDS,SPY,SDS|SPY,,,0.0693014970218851,carry,0.0,0.0,0.0,687.4542207500001
etf,UVIX,SVIX,UVIX|SVIX,29729.681913888,31135.55,0.5273748326791297,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),31135.55,31135.55,1.0,book,0.0,0.0,0.0,0.0
etf,FAZ,XLF,FAZ|XLF,,,0.0,carry,0.0,0.0,0.0,795.72551275
underlying,XLF,XLF,XLF (spot),,,0.0,carry,0.0,0.0,0.0,-19.015827
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
