symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,2123.455265151403
AAPB,AAPL,bucket_1,core_levered_etf,-2458.675344754429
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,313.18399957676115
AFRU,AFRM,bucket_1,core_levered_etf,-1437.0663420907088
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,562.4074018572077
AMDG,AMD,bucket_1,core_levered_etf,-12377.632030894432
AMDL,AMD,bucket_1,core_levered_etf,-12844.270925463456
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12957.729996356926
AMYY,AMD,bucket_2,yieldboost_etf,-10891.54330743361
AMZO,AMZN,bucket_3,flow_inverse,2957.361232946464
AMZU,AMZN,bucket_1,core_levered_etf,-1437.4964644025972
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3304.4779892347533
ANEL,ANET,bucket_1,core_levered_etf,356.60209677392714
APHU,APH,bucket_1,core_levered_etf,-341.0986917807601
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,-1523.3386670527889
ARCX,ACHR,bucket_1,core_levered_etf,925.5215845604347
ARMG,ARM,bucket_1,core_levered_etf,-2128.5191819922634
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1150.9660038058303
ASTN,ASTS,bucket_4,inverse_b4_etf,4050.7325628319963
ASTX,ASTS,bucket_1,core_levered_etf,-5802.368537940351
AVGG,AVGO,bucket_1,core_levered_etf,-2912.178250085596
AVL,AVGO,bucket_1,core_levered_etf,-2509.1533630123786
AVXX,AVAV,bucket_1,core_levered_etf,-1106.7394935337693
AXTX,AXTI,bucket_1,core_levered_etf,8332.149187141924
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,379.4104576325834
BABX,BABA,bucket_1,core_levered_etf,2428.822333956062
BAIG,BBAI,bucket_1,core_levered_etf,-774.1348532396763
BBYY,BABA,bucket_2,yieldboost_etf,6785.551379906945
BEG,BE,bucket_1,core_levered_etf,267.97912533080586
BEX,BE,bucket_1,core_levered_etf,-6734.093498249459
BEZ,BE,bucket_4,inverse_b4_etf,708.12144603
BIDG,BIDU,bucket_1,core_levered_etf,-14.531220873631717
BITU,IBIT,bucket_1,core_levered_etf,450.2921110767254
BITX,IBIT,bucket_1,core_levered_etf,467.95371869929
BLSG,BLSH,bucket_1,core_levered_etf,2065.1064933587945
BMNG,BMNR,bucket_1,core_levered_etf,2834.9735086427236
BMNU,BMNR,bucket_1,core_levered_etf,3636.080854268571
BOEG,BA,bucket_1,core_levered_etf,883.3844228023845
BOEU,BA,bucket_1,core_levered_etf,1040.095240231347
BTCL,IBIT,bucket_1,core_levered_etf,473.4503847435244
BULG,BULL,bucket_1,core_levered_etf,-399.41897457697337
CCUP,CRCL,bucket_1,core_levered_etf,4776.195830166562
CEGX,CEG,bucket_1,core_levered_etf,1359.9011017016567
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-26.35194225048362
CIFG,CIFR,bucket_1,core_levered_etf,-3737.349674696773
CIFU,CIFR,bucket_1,core_levered_etf,-1197.2474308600001
CLSX,CLSK,bucket_1,core_levered_etf,-5590.723753759055
CMGG,CMG,bucket_1,core_levered_etf,1458.9663816075433
CNCG,CNC,bucket_1,core_levered_etf,-3434.592599506922
COHX,COHR,bucket_1,core_levered_etf,310.5445789009552
COIA,COIN,bucket_1,core_levered_etf,-141.62815119280802
COIG,COIN,bucket_1,core_levered_etf,470.34811971118785
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,1644.7112150971266
CONL,COIN,bucket_1,core_levered_etf,374.2612070522704
CONX,COIN,bucket_1,core_levered_etf,606.8174283486833
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1377.5615330696924
CORD,CRWV,bucket_4,inverse_b4_etf,-10331.794707813116
COTG,COST,bucket_1,core_levered_etf,-90.86399459
COYY,COIN,bucket_2,yieldboost_etf,15551.562380003761
COZX,CORZ,bucket_1,core_levered_etf,-3712.5663923309044
CPNX,CPNG,bucket_1,core_levered_etf,-93.24790930378751
CRCA,CRCL,bucket_1,core_levered_etf,4777.332085339432
CRCD,CRCL,bucket_4,inverse_b4_etf,-4281.42007207
CRCG,CRCL,bucket_1,core_levered_etf,7635.256236799997
CRDU,CRDO,bucket_1,core_levered_etf,-9168.28976822416
CRMG,CRM,bucket_1,core_levered_etf,2268.5594521186717
CRMU,CRML,bucket_1,core_levered_etf,1697.0703471729848
CRMX,CRML,bucket_1,core_levered_etf,1571.9844612773425
CRWG,CRWV,bucket_1,core_levered_etf,5398.347371315754
CRWL,CRWD,bucket_1,core_levered_etf,-514.6692742131798
CRWU,CRWV,bucket_1,core_levered_etf,3778.1713608251825
CRY,CRCL,bucket_2,yieldboost_etf,-2711.39266643488
CSCL,CSCO,bucket_1,core_levered_etf,-1110.90422257
CSEX,CLS,bucket_1,core_levered_etf,496.25209485711514
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,998.1911738083088
CWVX,CRWV,bucket_1,core_levered_etf,2307.792486115955
CWY,CRWV,bucket_2,yieldboost_etf,984.5361311470529
DAMD,AMD,bucket_4,inverse_b4_etf,555.2783042520022
DJTU,DJT,bucket_1,core_levered_etf,49.065728650000004
DKNX,DKNG,bucket_1,core_levered_etf,73.67421933135391
DLLL,DELL,bucket_1,core_levered_etf,-2967.635033566019
DNNG,DNN,bucket_1,core_levered_etf,470.6854175436954
DRAY,DKNG,bucket_2,yieldboost_etf,91.72980849999999
DUOG,DUOL,bucket_1,core_levered_etf,-1398.9646504588195
DUST,GDX,bucket_3,flow_inverse,-4046.618825991199
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,307.92315841
EOSU,EOSE,bucket_1,core_levered_etf,1651.1377577619517
ERX,XLE,bucket_1,core_levered_etf,-466.57183825
ETHT,ETHA,bucket_1,core_levered_etf,3073.892233174338
ETHU,ETHA,bucket_1,core_levered_etf,2660.2581703408546
ETU,ETHA,bucket_1,core_levered_etf,1986.5771082746512
EWV,EWJ,bucket_3,flow_inverse,-243.5237854943357
FAZ,XLF,bucket_3,flow_inverse,590.1148944918892
FBL,META,bucket_1,core_levered_etf,599.5124712431578
FBY,META,bucket_2,yieldboost_etf,17.078057559999987
FBYY,META,bucket_2,yieldboost_etf,4551.446953133633
FCXG,FCX,bucket_1,core_levered_etf,-58.45374184723991
FGRU,FIGR,bucket_1,core_levered_etf,-1786.2897679816426
FIGG,FIG,bucket_1,core_levered_etf,2633.058976642607
FLYT,FLY,bucket_1,core_levered_etf,6061.757960865825
FUTG,FUTU,bucket_1,core_levered_etf,-32.487063250000006
GDXU,GDX,bucket_1,core_levered_etf,1111.2501039641197
GEMG,GEMI,bucket_1,core_levered_etf,928.171688800325
GEVG,GEV,bucket_1,core_levered_etf,-47.67755867769605
GEVX,GEV,bucket_1,core_levered_etf,-2544.9940467622982
GGLL,GOOGL,bucket_1,core_levered_etf,-2009.7406743786314
GLGG,GLXY,bucket_1,core_levered_etf,838.5166351732901
GLWG,GLW,bucket_1,core_levered_etf,-79.37078292292443
GLXU,GLXY,bucket_1,core_levered_etf,-1515.916483022055
GMEU,GME,bucket_1,core_levered_etf,46.08740875
GOOX,GOOGL,bucket_1,core_levered_etf,-2726.484125622205
GOOY,GOOGL,bucket_2,yieldboost_etf,138.45614422000003
GOU,GOOGL,bucket_1,core_levered_etf,1.5621270810331294
GRAG,GRAB,bucket_1,core_levered_etf,11.226025519999993
GUSH,XOP,bucket_1,core_levered_etf,-1164.0871610430358
HIMZ,HIMS,bucket_1,core_levered_etf,-1870.0226679558841
HMYY,HIMS,bucket_2,yieldboost_etf,-3476.3326322426587
HODU,HOOD,bucket_1,core_levered_etf,-906.6904331416783
HOOG,HOOD,bucket_1,core_levered_etf,-752.2089167605451
HOOW,HOOD,bucket_2,yieldboost_etf,1658.69418598
HOOX,HOOD,bucket_1,core_levered_etf,-887.5845407244502
HOOY,HOOD,bucket_2,yieldboost_etf,1356.21069875
HOYY,HOOD,bucket_2,yieldboost_etf,-4483.163959073175
HUTG,HUT,bucket_1,core_levered_etf,-8937.345924512181
IBX,IBM,bucket_1,core_levered_etf,-156.54814578827148
INTW,INTC,bucket_1,core_levered_etf,-18696.32504447642
IONL,IONQ,bucket_1,core_levered_etf,-4826.618059316526
IONX,IONQ,bucket_1,core_levered_etf,-1505.4253846054683
IOYY,IONQ,bucket_2,yieldboost_etf,-4712.999265277617
IRE,IREN,bucket_1,core_levered_etf,2112.1540544452632
IREG,IREN,bucket_1,core_levered_etf,6824.688412675511
IREX,IREN,bucket_1,core_levered_etf,3405.2545307591654
IREZ,IREN,bucket_4,inverse_b4_etf,-4697.878359875912
ISUL,ISRG,bucket_1,core_levered_etf,521.2493541599999
JEPI,SPY,bucket_2,yieldboost_etf,-103.59331925000001
JEPQ,QQQ,bucket_2,yieldboost_etf,61.33092574999999
JNUG,GDXJ,bucket_1,core_levered_etf,742.6959975831955
JOBX,JOBY,bucket_1,core_levered_etf,42.96789170629958
KEEX,KEEL,bucket_1,core_levered_etf,-10535.974615232755
KLAG,KLAC,bucket_1,core_levered_etf,-2553.845079789217
KORU,EWY,bucket_1,core_levered_etf,-161.16416153547286
KTUP,KTOS,bucket_1,core_levered_etf,728.8823017488485
LABD,XBI,bucket_3,flow_inverse,1922.9453400817576
LABU,XBI,bucket_1,core_levered_etf,-193.31287910999998
LABX,ALAB,bucket_1,core_levered_etf,-18043.535258124106
LACG,LAC,bucket_1,core_levered_etf,595.8109295061313
LCDL,LCID,bucket_1,core_levered_etf,177.09911095
LEUX,LEU,bucket_1,core_levered_etf,1856.8481544528904
LINT,INTC,bucket_1,core_levered_etf,-27.379524950992106
LITX,LITE,bucket_1,core_levered_etf,3552.648225288044
LITZ,LITE,bucket_4,inverse_b4_etf,-4004.681939185611
LLYX,LLY,bucket_1,core_levered_etf,-59.78802279241495
LMNX,LMND,bucket_1,core_levered_etf,-716.3351820206409
LMTL,LMT,bucket_1,core_levered_etf,-644.10744061
LNOK,NOK,bucket_1,core_levered_etf,-1929.37204625
LRCU,LRCX,bucket_1,core_levered_etf,-1244.787828924387
LUNL,LUNR,bucket_1,core_levered_etf,11555.10278347
MAAY,MARA,bucket_2,yieldboost_etf,-2918.366738422792
MARO,MARA,bucket_2,yieldboost_etf,157.5963746800001
METU,META,bucket_1,core_levered_etf,-89.23754596899893
METW,META,bucket_2,yieldboost_etf,-4.106851250000002
MEXX,EWW,bucket_1,core_levered_etf,26.16028979430471
MPG,MP,bucket_1,core_levered_etf,24.938258967750027
MPL,MP,bucket_1,core_levered_etf,22.104751862749946
MPWX,MPWR,bucket_1,core_levered_etf,333.52719065947997
MRAL,MARA,bucket_1,core_levered_etf,-123.10180744525768
MRNX,MRNA,bucket_1,core_levered_etf,-819.7536429362832
MRVU,MRVL,bucket_1,core_levered_etf,-10980.110027780001
MSFL,MSFT,bucket_1,core_levered_etf,-625.4607733800001
MSFO,MSFT,bucket_2,yieldboost_etf,466.05950913
MSFU,MSFT,bucket_1,core_levered_etf,101.58890700547315
MSFW,MSFT,bucket_2,yieldboost_etf,924.38087664
MSFX,MSFT,bucket_1,core_levered_etf,747.2100669173674
MSTP,MSTR,bucket_1,core_levered_etf,508.68851496052326
MSTU,MSTR,bucket_1,core_levered_etf,-131.4133112671172
MSTW,MSTR,bucket_2,yieldboost_etf,972.8263548199999
MSTX,MSTR,bucket_1,core_levered_etf,264.9549937833556
MSTY,MSTR,bucket_2,yieldboost_etf,-38.67810225
MSTZ,MSTR,bucket_4,inverse_b4_etf,-511.9609305594872
MTYY,MSTR,bucket_2,yieldboost_etf,26220.011854970922
MULL,MU,bucket_1,core_levered_etf,-4291.966079770158
MUU,MU,bucket_1,core_levered_etf,-10377.582804166126
MUYY,MU,bucket_2,yieldboost_etf,-5292.477137543937
MUZ,MU,bucket_4,inverse_b4_etf,4.4114826
MVLL,MRVL,bucket_1,core_levered_etf,-1473.8505122643833
NBIG,NBIS,bucket_1,core_levered_etf,-3603.3375647694484
NBIL,NBIS,bucket_1,core_levered_etf,-4911.674956217851
NBIZ,NBIS,bucket_4,inverse_b4_etf,3906.9424742796577
NEBX,NBIS,bucket_1,core_levered_etf,-16244.818926274855
NEMG,NEM,bucket_1,core_levered_etf,498.11673282533013
NETG,NET,bucket_1,core_levered_etf,-346.40920589068924
NFLU,NFLX,bucket_1,core_levered_etf,1661.4933933011632
NFLW,NFLX,bucket_2,yieldboost_etf,-933.14657616
NFLY,NFLX,bucket_2,yieldboost_etf,450.06645845
NFXL,NFLX,bucket_1,core_levered_etf,-1864.751039610132
NIOG,NIO,bucket_1,core_levered_etf,462.5811888054327
NOWL,NOW,bucket_1,core_levered_etf,236.10886617110725
NUG,NU,bucket_1,core_levered_etf,2405.98330032
NUGT,GDX,bucket_1,core_levered_etf,3451.6547327302455
NVDB,NVDA,bucket_1,core_levered_etf,-1057.713167684418
NVDG,NVDA,bucket_1,core_levered_etf,-2913.3176272037153
NVDL,NVDA,bucket_1,core_levered_etf,-1925.2820388169082
NVDQ,NVDA,bucket_3,flow_inverse,904.7524834152066
NVDU,NVDA,bucket_1,core_levered_etf,-1703.033781620372
NVDY,NVDA,bucket_2,yieldboost_etf,13.093847689999997
NVOX,NVO,bucket_1,core_levered_etf,-918.3839466278948
NVTX,NVTS,bucket_1,core_levered_etf,-28073.72601755542
NVYY,NVDA,bucket_3,flow_low_delta,-52.223669456981504
OKLL,OKLO,bucket_1,core_levered_etf,2621.6405210640755
OKTG,OKTA,bucket_1,core_levered_etf,-1133.2306597344007
ONDG,ONDS,bucket_1,core_levered_etf,2429.382544879942
ONDL,ONDS,bucket_1,core_levered_etf,1972.5591761430483
OPEG,OPEN,bucket_1,core_levered_etf,1226.2732750663674
OPEX,OPEN,bucket_1,core_levered_etf,409.74043819953056
ORCU,ORCL,bucket_1,core_levered_etf,-21.658102074583507
ORCX,ORCL,bucket_1,core_levered_etf,-115.73419725195464
ORLG,ORLY,bucket_1,core_levered_etf,-65.306013
OSCG,OSCR,bucket_1,core_levered_etf,-330.97992876
OSCX,OSCR,bucket_1,core_levered_etf,-4141.55288431785
PAAU,PAAS,bucket_1,core_levered_etf,460.6936417063344
PALU,PANW,bucket_1,core_levered_etf,-4105.687684832287
PANG,PANW,bucket_1,core_levered_etf,-7628.075387438409
PBRG,PBR,bucket_1,core_levered_etf,-429.98568788
PLTA,PLTR,bucket_1,core_levered_etf,1122.6544111342837
PLTG,PLTR,bucket_1,core_levered_etf,-40.94945843334739
PLTU,PLTR,bucket_1,core_levered_etf,544.5952894130612
PLTW,PLTR,bucket_2,yieldboost_etf,772.4335369099999
PLU,PL,bucket_1,core_levered_etf,1410.561431963741
PLUL,PLUG,bucket_1,core_levered_etf,-8113.266249559719
PONX,PONY,bucket_1,core_levered_etf,1589.4406588519034
PTIR,PLTR,bucket_1,core_levered_etf,1462.7332035218442
PYPG,PYPL,bucket_1,core_levered_etf,147.87019259749388
PYPY,PYPL,bucket_2,yieldboost_etf,1191.33550389
QBTX,QBTS,bucket_1,core_levered_etf,-4757.692002174986
QBTZ,QBTS,bucket_4,inverse_b4_etf,6318.787277954262
