leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,5476.486912,5476.486912,0.49374718564104186,book,-320.70504780679414,-158.34721477548038,-162.35783303131376,555.2783042520022
underlying,AMD,AMD,AMD (spot),5476.486912,5476.486912,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,20442.42089892,20442.42089892,0.49861609103932036,book,-602.9004979743313,-300.6158895856208,-302.2846083887105,4050.732562831996
underlying,ASTS,ASTS,ASTS (spot),20442.42089892,20442.42089892,1.0,book,350.82081160135203,350.82081160135203,0.0,437.2897160519913
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,13392.35678802,13392.356788019995,0.5180327189465285,book,1495.9840348485986,774.9686770732178,721.0153577753808,1644.7112150971266
underlying,COIN,COIN,COIN (spot),13392.356788019995,13392.356788019995,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,87776.62033139999,0.9897382180754412,5.644229885282966e-06,book,-9583.162449629232,-0.054089571893718824,-9583.108360057338,-10331.794707813116
underlying,CRWV,CRWV,CRWV (spot),,,1.0,carry,-0.02539708331327617,-0.02539708331327617,0.0,9.495734501895988
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,29272.27069312,29272.27069312,0.4998477963460127,book,-1415.3334090990797,-707.4512856330647,-707.8821234660151,-4697.878359875912
underlying,IREN,IREN,IREN (spot),29272.27069312,29272.27069312,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,65096.41236228,24643.976664265163,0.18967626898221254,book,-3963.6651595216726,-751.8132189528571,-3211.8519405688157,-4004.681939185611
underlying,LITE,LITE,LITE (spot),24643.976664265163,24643.976664265163,1.0,book,766.9528219485162,766.9528219485162,0.0,614.3944367016292
etf,MSTZ,MSTR,MSTZ|MSTR,23840.81756196,3717.814935842512,0.07820260399494605,book,2056.404513249458,160.81618780306715,1895.5883254463909,-511.9609305594872
underlying,MSTR,MSTR,MSTR (spot),3717.814935842512,3717.814935842512,1.0,book,-51.30341158296005,-51.30341158296005,0.0,2555.056757027557
etf,MUZ,MU,MUZ|MU,,,0.0,carry,0.0,0.0,0.0,4.4114826
etf,NBIZ,NBIS,NBIZ|NBIS,39692.138826175,7323.9846936516915,0.09112245359156251,book,-5063.453594879236,-461.3943152124136,-4602.0592796668225,3906.9424742796577
underlying,NBIS,NBIS,NBIS (spot),7323.9846936516915,7323.9846936516915,1.0,book,507.8336607952595,507.8336607952595,0.0,-133.2434780323063
etf,QBTZ,QBTS,QBTZ|QBTS,27664.38654804,30336.696899246934,0.5495294170019146,book,-501.96697964734994,-275.84562167982017,-226.12135796752978,6318.787277954262
underlying,QBTS,QBTS,QBTS (spot),30336.696899246934,30336.696899246934,1.0,book,670.3408815064696,670.3408815064696,0.0,1252.2739038012985
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,12980.26310724,12980.26310724,0.5036847054628132,book,-419.42662846597204,-211.2587778221439,-208.16785064382813,-2072.877787164341
underlying,RGTI,RGTI,RGTI (spot),12980.26310724,12980.26310724,1.0,book,0.0,0.0,0.0,0.0
etf,RKLZ,RKLB,RKLZ|RKLB,10430.95437867,2630.339582210496,0.12591444721052886,book,-152.7548902424212,-19.234047563579473,-133.52084267884172,-1357.1204187501626
underlying,RKLB,RKLB,RKLB (spot),2630.339582210496,2630.339582210496,1.0,book,0.0,0.0,0.0,-3.333006021475057
etf,SNDQ,SNDK,SNDQ|SNDK,42314.255250400005,19755.763104600177,0.23113243722087873,book,-3577.2222372770575,-826.8120941825708,-2750.4101430944866,-2393.6231850118284
underlying,SNDK,SNDK,SNDK (spot),19755.763104600177,19755.763104600177,1.0,book,1302.377419868827,1302.377419868827,0.0,-1187.634355196195
etf,SPCG,SPCX,SPCG|SPCX,1429.92,629.1115286402091,0.21998137260833092,book,-96.21796479428278,-21.166159965026388,-75.05180482925638,84.28646783032966
etf,SSPC,SPCX,SSPC|SPCX,1796.64,790.4546665660636,0.21998137260833098,book,-120.37053705777635,-26.47927596357161,-93.89126109420474,-2808.0875981713984
underlying,SPCX,SPCX,SPCX (spot),1419.5661952062728,1419.5661952062728,1.0,book,48.656758531435784,48.656758531435784,0.0,-34.07002775320761
etf,UVIX,SVIX,UVIX|SVIX,18886.179463008,21980.91,0.5840957488003727,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),21980.91,21980.91,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
