symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-8106.206850661929
AAPB,AAPL,bucket_1,core_levered_etf,-2458.069387434096
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,316.5469130152861
AFRU,AFRM,bucket_1,core_levered_etf,-920.1232469073774
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,246.57498055445438
AMDG,AMD,bucket_1,core_levered_etf,-12162.131704056954
AMDL,AMD,bucket_1,core_levered_etf,-12612.571959738052
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12715.28024195275
AMYY,AMD,bucket_2,yieldboost_etf,-5553.179097839048
AMZO,AMZN,bucket_3,flow_inverse,2867.8243406291836
AMZU,AMZN,bucket_1,core_levered_etf,-1434.4709194646125
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3302.335439573376
ANEL,ANET,bucket_1,core_levered_etf,452.22492546940344
APHU,APH,bucket_1,core_levered_etf,-175.21429057332435
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,530.0051791130844
ARCX,ACHR,bucket_1,core_levered_etf,564.8041207256771
ARMG,ARM,bucket_1,core_levered_etf,-2264.5403472295034
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1208.4436311584836
ASTN,ASTS,bucket_4,inverse_b4_etf,3426.085231393571
ASTX,ASTS,bucket_1,core_levered_etf,-1706.6089110183646
AVGG,AVGO,bucket_1,core_levered_etf,-2954.8981240030557
AVL,AVGO,bucket_1,core_levered_etf,-2560.188584386484
AVXX,AVAV,bucket_1,core_levered_etf,337.24972479792405
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,327.9509158111359
BABX,BABA,bucket_1,core_levered_etf,2269.867160223259
BAIG,BBAI,bucket_1,core_levered_etf,-1356.6613841712617
BBYY,BABA,bucket_2,yieldboost_etf,3441.2104802641898
BEG,BE,bucket_1,core_levered_etf,1347.816542380323
BEX,BE,bucket_1,core_levered_etf,-2442.954295034389
