symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOG,AAOI,bucket_1,core_levered_etf,1212.425899265259
AAOX,AAOI,bucket_1,core_levered_etf,22134.24074735967
AAPB,AAPL,bucket_1,core_levered_etf,-2512.92475693
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,169.31061965226954
AFRU,AFRM,bucket_1,core_levered_etf,-1419.7916204269727
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,685.3550544532279
AMA,AMAT,bucket_1,core_levered_etf,298.08615032950496
AMAU,AMAT,bucket_1,core_levered_etf,78.02508680006014
AMDG,AMD,bucket_1,core_levered_etf,-12321.017138730049
AMDL,AMD,bucket_1,core_levered_etf,-12745.611173490699
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMKL,AMKR,bucket_1,core_levered_etf,597.3843349203215
AMPU,AMPX,bucket_1,core_levered_etf,2927.6149626720758
AMUU,AMD,bucket_1,core_levered_etf,-12891.549499017685
AMYY,AMD,bucket_2,yieldboost_etf,-11064.39700142
AMZO,AMZN,bucket_3,flow_inverse,3244.8340629381705
AMZU,AMZN,bucket_1,core_levered_etf,-1446.3787933184635
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3326.9723430125155
ANEL,ANET,bucket_1,core_levered_etf,194.94093326534653
APHU,APH,bucket_1,core_levered_etf,-237.1681653066295
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,97.57950266340121
ARCX,ACHR,bucket_1,core_levered_etf,1218.8285903894784
ARMG,ARM,bucket_1,core_levered_etf,-1769.1600090768325
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1028.6077162856307
ASTN,ASTS,bucket_4,inverse_b4_etf,-1614.1926855835677
ASTX,ASTS,bucket_1,core_levered_etf,10087.038048456854
AVGG,AVGO,bucket_1,core_levered_etf,-2983.590977645233
AVL,AVGO,bucket_1,core_levered_etf,-2549.6388506245708
AVXX,AVAV,bucket_1,core_levered_etf,968.4118046036143
AXTU,AXTI,bucket_1,core_levered_etf,22500.16268950388
AXTX,AXTI,bucket_1,core_levered_etf,30938.503613737816
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,332.78209763764846
BABX,BABA,bucket_1,core_levered_etf,2290.212154939546
BAIG,BBAI,bucket_1,core_levered_etf,864.5852394956873
BBYY,BABA,bucket_2,yieldboost_etf,6419.969815326315
BEG,BE,bucket_1,core_levered_etf,2290.6512152535856
BEX,BE,bucket_1,core_levered_etf,-2259.8633827154576
BEZ,BE,bucket_4,inverse_b4_etf,708.12144603
BIDG,BIDU,bucket_1,core_levered_etf,34.55441745115586
BITU,IBIT,bucket_1,core_levered_etf,432.22816457038954
BITX,IBIT,bucket_1,core_levered_etf,438.4803689700098
BLSG,BLSH,bucket_1,core_levered_etf,2203.1655569507775
BMNG,BMNR,bucket_1,core_levered_etf,1862.498975671883
BMNU,BMNR,bucket_1,core_levered_etf,2515.1137940541244
BOEG,BA,bucket_1,core_levered_etf,903.8080558441189
BOEU,BA,bucket_1,core_levered_etf,1026.0815828492534
BTCL,IBIT,bucket_1,core_levered_etf,447.48786957547543
BULG,BULL,bucket_1,core_levered_etf,-442.60336102594744
CATG,CAT,bucket_1,core_levered_etf,1.4621338892960691
CCUP,CRCL,bucket_1,core_levered_etf,4517.847413754057
CEGX,CEG,bucket_1,core_levered_etf,1266.6864429140965
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-101.22986872045706
CIFG,CIFR,bucket_1,core_levered_etf,-2699.9437964906233
CIFU,CIFR,bucket_1,core_levered_etf,-1197.2474308600001
CLSX,CLSK,bucket_1,core_levered_etf,-4897.28252243467
CMGG,CMG,bucket_1,core_levered_etf,1424.77932927
CNCG,CNC,bucket_1,core_levered_etf,-3413.3864281809156
COHH,COHR,bucket_1,core_levered_etf,570.2309283165542
COHX,COHR,bucket_1,core_levered_etf,1518.6571177015237
COIA,COIN,bucket_1,core_levered_etf,-210.1070829641485
COIG,COIN,bucket_1,core_levered_etf,350.02073598047474
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,1467.701944451986
CONL,COIN,bucket_1,core_levered_etf,289.60587526780785
CONX,COIN,bucket_1,core_levered_etf,496.9291014727886
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1409.8803593694308
CORD,CRWV,bucket_4,inverse_b4_etf,-10949.554675622698
COTG,COST,bucket_1,core_levered_etf,-90.86399459
COYY,COIN,bucket_2,yieldboost_etf,14532.498628265459
COZX,CORZ,bucket_1,core_levered_etf,-3589.5140280638125
CPNX,CPNG,bucket_1,core_levered_etf,-83.82482303951859
CRCA,CRCL,bucket_1,core_levered_etf,4417.720535254796
CRCD,CRCL,bucket_4,inverse_b4_etf,-4281.42007207
CRCG,CRCL,bucket_1,core_levered_etf,7171.604278608799
CRDU,CRDO,bucket_1,core_levered_etf,-8259.249755962126
CRMG,CRM,bucket_1,core_levered_etf,2211.0034389823873
CRMU,CRML,bucket_1,core_levered_etf,19946.787577381056
CRMX,CRML,bucket_1,core_levered_etf,9095.655506242601
CRWG,CRWV,bucket_1,core_levered_etf,5724.458524118818
CRWL,CRWD,bucket_1,core_levered_etf,-490.5997199971881
CRWU,CRWV,bucket_1,core_levered_etf,3961.2932028781665
CRY,CRCL,bucket_2,yieldboost_etf,-1778.6393486990455
CSCL,CSCO,bucket_1,core_levered_etf,-1110.90422257
CSEX,CLS,bucket_1,core_levered_etf,1077.3167638716
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,946.7639009363647
CWVX,CRWV,bucket_1,core_levered_etf,2601.9266256292226
CWY,CRWV,bucket_2,yieldboost_etf,2098.932803170165
DAMD,AMD,bucket_4,inverse_b4_etf,622.8513206817556
DJTU,DJT,bucket_1,core_levered_etf,49.065728650000004
DKNX,DKNG,bucket_1,core_levered_etf,42.41818024863793
DLLL,DELL,bucket_1,core_levered_etf,-2948.724143268607
DNNG,DNN,bucket_1,core_levered_etf,501.2377989475275
DRAY,DKNG,bucket_2,yieldboost_etf,91.72980849999999
DRNL,DRNZ,bucket_1,core_levered_etf,5.6604763853048565
DUOG,DUOL,bucket_1,core_levered_etf,-1822.039033025646
DUST,GDX,bucket_3,flow_inverse,-4366.813502780968
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,307.92315841
