symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOG,AAOI,bucket_1,core_levered_etf,6605.982321106494
AAOX,AAOI,bucket_1,core_levered_etf,28415.344517594567
AAPB,AAPL,bucket_1,core_levered_etf,-2512.92475693
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,143.6696299738539
AFRU,AFRM,bucket_1,core_levered_etf,-1331.1392297533348
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,745.6837759820238
AMA,AMAT,bucket_1,core_levered_etf,653.038517323115
AMAU,AMAT,bucket_1,core_levered_etf,411.3320817945524
AMDG,AMD,bucket_1,core_levered_etf,-12122.875792233548
AMDL,AMD,bucket_1,core_levered_etf,-12225.446947320439
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMKL,AMKR,bucket_1,core_levered_etf,1010.7601293746435
AMPU,AMPX,bucket_1,core_levered_etf,4131.509173815189
AMUU,AMD,bucket_1,core_levered_etf,-12679.585765153413
AMYY,AMD,bucket_2,yieldboost_etf,-12684.88700142
AMZO,AMZN,bucket_3,flow_inverse,3297.8610626379577
AMZU,AMZN,bucket_1,core_levered_etf,-1444.9253807746502
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3324.936168176708
ANEL,ANET,bucket_1,core_levered_etf,362.0325611199054
APHU,APH,bucket_1,core_levered_etf,-197.7785855319802
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,311.18523563262835
ARCX,ACHR,bucket_1,core_levered_etf,1307.2553263052978
ARMG,ARM,bucket_1,core_levered_etf,-1533.0310316243688
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1043.7083550714808
ASTN,ASTS,bucket_4,inverse_b4_etf,-5266.810185427124
ASTX,ASTS,bucket_1,core_levered_etf,18184.076959443915
AVGG,AVGO,bucket_1,core_levered_etf,-2910.5651587714
AVL,AVGO,bucket_1,core_levered_etf,-2502.7977862318126
AVXX,AVAV,bucket_1,core_levered_etf,981.1802854374963
AXTU,AXTI,bucket_1,core_levered_etf,29655.529210999266
AXTX,AXTI,bucket_1,core_levered_etf,39257.36093980002
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
