leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,6148.794600000001,3073.1494126837933,0.2472651519890347,book,0.0,0.0,0.0,218.522402455441
underlying,AMD,AMD,AMD (spot),3073.1494126837933,3073.1494126837933,1.0,book,0.0,0.0,0.0,26.617600086788077
etf,ASTN,ASTS,ASTN|ASTS,37983.67969737,20287.8,0.26856784527092614,book,0.0,0.0,0.0,-5266.810185427124
underlying,ASTS,ASTS,ASTS (spot),20287.8,20287.8,1.0,book,0.0,0.0,0.0,437.2897160519913
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,13412.0464086,13412.0464086,0.5186307732681104,book,0.0,0.0,0.0,1475.8379984152866
underlying,COIN,COIN,COIN (spot),13412.0464086,13412.0464086,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,112355.24184093,0.5200069159230827,2.317859382938057e-06,book,0.0,0.0,0.0,-23076.24562408343
underlying,CRWV,CRWV,CRWV (spot),,,1.0,carry,0.0,0.0,0.0,-137.38332838684224
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,EWV,EWJ,EWV|EWJ,3380.4666225,1691.1,0.2502564471268851,book,0.0,0.0,0.0,-322.209179613854
underlying,EWJ,EWJ,EWJ (spot),1691.1,1691.1,1.0,book,0.0,0.0,0.0,-0.335
etf,IREZ,IREN,IREZ|IREN,40998.15126846,40998.15126846,0.5000790124839725,book,0.0,0.0,0.0,-11101.290610309456
underlying,IREN,IREN,IREN (spot),40998.15126846,40998.15126846,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,69213.1067244,13923.580000000002,0.1007142684431035,book,0.0,0.0,0.0,-6482.927447706678
underlying,LITE,LITE,LITE (spot),13923.580000000002,13923.580000000002,1.0,book,0.0,0.0,0.0,3598.288574343557
etf,MSTZ,MSTR,MSTZ|MSTR,21997.46229408,14701.75,0.3352608376158687,book,0.0,0.0,0.0,372.4764685774677
underlying,MSTR,MSTR,MSTR (spot),14701.75,14701.75,1.0,book,0.0,0.0,0.0,2460.352425004378
etf,MUZ,MU,MUZ|MU,5813.5,5813.5,0.5,book,0.0,0.0,0.0,-391.1810651050943
underlying,MU,MU,MU (spot),5813.5,5813.5,1.0,book,0.0,0.0,0.0,0.0
etf,NBIZ,NBIS,NBIZ|NBIS,55983.77644398001,29499.86,0.2613496961911336,book,0.0,0.0,0.0,-4357.645784960014
underlying,NBIS,NBIS,NBIS (spot),29499.86,29499.86,1.0,book,0.0,0.0,0.0,621.8682718918602
etf,NVDQ,NVDA,NVDQ|NVDA,6183.01194966,2030.959621,0.16446626086904614,book,0.0,0.0,0.0,1057.9297959873452
underlying,NVDA,NVDA,NVDA (spot),2030.959621,2030.959621,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,82786.11675012,0.0,0.0,book,0.0,0.0,0.0,-11326.832319545836
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,,,0.4703138008534225,carry,0.0,0.0,0.0,-4336.6326752
etf,RKLZ,RKLB,RKLZ|RKLB,27981.7822872,9128.7,0.16400177988321069,book,0.0,0.0,0.0,-8133.3592748019055
underlying,RKLB,RKLB,RKLB (spot),9128.7,9128.7,1.0,book,0.0,0.0,0.0,211.4191815727873
etf,SNDQ,SNDK,SNDQ|SNDK,74849.24153524001,33870.5,0.22580494719741598,book,0.0,0.0,0.0,-19045.134239629657
underlying,SNDK,SNDK,SNDK (spot),33870.5,33870.5,1.0,book,0.0,0.0,0.0,2277.9401003324188
etf,SPCG,SPCX,SPCG|SPCX,2222.64,1191.797757012097,0.2681040917584713,book,0.0,0.0,0.0,-330.5325932609531
etf,SSPC,SPCX,SSPC|SPCX,2775.5200000000004,1488.2565375149445,0.2681040917584713,book,0.0,0.0,0.0,-3312.8614613130167
underlying,SPCX,SPCX,SPCX (spot),2680.0542945270413,2680.0542945270417,1.0,book,0.0,0.0,0.0,548.0754572299328
etf,SDS,SPY,SDS|SPY,10778.87383264,1486.58,0.0693014970218851,book,0.0,0.0,0.0,707.2983007889402
underlying,SPY,SPY,SPY (spot),1486.58,1486.58,1.0,book,0.0,0.0,0.0,0.0
etf,UVIX,SVIX,UVIX|SVIX,22451.21750649,19701.22,0.441383718143893,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),19701.22,19701.22,1.0,book,0.0,0.0,0.0,0.0
etf,FAZ,XLF,FAZ|XLF,8352.5159,0.0,0.0,book,0.0,0.0,0.0,820.6926279186993
underlying,XLF,XLF,XLF (spot),,,0.0,carry,0.0,0.0,0.0,-19.015827
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
