symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,23.474157257275998
AAOX,AAOI,bucket_1,core_levered_etf,-11877.204446793736
AAPB,AAPL,bucket_1,core_levered_etf,-276.99914921884834
AAPU,AAPL,bucket_1,core_levered_etf,-227.8201867226873
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-191.94091759970513
ADBG,ADBE,bucket_1,core_levered_etf,209.82896658225604
AFRU,AFRM,bucket_1,core_levered_etf,-511.7330787855883
AIYY,AI,bucket_2,yieldboost_etf,686.9660137200001
ALBG,ALB,bucket_1,core_levered_etf,41.426353999999996
AMDG,AMD,bucket_1,core_levered_etf,-2299.938452558054
AMDL,AMD,bucket_1,core_levered_etf,-2612.2985054720293
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-2571.462242016382
AMZO,AMZN,bucket_3,flow_inverse,3480.6187619908533
AMZU,AMZN,bucket_1,core_levered_etf,-1298.1329683677588
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-1503.1144382353652
APHU,APH,bucket_1,core_levered_etf,-204.8305130861691
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,1416.347264737094
ARCX,ACHR,bucket_1,core_levered_etf,188.31886502231706
ARMG,ARM,bucket_1,core_levered_etf,-119.09722572613585
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,157.2230284283478
ASTX,ASTS,bucket_1,core_levered_etf,1878.4073477448517
AVGG,AVGO,bucket_1,core_levered_etf,-2206.688450252225
AVL,AVGO,bucket_1,core_levered_etf,-1836.585626020978
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,261.93998575
BABX,BABA,bucket_1,core_levered_etf,1631.1244725594195
BAIG,BBAI,bucket_1,core_levered_etf,-490.79993783391836
BEX,BE,bucket_1,core_levered_etf,-1335.9457395717081
BIDG,BIDU,bucket_1,core_levered_etf,-108.0860712240617
BITU,IBIT,bucket_1,core_levered_etf,715.4239359115763
BITX,IBIT,bucket_1,core_levered_etf,580.3436977245237
BLSG,BLSH,bucket_1,core_levered_etf,-300.93593704003143
BMNG,BMNR,bucket_1,core_levered_etf,-307.0707331280775
BOEG,BA,bucket_1,core_levered_etf,953.4165282055752
BOEU,BA,bucket_1,core_levered_etf,1078.0698117264353
BTCL,IBIT,bucket_1,core_levered_etf,613.0996674565254
BULG,BULL,bucket_1,core_levered_etf,-67.18481782594506
CEGX,CEG,bucket_1,core_levered_etf,113.29155769791551
CHAU,ASHR,bucket_1,core_levered_etf,-48.15724945319567
CHNU,CHNL,bucket_1,core_levered_etf,-158.21415890042607
CIFG,CIFR,bucket_1,core_levered_etf,-533.5041617650401
CLSX,CLSK,bucket_1,core_levered_etf,-1018.1741146151933
CMGG,CMG,bucket_1,core_levered_etf,995.7422084991217
CNCG,CNC,bucket_1,core_levered_etf,749.8577827312247
COHX,COHR,bucket_1,core_levered_etf,-171.55049175968352
COIA,COIN,bucket_1,core_levered_etf,-563.99063842
COIG,COIN,bucket_1,core_levered_etf,89.57890475
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONX,COIN,bucket_1,core_levered_etf,135.58555829414811
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,786.8823980476623
COTG,COST,bucket_1,core_levered_etf,81.00750186036456
COZX,CORZ,bucket_1,core_levered_etf,-689.7018697782337
CRCG,CRCL,bucket_1,core_levered_etf,-17.265978192847502
CRDU,CRDO,bucket_1,core_levered_etf,-3556.5200508771604
CRMG,CRM,bucket_1,core_levered_etf,1702.9067156578421
CRMU,CRML,bucket_1,core_levered_etf,1583.6020494518868
CRWG,CRWV,bucket_1,core_levered_etf,154.66591106
CRWL,CRWD,bucket_1,core_levered_etf,1063.5083342294797
CSCL,CSCO,bucket_1,core_levered_etf,-477.3706899916615
CSEX,CLS,bucket_1,core_levered_etf,-442.4193684066485
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,300.9291562073463
CWVX,CRWV,bucket_1,core_levered_etf,-3316.400626745773
DJTU,DJT,bucket_1,core_levered_etf,-22.23391512273992
DLLL,DELL,bucket_1,core_levered_etf,-782.3910402841068
