symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOG,AAOI,bucket_1,core_levered_etf,4612.18392232
AAOX,AAOI,bucket_1,core_levered_etf,19043.944342036983
AAPB,AAPL,bucket_1,core_levered_etf,-2512.92475693
AAPU,AAPL,bucket_1,core_levered_etf,-523.1610094632902
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,326.8083842646029
AFRU,AFRM,bucket_1,core_levered_etf,-956.970724591999
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,795.0463313892293
AMA,AMAT,bucket_1,core_levered_etf,188.46782247322432
AMAU,AMAT,bucket_1,core_levered_etf,237.83210375
AMDG,AMD,bucket_1,core_levered_etf,-11893.999480477674
AMDL,AMD,bucket_1,core_levered_etf,-12507.785024412986
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMKL,AMKR,bucket_1,core_levered_etf,663.4492926246766
AMPU,AMPX,bucket_1,core_levered_etf,4382.049455434596
AMUU,AMD,bucket_1,core_levered_etf,-13627.281094529355
AMYY,AMD,bucket_2,yieldboost_etf,-12684.88700142
AMZO,AMZN,bucket_3,flow_inverse,2314.8135231649685
AMZU,AMZN,bucket_1,core_levered_etf,-1453.0037635
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3244.8472657901925
ANEL,ANET,bucket_1,core_levered_etf,266.70466141711324
APHU,APH,bucket_1,core_levered_etf,-248.1822685204953
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,1037.7766520302284
ARCX,ACHR,bucket_1,core_levered_etf,854.0843986535991
ARMG,ARM,bucket_1,core_levered_etf,-1661.3828722997373
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1095.1935099243792
ASTN,ASTS,bucket_4,inverse_b4_etf,-5758.77039042
ASTX,ASTS,bucket_1,core_levered_etf,22149.585368564323
AVAZ,VAVX,bucket_1,core_levered_etf,53.54572712386966
AVGG,AVGO,bucket_1,core_levered_etf,-2963.39472639
AVL,AVGO,bucket_1,core_levered_etf,-2643.711584562836
AVXX,AVAV,bucket_1,core_levered_etf,445.65243159982344
AXTU,AXTI,bucket_1,core_levered_etf,26389.0257173
AXTX,AXTI,bucket_1,core_levered_etf,25498.76126492147
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
