symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-5360.204358341933
AAPB,AAPL,bucket_1,core_levered_etf,-2447.912331049852
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,259.35075788619685
AFRU,AFRM,bucket_1,core_levered_etf,-882.9701127090477
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,352.7029343250404
AMDG,AMD,bucket_1,core_levered_etf,-12105.658890238135
AMDL,AMD,bucket_1,core_levered_etf,-12556.795997919988
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12662.770688612063
AMYY,AMD,bucket_2,yieldboost_etf,-4220.409515406475
AMZO,AMZN,bucket_3,flow_inverse,3070.8918598937753
AMZU,AMZN,bucket_1,core_levered_etf,-1435.269407631643
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3310.8668556492453
ANEL,ANET,bucket_1,core_levered_etf,494.352224043219
APHU,APH,bucket_1,core_levered_etf,-184.93965782676707
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,190.4603167277831
ARCX,ACHR,bucket_1,core_levered_etf,554.0481131634536
ARMG,ARM,bucket_1,core_levered_etf,-2119.640316079412
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1077.8064846272252
ASTN,ASTS,bucket_4,inverse_b4_etf,363.1486959193403
ASTX,ASTS,bucket_1,core_levered_etf,41.92632502128217
AVGG,AVGO,bucket_1,core_levered_etf,-2975.796557104256
AVL,AVGO,bucket_1,core_levered_etf,-2581.0907654306375
AVXX,AVAV,bucket_1,core_levered_etf,465.8149547225279
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,305.26420108208526
BABX,BABA,bucket_1,core_levered_etf,2201.43724444521
BAIG,BBAI,bucket_1,core_levered_etf,-1094.3500064649968
BBYY,BABA,bucket_2,yieldboost_etf,2197.988631357583
BEG,BE,bucket_1,core_levered_etf,1061.4896581913947
BEX,BE,bucket_1,core_levered_etf,-3057.2410767057577
BEZ,BE,bucket_4,inverse_b4_etf,-3195.4684655370274
BIDG,BIDU,bucket_1,core_levered_etf,-4.606171896613943
BITU,IBIT,bucket_1,core_levered_etf,428.1716566959432
BITX,IBIT,bucket_1,core_levered_etf,430.5969746760938
BLSG,BLSH,bucket_1,core_levered_etf,2306.5806704951
BMNG,BMNR,bucket_1,core_levered_etf,2230.502955722554
BMNU,BMNR,bucket_1,core_levered_etf,2896.7954741002227
BOEG,BA,bucket_1,core_levered_etf,882.3223300325413
BOEU,BA,bucket_1,core_levered_etf,1042.0161627240766
BTCL,IBIT,bucket_1,core_levered_etf,439.19845793421416
BULG,BULL,bucket_1,core_levered_etf,-82.58585957347138
CCUP,CRCL,bucket_1,core_levered_etf,2946.8666725401763
CEGX,CEG,bucket_1,core_levered_etf,1282.5549052856777
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-105.51749225
CIFG,CIFR,bucket_1,core_levered_etf,-3712.7581247455564
CIFU,CIFR,bucket_1,core_levered_etf,-566.1589647781308
CLSX,CLSK,bucket_1,core_levered_etf,-6155.898978792475
CMGG,CMG,bucket_1,core_levered_etf,1590.7854419557293
CNCG,CNC,bucket_1,core_levered_etf,-3503.3417049272393
COHX,COHR,bucket_1,core_levered_etf,69.27365127402165
COIA,COIN,bucket_1,core_levered_etf,237.10388459416774
COIG,COIN,bucket_1,core_levered_etf,743.7010356381135
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,-76.92174782071066
CONL,COIN,bucket_1,core_levered_etf,827.5959091597255
CONX,COIN,bucket_1,core_levered_etf,977.433882692343
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1254.1490536801687
CORD,CRWV,bucket_4,inverse_b4_etf,-1764.268859627098
COTG,COST,bucket_1,core_levered_etf,-90.86399459
COYY,COIN,bucket_2,yieldboost_etf,17010.06194458283
COZX,CORZ,bucket_1,core_levered_etf,-4056.3828342219085
CRCA,CRCL,bucket_1,core_levered_etf,1683.0963201654706
CRCD,CRCL,bucket_4,inverse_b4_etf,-2725.7870717259498
CRCG,CRCL,bucket_1,core_levered_etf,3805.7828752262208
CRDU,CRDO,bucket_1,core_levered_etf,-8204.257296228714
CRMG,CRM,bucket_1,core_levered_etf,2162.4610982302465
CRMU,CRML,bucket_1,core_levered_etf,6554.733455247488
CRMX,CRML,bucket_1,core_levered_etf,3081.3619970154923
CRWG,CRWV,bucket_1,core_levered_etf,3328.9328168358634
CRWL,CRWD,bucket_1,core_levered_etf,-399.65945354440913
CRWU,CRWV,bucket_1,core_levered_etf,1982.8691859216526
CSCL,CSCO,bucket_1,core_levered_etf,-1110.90422257
CSEX,CLS,bucket_1,core_levered_etf,261.0525012499431
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,956.3485794856506
CWVX,CRWV,bucket_1,core_levered_etf,385.10907397656035
CWY,CRWV,bucket_2,yieldboost_etf,738.5312421187581
DAMD,AMD,bucket_4,inverse_b4_etf,-272.48589060885985
DJTU,DJT,bucket_1,core_levered_etf,49.065728650000004
DKNX,DKNG,bucket_1,core_levered_etf,-107.97498182115554
DLLL,DELL,bucket_1,core_levered_etf,-2682.372131760207
DNNG,DNN,bucket_1,core_levered_etf,517.9112425162095
DRAY,DKNG,bucket_2,yieldboost_etf,91.72980849999999
DUOG,DUOL,bucket_1,core_levered_etf,-1300.6245924473565
DUST,GDX,bucket_3,flow_inverse,-3774.591223965053
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,307.92315841
EOSU,EOSE,bucket_1,core_levered_etf,-1371.708210522149
ERX,XLE,bucket_1,core_levered_etf,-466.57183825
ETHT,ETHA,bucket_1,core_levered_etf,3009.303483066942
ETHU,ETHA,bucket_1,core_levered_etf,2637.391191087922
ETU,ETHA,bucket_1,core_levered_etf,1948.644790902172
EWV,EWJ,bucket_3,flow_inverse,-332.15873068011405
FAZ,XLF,bucket_3,flow_inverse,154.3922977045513
FBL,META,bucket_1,core_levered_etf,638.3313420497473
FBY,META,bucket_2,yieldboost_etf,17.078057559999987
