leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,4127.1950106,4127.1950106,0.4930951880812976,book,-113.12351621407828,-55.780661503998644,-57.342854710079635,-272.48589060885985
underlying,AMD,AMD,AMD (spot),4127.1950106,4127.1950106,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,29413.15675746,4346.79,0.07365102022586989,book,-879.9168608913742,-64.80677451859454,-815.1100863727796,363.1486959193403
underlying,ASTS,ASTS,ASTS (spot),4346.79,4346.79,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,21345.228288,15836.21,0.36941755959189154,book,537.0523821429047,198.3965803842438,338.65580175866086,-3195.4684655370274
underlying,BE,BE,BE (spot),15836.21,15836.21,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CLSZ,CLSK,CLSZ|CLSK,5549.033,5549.033,1.0,book,0.0,0.0,0.0,0.0
underlying,CLSK,CLSK,CLSK (spot),5549.033,5549.033,1.0,book,0.0,0.0,0.0,-58.89385719776859
etf,CONI,COIN,CONI|COIN,688.610652,688.610652,0.5193065180757617,book,-27.195072695599883,-14.122578510369193,-13.07249418523069,-76.92174782071066
underlying,COIN,COIN,COIN (spot),688.610652,688.610652,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,9805.02982459,9805.02982459,0.5033059652326305,book,-172.49476840438774,-86.81764590934942,-85.67712249503832,-2725.7870717259498
underlying,CRCL,CRCL,CRCL (spot),9805.02982459,9805.02982459,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,22762.19077725,22762.19077725,0.4984858492329549,book,-824.549090088412,-411.02605340698227,-413.5230366814297,-1764.268859627098
underlying,CRWV,CRWV,CRWV (spot),22762.19077725,22762.19077725,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,20911.89553574,20911.89553574,0.4982111727841186,book,-1573.3496599623868,-783.8603792893549,-789.4892806730319,43.06568334198307
underlying,IREN,IREN,IREN (spot),20911.89553574,20911.89553574,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,2440.5438,2440.5438,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,6398.451525119999,6398.45152512,0.5027591421722414,book,-437.92331234622725,-220.16994885241573,-217.75336349381152,-1664.2439654220573
underlying,MSTR,MSTR,MSTR (spot),8838.995325119999,8838.99532512,1.0,book,0.0,0.0,0.0,1730.5474009234465
etf,NBIZ,NBIS,NBIZ|NBIS,24071.41132286,24071.41132286,0.4910592836230746,book,217.3000693024701,106.70721636291543,110.59285293955466,2128.722064740346
underlying,NBIS,NBIS,NBIS (spot),24071.41132286,24071.41132286,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,27012.71779866,12418.56,0.2301382341745874,book,-2047.8273492140515,-471.283370042548,-1576.5439791715035,4189.971008722494
underlying,QBTS,QBTS,QBTS (spot),12418.56,12418.56,1.0,book,0.0,0.0,0.0,818.444315505976
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,11598.592118399998,3030.44,0.13046670552495218,book,-493.79331840091845,-64.42358746200158,-429.36973093891686,-1586.7069801714024
underlying,RKLB,RKLB,RKLB (spot),3030.44,3030.44,1.0,book,0.0,0.0,0.0,-3.333006021475057
etf,UVIX,SVIX,UVIX|SVIX,7342.67013816,4422.736550559079,0.30220242131976577,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),4422.736550559079,4422.736550559079,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
