leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,5689.3680324,5689.3680324,0.4930951880812976,book,251.34766402896162,123.93832366815563,127.40934036080598,455.5691446281892
underlying,AMD,AMD,AMD (spot),5689.3680324,5689.3680324,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,20401.897027980005,20401.897027980005,0.4983698322786166,book,7317.9057396770195,3647.0234561135617,3670.882283563458,4143.10530023214
underlying,ASTS,ASTS,ASTS (spot),20401.897027980005,20401.897027980005,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,15189.930658350002,15189.930658350004,0.5193065180757617,book,229.3058725902991,119.08003426919245,110.22583832110664,722.8625973834643
underlying,COIN,COIN,COIN (spot),15189.930658350004,15189.930658350004,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,75336.14055000001,0.8483211029335411,5.613189928908073e-06,book,-791.2881947625983,-0.004441650925705267,-791.2837531116726,-3890.7648740660807
underlying,CRWV,CRWV,CRWV (spot),,,1.0,carry,0.0,0.0,0.0,9.522573977518109
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,26336.533014055003,26336.533014055,0.49821117278411853,book,-780.4080288601403,-388.8079993085527,-391.6000295515876,-3128.8804406787585
underlying,IREN,IREN,IREN (spot),26336.533014055,26336.533014055,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,58666.88806992,19502.734113994025,0.16606125361377644,book,2791.029815153457,463.48190997780983,2327.5479051756474,-642.0227752084363
underlying,LITE,LITE,LITE (spot),19502.734113994025,19502.734113994025,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,24678.25835328,5267.763709430432,0.10731779876059629,book,4335.573176518533,465.2841696694551,3870.289006849078,-949.622643733492
underlying,MSTR,MSTR,MSTR (spot),5267.763709430432,5267.763709430432,1.0,book,-57.70295017465969,-57.70295017465969,0.0,2279.540559965448
etf,MUZ,MU,MUZ|MU,,,0.0,carry,0.0,0.0,0.0,4.4114826
etf,NBIZ,NBIS,NBIZ|NBIS,33521.085027760004,11146.291265300824,0.16328498314598006,book,3384.5358673754113,552.643882061359,2831.8919853140524,7062.73189317626
underlying,NBIS,NBIS,NBIS (spot),11146.291265300824,11146.291265300824,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,27065.75476896,32164.958718633185,0.5949064449303998,book,1366.7706404120372,813.1006627227708,553.6699776892664,6665.917675043256
underlying,QBTS,QBTS,QBTS (spot),32164.958718633185,32164.958718633185,1.0,book,0.0,0.0,0.0,797.8958168807003
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,12130.2546067651,12130.254606765102,0.5033606876309682,book,817.7920580386065,411.6443726734576,406.14768536514885,-1607.5064551715038
underlying,RGTI,RGTI,RGTI (spot),12130.254606765102,12130.254606765102,1.0,book,0.0,0.0,0.0,0.0
etf,RKLZ,RKLB,RKLZ|RKLB,10954.2258896,10954.2258896,0.4993433634770277,book,2521.802616848858,1259.245400722479,1262.5572161263792,-1584.7338782349666
underlying,RKLB,RKLB,RKLB (spot),10954.2258896,10954.2258896,1.0,book,0.0,0.0,0.0,-3.333006021475057
etf,SNDQ,SNDK,SNDQ|SNDK,44880.3997424,22859.74408290305,0.25088935891922387,book,-872.7682651413033,-218.9682705263448,-653.7999946149586,-3500.5748570287724
underlying,SNDK,SNDK,SNDK (spot),22859.74408290305,22859.74408290305,1.0,book,0.0,0.0,0.0,0.0
etf,SPCG,SPCX,SPCG|SPCX,1347.84,508.62629928291875,0.18868200204880356,book,111.24796942338335,20.990489594668052,90.2574798287153,128.1811688291257
etf,SSPC,SPCX,SSPC|SPCX,1697.84,640.7037007170812,0.18868200204880356,book,137.97136122593292,26.03271266150769,111.93864856442524,-2755.7011567414943
underlying,SPCX,SPCX,SPCX (spot),1149.33,1149.33,1.0,book,49.26503919619908,49.26503919619908,0.0,0.0
etf,UVIX,SVIX,UVIX|SVIX,19592.94408336,21692.3,0.5554779071758862,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),21692.3,21692.3,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
