symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-103.37325227261579
AAOX,AAOI,bucket_1,core_levered_etf,-8882.78764735
AAPB,AAPL,bucket_1,core_levered_etf,-1456.41136299646
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,206.96620472092303
AFRU,AFRM,bucket_1,core_levered_etf,-844.984375288512
AIYY,AI,bucket_2,yieldboost_etf,666.6825486810683
ALBG,ALB,bucket_1,core_levered_etf,41.426353999999996
AMDG,AMD,bucket_1,core_levered_etf,-11225.12363275581
AMDL,AMD,bucket_1,core_levered_etf,-11537.535595072728
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-11335.707847364416
AMZO,AMZN,bucket_3,flow_inverse,4986.006161150987
AMZU,AMZN,bucket_1,core_levered_etf,-1441.2541795500001
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3829.2282603994795
ANEL,ANET,bucket_1,core_levered_etf,503.54545674697835
APHU,APH,bucket_1,core_levered_etf,-19.632457396661472
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,1163.0013430411293
ARCX,ACHR,bucket_1,core_levered_etf,-359.767404143813
ARMG,ARM,bucket_1,core_levered_etf,-1250.1264820020704
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-625.3419311940532
ASTX,ASTS,bucket_1,core_levered_etf,4749.844181096705
AVGG,AVGO,bucket_1,core_levered_etf,-3054.0178977439828
AVL,AVGO,bucket_1,core_levered_etf,-2660.393291846657
AVXX,AVAV,bucket_1,core_levered_etf,470.30273853080695
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,261.93998575
BABX,BABA,bucket_1,core_levered_etf,1514.3062742111645
BAIG,BBAI,bucket_1,core_levered_etf,-2257.139572281417
BEX,BE,bucket_1,core_levered_etf,-4900.388186363943
BIDG,BIDU,bucket_1,core_levered_etf,-91.71433125
BITU,IBIT,bucket_1,core_levered_etf,-80.39546756226937
BITX,IBIT,bucket_1,core_levered_etf,-228.30953990370543
BLSG,BLSH,bucket_1,core_levered_etf,-786.0773069322713
BMNG,BMNR,bucket_1,core_levered_etf,-508.92599842
BMNU,BMNR,bucket_1,core_levered_etf,-577.47661709
BOEG,BA,bucket_1,core_levered_etf,495.20612297504925
BOEU,BA,bucket_1,core_levered_etf,733.4967787331824
