leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,5989.907560000001,5989.907560000001,0.49374718564104186,book,-253.19416967663614,-125.01390869855952,-128.1802609780766,302.084134575366
underlying,AMD,AMD,AMD (spot),5989.907560000001,5989.907560000001,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,20897.82136449,20897.82136449,0.49861609103932036,book,-245.31416321778806,-122.31758914023531,-122.99657407755275,3805.418399614208
underlying,ASTS,ASTS,ASTS (spot),20897.82136449,20897.82136449,1.0,book,0.0,0.0,0.0,437.2897160519913
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,12315.8437038,12315.8437038,0.5180327189465287,book,542.5856066576093,281.0770970780931,261.5085095795162,2187.296821754736
underlying,COIN,COIN,COIN (spot),12315.8437038,12315.8437038,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,95654.0093355,1.0785608786719554,5.644229885282967e-06,book,-3959.1036856252776,-0.02234609134134013,-3959.0813395339364,-14290.898393438394
underlying,CRWV,CRWV,CRWV (spot),1.0785608786719554,1.0785608786719554,1.0,book,0.0,0.0,0.0,9.495734501895988
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,35283.5405676,35283.5405676,0.4998477963460127,book,-3027.9764149303483,-1513.5273383906342,-1514.449076539714,-7725.85477480626
underlying,IREN,IREN,IREN (spot),35283.5405676,35283.5405676,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,77106.9544425,24643.976664265163,0.1601314007313361,book,-6026.369831577593,-965.011042455586,-5061.358789122007,-10031.051770763204
underlying,LITE,LITE,LITE (spot),24643.976664265163,24643.976664265163,1.0,book,2240.5852267026216,2240.5852267026216,0.0,2854.979663404251
etf,MSTZ,MSTR,MSTZ|MSTR,20005.39902669,3717.814935842513,0.0931955424746252,book,1911.9168461124311,178.18212763982254,1733.7347184726086,1399.955915552944
underlying,MSTR,MSTR,MSTR (spot),3717.814935842513,3717.814935842513,1.0,book,28.264788568884796,28.264788568884796,0.0,2583.321545596442
etf,MUZ,MU,MUZ|MU,,,0.0,carry,0.0,0.0,0.0,4.4114826
etf,NBIZ,NBIS,NBIZ|NBIS,44165.72795354501,7323.9846936516915,0.08189257249291368,book,-2208.4972001240285,-180.8595170615539,-2027.6376830624745,1698.445274155629
underlying,NBIS,NBIS,NBIS (spot),7323.9846936516915,7323.9846936516915,1.0,book,-1021.6763707829843,-1021.6763707829843,0.0,-1154.9198488152906
etf,QBTZ,QBTS,QBTZ|QBTS,29267.1091944,30336.696899246934,0.5194361394041908,book,-814.5115400221748,-423.0867298492805,-391.4248101728943,5504.275737932087
underlying,QBTS,QBTS,QBTS (spot),30336.696899246934,30336.696899246934,1.0,book,1252.1955741391268,1252.1955741391268,0.0,2504.4694779404253
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,13963.61637294,13963.61637294,0.5036847054628133,book,-509.6564092955955,-256.706138403287,-252.95027089230848,-2582.5341964599365
underlying,RGTI,RGTI,RGTI (spot),13963.61637294,13963.61637294,1.0,book,0.0,0.0,0.0,0.0
etf,RKLZ,RKLB,RKLZ|RKLB,10269.85855815,2630.339582210496,0.12788957579422341,book,67.96103474304687,8.691507903824743,59.269526839222124,-1289.1593840071157
underlying,RKLB,RKLB,RKLB (spot),2630.339582210496,2630.339582210496,1.0,book,-10.251148566624313,-10.251148566624313,0.0,-13.58415458809937
etf,SNDQ,SNDK,SNDQ|SNDK,54198.25885264001,19755.763104600177,0.18045223503955649,book,-5879.4994352900185,-1060.968814011894,-4818.530621278124,-8273.122620301847
underlying,SNDK,SNDK,SNDK (spot),19755.763104600177,19755.763104600177,1.0,book,-176.6355097433261,-176.6355097433261,0.0,-1364.269864939521
etf,SPCG,SPCX,SPCG|SPCX,1355.7599999999998,629.9559640252613,0.23232576710673772,book,35.664872384057205,8.285868835389996,27.379003548667207,119.95134021438686
etf,SSPC,SPCX,SSPC|SPCX,1699.36,789.6102311810114,0.23232576710673766,book,47.226599386106045,10.971955930219673,36.254643455886374,-2760.8609987852924
underlying,SPCX,SPCX,SPCX (spot),1419.5661952062728,1419.5661952062728,1.0,book,-59.922021062090394,-59.922021062090394,0.0,-93.992048815298
etf,UVIX,SVIX,UVIX|SVIX,18728.996151216,22120.56,0.592739823310146,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),22120.56,22120.56,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
