symbol,underlying,bucket,pair,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIS,NBIS,bucket_1,NBIS (spot),NEBIUS GROUP NV,18978.288131,15222.191293815291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34200.47942481529
NVTS,NVTS,bucket_1,NVTS (spot),NAVITAS SEMICONDUCTOR CORP,24468.166699999998,7301.772454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31769.939154
AMD,AMD,bucket_1,AMD (spot),ADVANCED MICRO DEVICES,31670.027211020497,3.2944478055146034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31673.32165882601
MTYY,MSTR,bucket_2,MSTR | MTYY,GRANITE YIELDBOOST MSTR ETF,830.7256868100001,51595.258366,0.0,0.0,-22120.57,-2310.56,483.1090217048311,0.0,0.0,28477.96307451483
SNDK,SNDK,bucket_1,SNDK (spot),SANDISK CORP,14547.280733,7782.046744939522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22329.32747793952
AXTX,AXTI,bucket_1,AXTI | AXTX,TRADR 2X LONG AXTI DAILY ETF,0.0,21938.059762,0.0,0.0,0.0,-162.56,126.51058018781245,0.0,0.0,21902.010342187812
ALAB,ALAB,bucket_1,ALAB (spot),ASTERA LABS INC,10268.68074455,8577.754602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18846.435346550003
INTC,INTC,bucket_1,INTC (spot),INTEL CORP,14743.08265,3320.831489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18063.914139
COYY,COIN,bucket_2,COIN | COYY,GRANITE YIELDBOOST COIN ETF,2938.01197694,25088.867709,-14.11,0.0,-9382.36,-1631.92,661.7105927013815,0.0,0.0,17660.200278641376
AAOX,AAOI,bucket_1,AAOI | AAOX,TRADR 2X LONG AAOI DAILY ETF,-5.7e-07,16388.892931,0.0,0.0,0.0,-792.0600000000001,126.38766003916484,0.0,0.0,15723.220590469165
MU,MU,bucket_2,MU (spot),MICRON TECHNOLOGY INC,12050.235628019289,3534.633609274813,1.9099223898668325,0.0,0.0,0.0,0.0,0.0,0.0,15586.779159683969
AMD,AMD,bucket_2,AMD (spot),ADVANCED MICRO DEVICES,12397.073771379499,372.4204821944854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12769.494253573985
BTFL,KEEL,bucket_1,KEEL | BTFL,,5803.03964278,6537.000636,0.0,0.0,0.0,-9.42,0.0,0.0,0.0,12330.62027878
MRVL,MRVL,bucket_1,MRVL (spot),MARVELL TECHNOLOGY INC,11561.592616,694.985037,8.76,0.0,0.0,0.0,0.0,0.0,0.0,12265.337653
LUNL,LUNR,bucket_1,LUNR | LUNL,DEF DAI TAR 2X LG LUNR ETF,12197.59278347,0.0,0.0,0.0,0.0,-642.49,0.0,0.0,0.0,11555.10278347
HUT,HUT,bucket_1,HUT (spot),HUT 8 CORP,4803.23550114,6121.525337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10924.76083814
LITX,LITE,bucket_1,LITE | LITX,TRADR 2X LG LITE DA ETF,0.0,10760.940633,0.0,0.0,0.0,-148.38,104.52525622717604,0.0,0.0,10717.085889227177
IREG,IREN,bucket_1,IREN | IREG,LEVERAGE SHARES 2X IREN,6e-08,10886.168572,0.0,0.0,0.0,-509.8,43.94924635365871,0.0,0.0,10420.31781841366
PANW,PANW,bucket_1,PANW (spot),PALO ALTO NETWORKS INC,9234.23799259,687.576678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9921.81467059
CRDO,CRDO,bucket_1,CRDO (spot),CREDO TECHNOLOGY GROUP HOLDI,4447.905495,5042.338385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9490.24388
BE,BE,bucket_1,BE (spot),BLOOM ENERGY CORP- A,4978.8185239,4409.870937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9388.689460900001
XBTY,IBIT,bucket_2,IBIT | XBTY,GRANITE YIELDBOOST BITCOIN,841.23093016,14816.532066,-1.73,0.0,-6567.27,-804.78,459.89064070813333,0.0,0.0,8743.873636868133
PLUG,PLUG,bucket_1,PLUG (spot),PLUG POWER INC,7720.666635,784.749855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8505.41649
NVDA,NVDA,bucket_1,NVDA (spot),NVIDIA CORP,8097.47066989,-90.024502,4.1899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,8011.636167889999
BBYY,BABA,bucket_2,BABA | BBYY,GRANITE YBST BABA ETF,1.44000853,10797.417288,-4.8,0.0,-2917.06,-750.42,148.96425540063242,0.0,0.0,7275.541551930634
SMYY,SMCI,bucket_2,SMCI | SMYY,GRANITE YIELDBOOST SMCI ETF,0.0,22613.1153,0.0,0.0,-13376.08,-2378.71,368.11500080287004,0.0,0.0,7226.440300802871
CRCG,CRCL,bucket_1,CRCL | CRCG,LEVERAGE SHARES 2X CRCL,-92.18671912,7295.718641,0.0,0.0,0.0,-158.23,25.48158860334971,0.0,0.0,7070.78351048335
MU,MU,bucket_1,MU (spot),MICRON TECHNOLOGY INC,5046.762899190711,2017.3725267251882,1.090077610133168,0.0,0.0,0.0,0.0,0.0,0.0,7065.225503526033
QUBT,QUBT,bucket_1,QUBT (spot),QUANTUM COMPUTING INC,5806.358923999999,1103.459976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6909.818899999999
QBTS,QBTS,bucket_1,QBTS (spot),D-WAVE QUANTUM INC,7469.187872161857,-618.3595361658477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850.82833599601
WULF,WULF,bucket_1,WULF (spot),TERAWULF INC,2504.461779,4179.197053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6683.658832
SOXX,SOXX,bucket_1,SOXX (spot),ISHARES SEMICONDUCTOR ETF,4744.07971759,1595.680429,5.37,0.0,5.86,0.0,0.0,0.0,0.0,6350.990146589999
AVGO,AVGO,bucket_1,AVGO (spot),BROADCOM INC,6052.79243874,246.11742,38.35,0.0,0.0,0.0,0.0,0.0,0.0,6337.25985874
VRT,VRT,bucket_1,VRT (spot),VERTIV HOLDINGS CO-A,6032.010926,291.663636,2.37,0.0,0.0,0.0,0.0,0.0,0.0,6326.044562
IONQ,IONQ,bucket_1,IONQ (spot),IONQ INC,6198.0065667733215,78.38063591485894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6276.387202688181
QBTZ,QBTS,bucket_4,QBTS | QBTZ,DEF DAILY T2X SHORT QBTS,0.0,6090.584524,0.0,0.0,0.0,-634.23,47.92121393208716,0.0,0.0,5504.275737932087
MARA,MARA,bucket_2,MARA (spot),MARA HOLDINGS INC,3884.927718731678,1396.102657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5281.030375731678
FLYT,FLY,bucket_1,FLY | FLYT,TRADR 2X LONG FLY DAILY ETF,-119.07550084,5790.978638,0.0,0.0,0.0,-469.96,70.32130354049936,0.0,0.0,5272.264440700499
GOOGL,GOOGL,bucket_1,GOOGL (spot),ALPHABET INC-CL A,5073.01643174,64.953487,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5149.96991874
TXXS,TSUI,bucket_1,TSUI | TXXS,21SHARES 2X LONG SUI ETF,5247.50544334,0.0,0.0,0.0,0.0,-109.17,0.0,0.0,0.0,5138.33544334
RDW,RDW,bucket_1,RDW (spot),REDWIRE CORP,4989.566814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989.566814
FBYY,META,bucket_2,META | FBYY,GRANITE YBST META ETF,8.40684483,9082.821499,-0.74,0.0,-3835.0,-510.13,188.23054469298876,0.0,0.0,4933.588888522989
CRMU,CRML,bucket_1,CRML | CRMU,LEVERAGE SHARES 2X CRML,-3.03e-06,5690.047658,0.0,0.0,0.0,-987.87,143.36112895437162,0.0,0.0,4845.538783924372
CIFR,CIFR,bucket_1,CIFR (spot),CIPHER DIGITAL INC,3213.90435989,1552.441356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4766.34571589
HOOD,HOOD,bucket_2,HOOD (spot),ROBINHOOD MARKETS INC - A,818.4960498287301,3893.5822724362456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4712.078322264975
IREX,IREN,bucket_1,IREN | IREX,TRADR 2X LONG IREN DAILY ETF,-1.45e-06,4793.074621,0.0,0.0,0.0,-208.12,14.519999738758216,0.0,0.0,4599.474619288758
CCUP,CRCL,bucket_1,CRCL | CCUP,T-REX 2X LNG CRCL D TRGT ETF,689.88705621,4019.896354,0.0,0.0,0.0,-220.57999999999998,12.726515698549123,0.0,0.0,4501.929925908549
UUUG,UUUU,bucket_1,UUUU | UUUG,LEVERAGE SHARES 2X UUUU,7.42662518,4522.212041,0.0,0.0,0.0,-174.06,22.036916441953394,0.0,0.0,4377.615582621953
CRCA,CRCL,bucket_1,CRCL | CRCA,PROSHARES ULTRA CRCL,-71.12540894,4556.520427,0.0,0.0,-34.78,-137.65,20.568899600223492,0.0,0.0,4333.533917660225
ONDG,ONDS,bucket_1,ONDS | ONDG,LEVERAGE SHARES 2X ONDS,1.1e-06,4628.974691,0.0,0.0,0.0,-393.0,39.47599198082529,0.0,0.0,4275.450684080826
RGTI,RGTI,bucket_1,RGTI (spot),RIGETTI COMPUTING INC,3420.1814420000005,850.294633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4270.4760750000005
OSCR,OSCR,bucket_1,OSCR (spot),OSCAR HEALTH INC - CLASS A,2211.755546,2048.746457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.502003
RCAT,RCAT,bucket_1,RCAT (spot),RED CAT HOLDINGS INC,899.619697,3276.66502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4176.284717
CRWU,CRWV,bucket_1,CRWV | CRWU,T-REX 2X LONG CRWV DA TA ETF,44.71514624,4275.069913,0.0,0.0,0.0,-170.34,12.60117766287337,0.0,0.0,4162.046236902873
HIMS,HIMS,bucket_2,HIMS (spot),HIMS & HERS HEALTH INC,672.5722579856555,3360.384439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.9566969856555
USAR,USAR,bucket_1,USAR (spot),USA RARE EARTH INC,2267.32661008,1752.03108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.35769008
ASTS,ASTS,bucket_1,ASTS (spot),AST SPACEMOBILE INC,31.485044999999978,3953.2145669480087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3984.6996119480086
RKLB,RKLB,bucket_1,RKLB (spot),ROCKET LAB CORP,2951.76395,927.3797895880994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.1437395880994
TER,TER,bucket_1,TER (spot),TERADYNE INC,2507.896138,1299.915295,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,3811.711433
ASTN,ASTS,bucket_4,ASTS | ASTN,DFNCE DT 2X SHORT ASTS,0.0,4961.641969,0.0,0.0,0.0,-1190.27,34.04643061420723,0.0,0.0,3805.4183996142074
CRWG,CRWV,bucket_1,CRWV | CRWG,LEVERAGE SHARES 2X CRWV,204.77209085,3673.654505,0.0,0.0,0.0,-105.95,24.15436466978634,0.0,0.0,3796.6309605197866
CORZ,CORZ,bucket_1,CORZ (spot),CORE SCIENTIFIC INC,3318.72148919,298.771707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.4931961899997
KLAC,KLAC,bucket_1,KLAC (spot),KLA CORP,2274.66771,1208.246335,13.7,0.0,0.0,0.0,0.0,0.0,0.0,3496.6140450000003
BMNU,BMNR,bucket_1,BMNR | BMNU,T-REX 2X LG BMNR DT ETF,-1e-07,3589.452593,0.0,0.0,0.0,-179.83,24.59504091774225,0.0,0.0,3434.2176338177424
WDC,WDC,bucket_1,WDC (spot),WESTERN DIGITAL CORP,1022.392182,2375.307011,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3400.499193
NUGT,GDX,bucket_1,GDX | NUGT,DIRXN DLY GM INDX B2X ETF-UI,2307.64867157,1118.785573,0.0,0.0,-12.04,-24.91,2.470361711496606,0.0,0.0,3391.9546062814966
ONDL,ONDS,bucket_1,ONDS | ONDL,DEF DAILY T2XL ONDS ETF,1.5e-07,3570.808028,0.0,0.0,0.0,-237.41,30.922814641171172,0.0,0.0,3364.320842791171
TSM,TSM,bucket_2,TSM (spot),TAIWAN SEMICONDUCTOR-SP ADR,2926.269443498723,311.54600320975567,37.55990249246532,-7.889979517187203,0.0,0.0,0.0,0.0,0.0,3267.4853696837567
IRE,IREN,bucket_1,IREN | IRE,DEFIAN DIY TT 2X LO IREN ETF,-4e-08,3523.347227,0.0,0.0,0.0,-297.42,13.943235660095965,0.0,0.0,3239.870462620096
