leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,5817.247527,5817.247527,0.4938761822778459,book,-300.8743400719358,-148.59467042009396,-152.27966965184186,390.2938110492617
underlying,AMD,AMD,AMD (spot),5817.247527,5817.247527,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,26384.404604280004,26384.404604280004,0.5001170273844079,book,-1745.7962612829167,-873.1024366116253,-872.6938246712914,952.3320060192352
underlying,ASTS,ASTS,ASTS (spot),26384.404604280004,26384.404604280004,1.0,book,0.0,0.0,0.0,437.2897160519913
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,12572.39608338,12572.39608338,0.5181462592171743,book,-393.22150728237693,-203.74625304210247,-189.47525424027447,2020.3075979568212
underlying,COIN,COIN,COIN (spot),12572.39608338,12572.39608338,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,90586.40960996,11.637421053875457,6.426494971819269e-05,book,-2869.345694727883,-0.18439835679580005,-2869.161296371087,-11822.406337984245
underlying,CRWV,CRWV,CRWV (spot),11.637421053875457,11.637421053875457,1.0,book,-557.4882062321227,-557.4882062321227,0.0,-78.41530594046915
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,30967.38744931,30967.38744931,0.49938051846684195,book,-2432.857415987738,-1214.921597751858,-1217.93581823588,-5749.964712425559
underlying,IREN,IREN,IREN (spot),30967.38744931,30967.38744931,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,83090.50888176,19297.662428137766,0.11641818805045952,book,-3311.288839527724,-385.49424680952643,-2925.7945927181977,-13099.742340100229
underlying,LITE,LITE,LITE (spot),19297.662428137766,19297.662428137766,1.0,book,847.3090253295964,847.3090253295964,0.0,3598.288574343557
etf,MSTZ,MSTR,MSTZ|MSTR,21317.89656864,3895.420907871597,0.09164423327601355,book,-677.3766632364541,-62.07766494136927,-615.2989982950849,751.5338034719118
underlying,MSTR,MSTR,MSTR (spot),3895.420907871597,3895.420907871597,1.0,book,166.82854197882853,166.82854197882853,0.0,2460.352425004378
etf,MUZ,MU,MUZ|MU,,,0.0,carry,0.0,0.0,0.0,4.4114826
etf,NBIZ,NBIS,NBIZ|NBIS,52816.295191770005,6998.190125154587,0.0655293073814914,book,-3694.2653797736,-242.0826516199863,-3452.182728153614,-2592.529521492602
underlying,NBIS,NBIS,NBIS (spot),6998.190125154587,6998.190125154587,1.0,book,492.6747099544826,492.6747099544826,0.0,621.8682718918602
etf,QBTZ,QBTS,QBTZ|QBTS,55471.2308787,32729.56955307037,0.2960912391001248,book,-2853.1885055817015,-844.8041200039194,-2008.3843855777823,2677.861679833865
underlying,QBTS,QBTS,QBTS (spot),32729.56955307037,32729.56955307037,1.0,book,2159.8270277474944,2159.8270277474944,0.0,4618.59773115278
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,15901.188268680002,14679.85,0.4658496797098913,book,-1047.5102110867888,-487.98229632762116,-559.5279147591676,-3649.208429051017
underlying,RGTI,RGTI,RGTI (spot),14679.85,14679.85,1.0,book,0.0,0.0,0.0,0.0
etf,RKLZ,RKLB,RKLZ|RKLB,19716.52085994,2479.1134618364595,0.06300847043015882,book,-1668.0588354467282,-105.10183580901032,-1562.956999637718,-3785.2920335608937
underlying,RKLB,RKLB,RKLB (spot),2479.1134618364595,2479.1134618364595,1.0,book,225.00333616088668,225.00333616088668,0.0,211.4191815727873
etf,SNDQ,SNDK,SNDQ|SNDK,62216.26439876,14747.239179659138,0.11750371280595426,book,-3906.194567630282,-458.99236463900735,-3447.2022029912746,-12339.778953893148
underlying,SNDK,SNDK,SNDK (spot),14747.239179659138,14747.239179659138,1.0,book,992.156116904114,992.156116904114,0.0,2277.9401003324188
etf,SPCG,SPCX,SPCG|SPCX,1566.72,608.0993882840265,0.19406766629775152,book,-96.58667999919358,-18.74435158289121,-77.84232841630237,10.54244643639042
etf,SSPC,SPCX,SSPC|SPCX,1965.36,762.8256572698979,0.19406766629775155,book,-119.97035137119292,-23.282366115528667,-96.68798525566424,-2897.8876680211456
underlying,SPCX,SPCX,SPCX (spot),1370.9250455539243,1370.9250455539245,1.0,book,102.23009790961,102.23009790961,0.0,43.18525589557473
etf,UVIX,SVIX,UVIX|SVIX,21118.325236316,22055.32,0.5239306612476345,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),22055.32,22055.32,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
