symbol,underlying,bucket,leg_class,total_pnl
AAPB,AAPL,bucket_1,core_levered_etf,-355.5828580116856
AAPU,AAPL,bucket_1,core_levered_etf,-300.0280740415238
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNY,ABNB,bucket_2,yieldboost_etf,441.44797475
AIYY,AI,bucket_2,yieldboost_etf,686.9660137200001
AMDG,AMD,bucket_1,core_levered_etf,1286.2751644649295
AMDL,AMD,bucket_1,core_levered_etf,1002.3541156508815
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,962.1009515360244
AMZU,AMZN,bucket_1,core_levered_etf,376.3376544086622
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,428.96182182922684
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,1592.5550390031449
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-65.75584371177844
ASTX,ASTS,bucket_1,core_levered_etf,36.53290575
AVGG,AVGO,bucket_1,core_levered_etf,177.37775804827842
AVL,AVGO,bucket_1,core_levered_etf,336.38296237522746
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,261.93998575
BABX,BABA,bucket_1,core_levered_etf,1339.0293657118646
BITU,IBIT,bucket_1,core_levered_etf,1410.4006363579822
BITX,IBIT,bucket_1,core_levered_etf,1275.6317275052688
BKNU,BKNG,bucket_1,core_levered_etf,-43.44836925
BLSX,BLSH,bucket_1,core_levered_etf,391.76024990471956
BOEG,BA,bucket_1,core_levered_etf,664.7784233357708
BOEU,BA,bucket_1,core_levered_etf,595.3078471034474
BTCL,IBIT,bucket_1,core_levered_etf,1262.2347606360493
CEGX,CEG,bucket_1,core_levered_etf,-895.2435485251344
CELT,CELH,bucket_1,core_levered_etf,-129.06340575627763
CHAU,ASHR,bucket_1,core_levered_etf,6.190375248511337
CLSZ,CLSK,bucket_4,inverse_b4_etf,430.05367777965205
CMGG,CMG,bucket_1,core_levered_etf,632.3655876047211
