symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,402.6414044846181
AAPB,AAPL,bucket_1,core_levered_etf,146.45468425678732
AAPU,AAPL,bucket_1,core_levered_etf,220.13275475273136
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNY,ABNB,bucket_2,yieldboost_etf,420.66797475000004
ADBG,ADBE,bucket_1,core_levered_etf,307.25974711741725
AFRU,AFRM,bucket_1,core_levered_etf,145.85154453
AIYY,AI,bucket_2,yieldboost_etf,686.9660137200001
ALBG,ALB,bucket_1,core_levered_etf,41.426353999999996
AMDG,AMD,bucket_1,core_levered_etf,1257.3457509365962
AMDL,AMD,bucket_1,core_levered_etf,976.6171672700723
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,961.0272096511013
AMZU,AMZN,bucket_1,core_levered_etf,806.1885828349317
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,821.1896434781643
APHU,APH,bucket_1,core_levered_etf,211.5205955066577
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,1986.2089913906764
ARCX,ACHR,bucket_1,core_levered_etf,542.6379649466419
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,733.4348563078821
ASTX,ASTS,bucket_1,core_levered_etf,2990.9348862417605
AVGG,AVGO,bucket_1,core_levered_etf,696.6903416487457
AVL,AVGO,bucket_1,core_levered_etf,876.7838238124375
AZYY,AMZN,bucket_2,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,261.93998575
BABX,BABA,bucket_1,core_levered_etf,2507.5983958861134
BEX,BE,bucket_1,core_levered_etf,785.4554663587919
BIDG,BIDU,bucket_1,core_levered_etf,212.96986790408428
BITU,IBIT,bucket_1,core_levered_etf,1912.8578040408195
BITX,IBIT,bucket_1,core_levered_etf,1777.1254948563626
BMNG,BMNR,bucket_1,core_levered_etf,1485.1656692943488
BOEG,BA,bucket_1,core_levered_etf,2188.943340932421
BOEU,BA,bucket_1,core_levered_etf,1992.5330717376094
BTCL,IBIT,bucket_1,core_levered_etf,1787.831943441203
BULG,BULL,bucket_1,core_levered_etf,543.171585191271
CEGX,CEG,bucket_1,core_levered_etf,78.3924187859982
CHAU,ASHR,bucket_1,core_levered_etf,548.182542649187
CIFG,CIFR,bucket_1,core_levered_etf,977.4734371199124
CLSX,CLSK,bucket_1,core_levered_etf,699.4647677157064
CLSZ,CLSK,bucket_4,inverse_b4_etf,341.43757941
CMGG,CMG,bucket_1,core_levered_etf,1814.1375246376272
CNCG,CNC,bucket_1,core_levered_etf,791.07991375
COIA,COIN,bucket_1,core_levered_etf,-563.99063842
COIG,COIN,bucket_1,core_levered_etf,89.57890475
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONX,COIN,bucket_1,core_levered_etf,1174.7042063682684
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,2044.0442458191135
COTG,COST,bucket_1,core_levered_etf,101.9965021163946
COZX,CORZ,bucket_1,core_levered_etf,1539.938019607438
CRCG,CRCL,bucket_1,core_levered_etf,1243.6227630400103
CRDU,CRDO,bucket_1,core_levered_etf,692.6811061943578
CRMG,CRM,bucket_1,core_levered_etf,1794.5417066900536
CRMU,CRML,bucket_1,core_levered_etf,5931.852136206763
CRWG,CRWV,bucket_1,core_levered_etf,154.66591106
CRWL,CRWD,bucket_1,core_levered_etf,1287.2073863334606
CSCL,CSCO,bucket_1,core_levered_etf,66.45200947652626
CSEX,CLS,bucket_1,core_levered_etf,201.334970666634
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,921.168690911259
CWVX,CRWV,bucket_1,core_levered_etf,2221.0270365652473
DLLL,DELL,bucket_1,core_levered_etf,-406.7341188514449
DNNG,DNN,bucket_1,core_levered_etf,152.8302382102984
DOGD,DDOG,bucket_1,core_levered_etf,215.4632495496034
DRAY,DKNG,bucket_2,yieldboost_etf,196.49474974999998
DUST,GDX,bucket_3,flow_inverse,-2849.868746497968
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,551.0216544236417
ENPX,ENPH,bucket_1,core_levered_etf,-285.63681785
ERX,XLE,bucket_1,core_levered_etf,-1245.3276948624807
ETHT,ETHA,bucket_1,core_levered_etf,1959.1031591149404
ETHU,ETHA,bucket_1,core_levered_etf,2153.3230356003255
ETRL,ETOR,bucket_1,core_levered_etf,379.07973222633456
ETU,ETHA,bucket_1,core_levered_etf,1987.358469107099
EWV,EWJ,bucket_3,flow_inverse,-421.79667909321904
FAZ,XLF,bucket_3,flow_inverse,-718.5518459146494
FBL,META,bucket_1,core_levered_etf,1493.7243851198284
FBY,META,bucket_2,yieldboost_etf,17.078057559999987
FBYY,META,bucket_2,yieldboost_etf,1469.3986014881314
FCXG,FCX,bucket_1,core_levered_etf,51.99823063089799
FGRU,FIGR,bucket_1,core_levered_etf,-149.08364232
FIGG,FIG,bucket_1,core_levered_etf,2929.186693722832
FRDU,F,bucket_1,core_levered_etf,1608.2214778375537
GDXU,GDX,bucket_1,core_levered_etf,611.5326564833571
GEVX,GEV,bucket_1,core_levered_etf,-349.09848030623203
GGLL,GOOGL,bucket_1,core_levered_etf,1221.8274441679741
GLXU,GLXY,bucket_1,core_levered_etf,1350.359639130956
GOOX,GOOGL,bucket_1,core_levered_etf,869.6508978450506
GOOY,GOOGL,bucket_2,yieldboost_etf,138.45614422000003
GUSH,XOP,bucket_1,core_levered_etf,-2298.6576515936304
HOOW,HOOD,bucket_2,yieldboost_etf,2114.902613735613
HOOY,HOOD,bucket_2,yieldboost_etf,1356.21069875
HUTG,HUT,bucket_1,core_levered_etf,940.7636068373226
INTW,INTC,bucket_1,core_levered_etf,823.0740470648763
IREG,IREN,bucket_1,core_levered_etf,2700.0380702777566
ISUL,ISRG,bucket_1,core_levered_etf,715.9349603561712
JEPI,SPY,bucket_2,yieldboost_etf,-103.59331925000001
JEPQ,QQQ,bucket_2,yieldboost_etf,61.33092574999999
JNUG,GDXJ,bucket_1,core_levered_etf,497.0150097554955
KLAG,KLAC,bucket_1,core_levered_etf,403.0714646039002
KORU,EWY,bucket_1,core_levered_etf,279.31204502431626
KTUP,KTOS,bucket_1,core_levered_etf,434.7134636723221
LABD,XBI,bucket_3,flow_inverse,-512.24601450254
LABU,XBI,bucket_1,core_levered_etf,-62.95278425
LABX,ALAB,bucket_1,core_levered_etf,2724.323531305798
LACG,LAC,bucket_1,core_levered_etf,1219.573995327473
LEUX,LEU,bucket_1,core_levered_etf,953.5588996276182
LITX,LITE,bucket_1,core_levered_etf,16.45467668517799
LMTL,LMT,bucket_1,core_levered_etf,-599.9485713401657
LNOK,NOK,bucket_1,core_levered_etf,191.01769301506945
LRCU,LRCX,bucket_1,core_levered_etf,130.63004957063558
MAAY,MARA,bucket_2,yieldboost_etf,2274.3762575794312
MARO,MARA,bucket_2,yieldboost_etf,687.9571520271414
MDBX,MDB,bucket_1,core_levered_etf,3700.598481892768
METU,META,bucket_1,core_levered_etf,-100.52110425
METW,META,bucket_2,yieldboost_etf,-4.106851250000002
MEXX,EWW,bucket_1,core_levered_etf,194.85769393336574
MPG,MP,bucket_1,core_levered_etf,214.78717769
MRNX,MRNA,bucket_1,core_levered_etf,105.51596581697818
MRVU,MRVL,bucket_1,core_levered_etf,-1523.4770565924227
MSFL,MSFT,bucket_1,core_levered_etf,1825.53962503024
MSFO,MSFT,bucket_2,yieldboost_etf,466.05950913
MSFU,MSFT,bucket_1,core_levered_etf,1377.805021620592
MSFW,MSFT,bucket_2,yieldboost_etf,1124.9757966363345
MSFX,MSFT,bucket_1,core_levered_etf,1726.6658648314342
MSOO,MSTR,bucket_2,yieldboost_etf,218.92998575000001
MSTU,MSTR,bucket_1,core_levered_etf,-56.25500825
MSTW,MSTR,bucket_2,yieldboost_etf,1011.0462573191902
MSTY,MSTR,bucket_2,yieldboost_etf,-38.67810225
MTYY,MSTR,bucket_2,yieldboost_etf,2195.9251012106643
MUU,MU,bucket_1,core_levered_etf,487.03876656758837
NEBX,NBIS,bucket_1,core_levered_etf,-75.87261192071159
NEMG,NEM,bucket_1,core_levered_etf,328.0318255353409
NFLU,NFLX,bucket_1,core_levered_etf,-1133.6183392580901
NFLW,NFLX,bucket_2,yieldboost_etf,-578.8058894840333
NFLY,NFLX,bucket_2,yieldboost_etf,450.06645845
NFXL,NFLX,bucket_1,core_levered_etf,-1928.05142933
NNEX,NNE,bucket_1,core_levered_etf,230.51086997146675
NOWL,NOW,bucket_1,core_levered_etf,296.79578896278315
NUG,NU,bucket_1,core_levered_etf,1734.3870766262871
NUGT,GDX,bucket_1,core_levered_etf,3223.432689132229
NVDB,NVDA,bucket_1,core_levered_etf,947.5528415964191
NVDG,NVDA,bucket_1,core_levered_etf,950.0285629576133
NVDL,NVDA,bucket_1,core_levered_etf,923.11213361597
NVDO,NVDA,bucket_2,yieldboost_etf,-51.33217225
NVDQ,NVDA,bucket_3,flow_inverse,-662.3430302813795
NVDU,NVDA,bucket_1,core_levered_etf,958.0703578492263
NVDY,NVDA,bucket_2,yieldboost_etf,13.093847689999997
NVYY,NVDA,bucket_2,flow_low_delta,-43.81356883418266
OKLL,OKLO,bucket_1,core_levered_etf,1593.678184045881
OKTG,OKTA,bucket_1,core_levered_etf,15.80206010378391
OPEG,OPEN,bucket_1,core_levered_etf,1225.1035103115955
ORCU,ORCL,bucket_1,core_levered_etf,211.39001961351826
ORLG,ORLY,bucket_1,core_levered_etf,18.618389937689326
OSCG,OSCR,bucket_1,core_levered_etf,574.7815233528319
PALU,PANW,bucket_1,core_levered_etf,1647.2283977786753
PANG,PANW,bucket_1,core_levered_etf,1733.7196345499228
PBRG,PBR,bucket_1,core_levered_etf,-618.6630335908217
PLTA,PLTR,bucket_1,core_levered_etf,631.1092244379994
PLTU,PLTR,bucket_1,core_levered_etf,-71.80635050925619
PLTW,PLTR,bucket_2,yieldboost_etf,866.3029756013894
PLUL,PLUG,bucket_1,core_levered_etf,-1156.154961499141
PTIR,PLTR,bucket_1,core_levered_etf,612.0688808151277
PYPG,PYPL,bucket_1,core_levered_etf,175.68218894882472
PYPY,PYPL,bucket_2,yieldboost_etf,1191.33550389
QBTX,QBTS,bucket_1,core_levered_etf,2922.2169706092313
QCMU,QCOM,bucket_1,core_levered_etf,1450.2957714738473
QID,QQQ,bucket_4,inverse_b4_etf,71.65317078
QQQX,QQQ,bucket_2,yieldboost_etf,120.11834842
QYLD,QQQ,bucket_2,yieldboost_etf,40.81391703
QYLG,QQQ,bucket_2,yieldboost_etf,89.18458955
RBLU,RBLX,bucket_1,core_levered_etf,2005.5409885261754
RBLY,RBLX,bucket_2,yieldboost_etf,575.5320815400001
RCAX,RCAT,bucket_1,core_levered_etf,2391.3184620029538
RDTL,RDDT,bucket_1,core_levered_etf,545.6108121110567
RDWU,RDW,bucket_1,core_levered_etf,575.8176776582993
RDYY,RDDT,bucket_2,yieldboost_etf,690.08119775
RKTL,RKT,bucket_1,core_levered_etf,2152.1973002847694
RTXG,RTX,bucket_1,core_levered_etf,202.67788258459404
SATG,SATS,bucket_1,core_levered_etf,-54.73803576747429
SBU,SBUX,bucket_1,core_levered_etf,238.5567778443361
