symbol,underlying,bucket,pair,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NVTS,NVTS,bucket_1,NVTS (spot),NAVITAS SEMICONDUCTOR CORP,24468.166699999998,15657.364922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40125.531621999995
NBIS,NBIS,bucket_1,NBIS (spot),NEBIUS GROUP NV,13733.966333,23374.83421187488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37108.80054487488
AMD,AMD,bucket_1,AMD (spot),ADVANCED MICRO DEVICES,21268.353063414324,10909.961996302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32178.31505971706
MTYY,MSTR,bucket_2,MSTR | MTYY,GRANITE YIELDBOOST MSTR ETF,830.7256868100001,40262.098366,0.0,0.0,-17347.63,-1902.19,622.4738486875771,0.0,0.0,22465.477901497576
SNDK,SNDK,bucket_1,SNDK (spot),SANDISK CORP,9779.269604,12377.173849139166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22156.443453139167
INTC,INTC,bucket_1,INTC (spot),INTEL CORP,14743.08265,3422.981489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18166.064139000002
ALAB,ALAB,bucket_1,ALAB (spot),ASTERA LABS INC,8064.40195167,9884.902829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17949.30478067
COYY,COIN,bucket_2,COIN | COYY,GRANITE YIELDBOOST COIN ETF,2938.01197694,21001.19719,-9.370000000000001,0.0,-6510.88,-1084.14,363.76849711415485,0.0,0.0,16698.587664054154
MU,MU,bucket_2,MU (spot),MICRON TECHNOLOGY INC,6387.160052016915,7739.290170113481,2.25758549583977,0.0,0.0,0.0,0.0,0.0,0.0,14128.707807626235
BE,BE,bucket_1,BE (spot),BLOOM ENERGY CORP- A,3137.2311259999997,10758.598543915732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13895.829669915733
BTFL,KEEL,bucket_1,KEEL | BTFL,,4683.1764934,8992.751956,0.0,0.0,0.0,-9.42,0.0,0.0,0.0,13666.5084494
AMD,AMD,bucket_2,AMD (spot),ADVANCED MICRO DEVICES,6690.19379858568,6502.74186202888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13192.93566061456
