leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,ASTN,ASTS,ASTN|ASTS,9325.403945,4406.4,0.23548758229716515,book,889.5920819694611,209.48788861368996,680.1041933557711,6468.235991302333
underlying,ASTS,ASTS,ASTS (spot),4406.4,4406.4,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,18180.3168,17334.2,0.4747548861191958,book,-529.7939410686674,-251.52226215869516,-278.27167890997225,-1288.5488145396746
underlying,BE,BE,BE (spot),17334.2,17334.2,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CLSZ,CLSK,CLSZ|CLSK,4315.179999999999,2279.548665566812,0.5282627064379266,book,0.0,0.0,0.0,0.0
underlying,CLSK,CLSK,CLSK (spot),2279.548665566812,2279.548665566812,1.0,book,65.43370332306897,65.43370332306897,0.0,65.43370332306897
etf,CRCD,CRCL,CRCD|CRCL,6801.86653146,6801.866531460001,0.5033059652326306,book,-98.07298170164927,-49.3607167185907,-48.71226498305857,-1067.7077326154513
underlying,CRCL,CRCL,CRCL (spot),6801.866531460001,6801.866531460001,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,16583.88099225,16583.88099225,0.4984858492329549,book,-251.311722449939,-125.2753373876545,-126.0363850622845,-1309.723423177913
underlying,CRWV,CRWV,CRWV (spot),16583.88099225,16583.88099225,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,11975.6447184,11975.6447184,0.4982111727841186,book,2176.0560011068883,1084.135412355382,1091.9205887515063,3226.692791233337
underlying,IREN,IREN,IREN (spot),11975.6447184,11975.6447184,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,2087.9274,2087.9274,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,3678.9982416,3678.9982415999993,0.5027591421722413,book,-126.12416474796657,-63.410076875878104,-62.71408787208847,-567.5257529149416
underlying,MSTR,MSTR,MSTR (spot),5766.9256416,5766.925641599999,0.9999999999999999,book,0.0,0.0,0.0,74.35194977886471
etf,NBIZ,NBIS,NBIZ|NBIS,22465.07777759,22465.07777759,0.4910592836230746,book,65.61069195071488,32.21873938733228,33.3919525633826,231.74914850059068
underlying,NBIS,NBIS,NBIS (spot),22465.07777759,22465.07777759,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,9821.24832396,449.1058125775781,0.022891160057949497,book,-116.98038482081847,-2.677816712573881,-114.30256810824459,7435.605769475039
underlying,QBTS,QBTS,QBTS (spot),449.1058125775781,449.1058125775781,1.0,book,10.142243160669807,10.142243160669807,0.0,488.3714955677352
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,1424.8512187,1424.8512187,0.49934336347702774,book,73.32335055153732,36.61352848580982,36.709822065727494,399.1115225859207
underlying,RKLB,RKLB,RKLB (spot),1424.8512187,1424.8512187,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
