symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-7004.866359299863
AAPB,AAPL,bucket_1,core_levered_etf,-2492.501645843994
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,191.9820082293591
AFRU,AFRM,bucket_1,core_levered_etf,-1180.4735183222908
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,175.2403418508442
AMDG,AMD,bucket_1,core_levered_etf,-12355.675524563183
AMDL,AMD,bucket_1,core_levered_etf,-12809.294144165322
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12907.851740383141
AMYY,AMD,bucket_2,yieldboost_etf,-5178.839153578344
AMZO,AMZN,bucket_3,flow_inverse,4680.930484717247
AMZU,AMZN,bucket_1,core_levered_etf,-1443.725114201048
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3393.9646244871565
ANEL,ANET,bucket_1,core_levered_etf,399.4522374191123
APHU,APH,bucket_1,core_levered_etf,-155.89810122757248
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,-683.4586671480141
ARCX,ACHR,bucket_1,core_levered_etf,-415.08319024081356
ARMG,ARM,bucket_1,core_levered_etf,-2402.254083998536
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-948.3491207821312
ASTN,ASTS,bucket_4,inverse_b4_etf,4812.813848361141
ASTX,ASTS,bucket_1,core_levered_etf,-5688.920731068543
AVGG,AVGO,bucket_1,core_levered_etf,-3205.612946602465
AVL,AVGO,bucket_1,core_levered_etf,-2768.379991019652
AVXX,AVAV,bucket_1,core_levered_etf,-238.02955870118313
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,286.4113771905275
BABX,BABA,bucket_1,core_levered_etf,2141.154253108902
BAIG,BBAI,bucket_1,core_levered_etf,-2900.095684889702
BBYY,BABA,bucket_2,yieldboost_etf,2314.171857105499
BEG,BE,bucket_1,core_levered_etf,105.3986603960498
BEX,BE,bucket_1,core_levered_etf,-5586.8415737713
BEZ,BE,bucket_4,inverse_b4_etf,-1931.514966439541
BIDG,BIDU,bucket_1,core_levered_etf,-84.88968814223358
BITU,IBIT,bucket_1,core_levered_etf,308.17738970915207
BITX,IBIT,bucket_1,core_levered_etf,226.99464407110247
BLSG,BLSH,bucket_1,core_levered_etf,1200.8610778994416
BMNG,BMNR,bucket_1,core_levered_etf,629.4814858395146
BMNU,BMNR,bucket_1,core_levered_etf,768.4057237502647
BOEG,BA,bucket_1,core_levered_etf,827.6947476449452
BOEU,BA,bucket_1,core_levered_etf,981.9916618621669
BTCL,IBIT,bucket_1,core_levered_etf,259.79001339159
BULG,BULL,bucket_1,core_levered_etf,-211.66548720630405
CCUP,CRCL,bucket_1,core_levered_etf,-1332.5651349547495
CEGX,CEG,bucket_1,core_levered_etf,1085.6595886804323
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-105.51749225
CIFG,CIFR,bucket_1,core_levered_etf,-3993.027928505313
CIFU,CIFR,bucket_1,core_levered_etf,-619.4123837937216
CLSX,CLSK,bucket_1,core_levered_etf,-9161.669969699848
CMGG,CMG,bucket_1,core_levered_etf,1539.042124248025
CNCG,CNC,bucket_1,core_levered_etf,-3155.5817526391556
COHX,COHR,bucket_1,core_levered_etf,-76.90362435613932
COIA,COIN,bucket_1,core_levered_etf,-261.9818944794027
COIG,COIN,bucket_1,core_levered_etf,320.47217615341503
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,30.899135057275213
CONL,COIN,bucket_1,core_levered_etf,214.76261615017086
CONX,COIN,bucket_1,core_levered_etf,465.10408607432277
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1061.7113056971984
CORD,CRWV,bucket_4,inverse_b4_etf,-526.7823235660937
COTG,COST,bucket_1,core_levered_etf,-90.86399459
COYY,COIN,bucket_2,yieldboost_etf,10103.072738514316
COZX,CORZ,bucket_1,core_levered_etf,-4066.6725386508538
CRCA,CRCL,bucket_1,core_levered_etf,-1266.897901745484
CRCD,CRCL,bucket_4,inverse_b4_etf,-439.5915045926264
CRCG,CRCL,bucket_1,core_levered_etf,16.31725114734704
CRDU,CRDO,bucket_1,core_levered_etf,-8432.989940942127
CRMG,CRM,bucket_1,core_levered_etf,2003.0235933885797
CRMU,CRML,bucket_1,core_levered_etf,-3238.105394382029
CRMX,CRML,bucket_1,core_levered_etf,-1342.3171948619024
CRWG,CRWV,bucket_1,core_levered_etf,1583.7492658809488
CRWL,CRWD,bucket_1,core_levered_etf,-483.9442698029133
CRWU,CRWV,bucket_1,core_levered_etf,785.4043548009882
