symbol,underlying,bucket,pair,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NVTS,NVTS,bucket_1,NVTS (spot),NAVITAS SEMICONDUCTOR CORP,24468.166699999998,13069.234922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37537.401622
NBIS,NBIS,bucket_1,NBIS (spot),NEBIUS GROUP NV,13733.966333,19230.461715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32964.428048
AMD,AMD,bucket_1,AMD (spot),ADVANCED MICRO DEVICES,21268.353063414324,10834.93678187857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32103.289845292893
SNDK,SNDK,bucket_1,SNDK (spot),SANDISK CORP,9779.269604,9445.739351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19225.008954999998
INTC,INTC,bucket_1,INTC (spot),INTEL CORP,14743.08265,2660.681489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17403.764139
MTYY,MSTR,bucket_2,MSTR | MTYY,GRANITE YIELDBOOST MSTR ETF,830.7256868100001,34956.65835,0.0,0.0,-17347.63,-1836.02,648.3794735511303,0.0,0.0,17252.113510361127
ALAB,ALAB,bucket_1,ALAB (spot),ASTERA LABS INC,8064.40195167,8002.662829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16067.06478067
COYY,COIN,bucket_2,COIN | COYY,GRANITE YIELDBOOST COIN ETF,2938.01197694,19397.377177,-9.370000000000001,0.0,-6510.88,-1028.73,373.00834646811285,0.0,0.0,15159.417500408112
BTFL,KEEL,bucket_1,KEEL | BTFL,,4683.1764934,8076.341956,0.0,0.0,0.0,-9.42,0.0,0.0,0.0,12750.0984494
MRVL,MRVL,bucket_1,MRVL (spot),MARVELL TECHNOLOGY INC,11561.592616,702.345037,8.76,0.0,0.0,0.0,0.0,0.0,0.0,12272.697653000001
HUT,HUT,bucket_1,HUT (spot),HUT 8 CORP,4572.68149244,6788.744371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11361.42586344
AMD,AMD,bucket_2,AMD (spot),ADVANCED MICRO DEVICES,6690.19379858568,4638.059469121431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11328.25326770711
MU,MU,bucket_2,MU (spot),MICRON TECHNOLOGY INC,7107.387907221138,3932.342694546752,1.7710538964435414,0.0,0.0,0.0,0.0,0.0,0.0,11041.501655664335
AAOI,AAOI,bucket_1,AAOI (spot),APPLIED OPTOELECTRONICS INC,8543.922664,2194.018884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10737.941547999999
PANW,PANW,bucket_1,PANW (spot),PALO ALTO NETWORKS INC,9164.01227489,383.318274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9547.330548889999
LUNL,LUNR,bucket_1,LUNR | LUNL,DEF DAI TAR 2X LG LUNR ETF,-0.46989836,9585.015752,0.0,0.0,0.0,-498.03999999999996,32.50627093623404,0.0,0.0,9119.012124576233
CRDO,CRDO,bucket_1,CRDO (spot),CREDO TECHNOLOGY GROUP HOLDI,3295.913721,5743.293071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9039.206792
IONQ,IONQ,bucket_2,IONQ (spot),IONQ INC,11186.576135429934,-2467.061358634958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8719.514776794975
BE,BE,bucket_1,BE (spot),BLOOM ENERGY CORP- A,3137.2311259999997,5505.484021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8642.715146999999
PLUG,PLUG,bucket_1,PLUG (spot),PLUG POWER INC,7718.977841999999,918.557491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8637.535333
NVDA,NVDA,bucket_1,NVDA (spot),NVIDIA CORP,8097.35686824,35.877581,1.44,0.0,0.0,0.0,0.0,0.0,0.0,8134.674449239999
IREN,IREN,bucket_1,IREN (spot),IREN LTD,419.51898600000004,7560.978613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7980.497599
QUBT,QUBT,bucket_1,QUBT (spot),QUANTUM COMPUTING INC,5706.63409,2092.284222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7798.918312
WULF,WULF,bucket_1,WULF (spot),TERAWULF INC,2504.461779,5168.207054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7672.668833000001
CIFR,CIFR,bucket_1,CIFR (spot),CIPHER DIGITAL INC,1987.47452675,5254.383152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7241.857678750001
FLYT,FLY,bucket_1,FLY | FLYT,TRADR 2X LONG FLY DAILY ETF,-2.5e-07,7335.986661,0.0,0.0,0.0,-338.26,41.82262965234274,0.0,0.0,7039.549290402342
MARA,MARA,bucket_2,MARA (spot),MARA HOLDINGS INC,4195.47679947,2275.162659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6470.639458469999
VRT,VRT,bucket_1,VRT (spot),VERTIV HOLDINGS CO-A,6032.010926,336.895893,2.06,0.0,0.0,0.0,0.0,0.0,0.0,6370.966819
AVGO,AVGO,bucket_1,AVGO (spot),BROADCOM INC,6081.02444872,252.554968,34.45,0.0,0.0,0.0,0.0,0.0,0.0,6368.02941672
NBIZ,NBIS,bucket_4,NBIS | NBIZ,TRADR 2X SHRT NBIS DAILY ETF,0.0,6338.755474,0.0,0.0,0.0,-109.79,30.111533403350936,0.0,0.0,6259.077007403351
SOXX,SOXX,bucket_1,SOXX (spot),ISHARES SEMICONDUCTOR ETF,4744.07971759,1457.460808,0.0,0.0,4.16,0.0,0.0,0.0,0.0,6205.700525589999
MU,MU,bucket_1,MU (spot),MICRON TECHNOLOGY INC,3439.3193926988624,2728.6788064532475,1.2289461035564586,0.0,0.0,0.0,0.0,0.0,0.0,6169.227145255666
XBTY,IBIT,bucket_2,IBIT | XBTY,GRANITE YIELDBOOST BITCOIN,840.68578316,11084.755199,-1.73,0.0,-5473.08,-608.47,282.78032794333564,0.0,0.0,6124.941310103334
RDW,RDW,bucket_1,RDW (spot),REDWIRE CORP,4338.932904,1648.172088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5987.1049920000005
IONQ,IONQ,bucket_1,IONQ (spot),IONQ INC,5289.014219260067,545.6489756349581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.663194895025
QBTZ,QBTS,bucket_4,QBTS | QBTZ,DEF DAILY T2X SHORT QBTS,0.0,5979.998242,0.0,0.0,0.0,-380.57,47.07631052709199,0.0,0.0,5646.504552527092
GOOGL,GOOGL,bucket_1,GOOGL (spot),ALPHABET INC-CL A,5073.01643174,106.269073,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5191.285504740001
CRMU,CRML,bucket_1,CRML | CRMU,LEVERAGE SHARES 2X CRML,-1734.18171803,7576.964385,0.0,0.0,0.0,-747.12,85.81012095423759,0.0,0.0,5181.472787924238
GLXY,GLXY,bucket_1,GLXY (spot),GALAXY DIGITAL INC-A,999.528522,4004.908842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5004.437363999999
QBTS,QBTS,bucket_1,QBTS (spot),D-WAVE QUANTUM INC,5244.114277698638,-250.48342291249935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4993.630854786139
WDC,WDC,bucket_1,WDC (spot),WESTERN DIGITAL CORP,740.88144,3946.770229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4688.651669
CORZ,CORZ,bucket_1,CORZ (spot),CORE SCIENTIFIC INC,3318.72148919,1036.921707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355.64319619
USAR,USAR,bucket_1,USAR (spot),USA RARE EARTH INC,2267.32661008,2025.90539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293.23200008
CRCG,CRCL,bucket_1,CRCL | CRCG,LEVERAGE SHARES 2X CRCL,-4.4e-07,4194.606603,0.0,0.0,0.0,-137.17,20.950080760886053,0.0,0.0,4078.3866833208863
TXXS,TSUI,bucket_1,TSUI | TXXS,21SHARES 2X LONG SUI ETF,-24.90730166,4130.25263,0.0,0.0,0.0,-87.89999999999999,15.5910795225805,0.0,0.0,4033.0364078625807
RGTI,RGTI,bucket_1,RGTI (spot),RIGETTI COMPUTING INC,3300.5933750000004,530.003644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3830.5970190000003
