leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,3389.56866828,3389.56866828,0.4930951880812976,book,-198.41248211326507,-97.83624018531754,-100.57624192794754,86.03585217218362
underlying,AMD,AMD,AMD (spot),3389.56866828,3389.56866828,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,29615.656976100003,18424.0,0.31003755200538446,book,-1589.050312066195,-492.66526876639534,-1096.3850432997997,75.5886595661506
underlying,ASTS,ASTS,ASTS (spot),18424.0,18424.0,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,17227.770623999997,17227.770623999997,0.4979286169534736,book,380.09492604110164,189.2601408346786,190.83478520642305,-1378.2326183376215
underlying,BE,BE,BE (spot),17227.770623999997,17227.770623999997,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,569.3608489559999,569.3608489559999,0.5193065180757617,book,-0.8622086672280744,-0.44775058083295444,-0.41445808639512,-20.205320147728504
underlying,COIN,COIN,COIN (spot),569.3608489559999,569.3608489559999,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,9745.3643287,9745.3643287,0.5033059652326305,book,-425.7895199244563,-214.30240531151682,-211.48711461293945,-2803.790091185354
underlying,CRCL,CRCL,CRCL (spot),9745.3643287,9745.3643287,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,15224.3037825,15224.303782499996,0.49848584923295475,book,1855.620566360655,925.0005938764275,930.6199724842274,1902.7480550608236
underlying,CRWV,CRWV,CRWV (spot),15224.303782499996,15224.303782499996,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,16552.51919365,16552.51919365,0.4982111727841186,book,-449.66376643942976,-224.0275124363123,-225.63625400311747,2045.5650351123368
underlying,IREN,IREN,IREN (spot),16552.51919365,16552.51919365,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,15634.82248068,12255.04,0.39155037369948303,book,-1133.7445419242736,-443.91809907019854,-689.826442854075,-527.9912889616137
underlying,LITE,LITE,LITE (spot),12255.04,12255.04,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,3924.93,3924.93,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,5625.357676799999,5625.3576768,0.5027591421722414,book,-315.14122414950793,-158.44013151651666,-156.70109263299128,-1286.1110349801666
underlying,MSTR,MSTR,MSTR (spot),9550.2876768,9550.2876768,1.0,book,0.0,0.0,0.0,1730.5474009234465
etf,MUZ,MU,MUZ|MU,,,0.0,carry,0.0,0.0,0.0,4.4114826
etf,NBIZ,NBIS,NBIZ|NBIS,15556.895582212,15556.895582212,0.4910592836230746,book,300.1388903306088,147.38598847317328,152.7529018574355,6259.077007403351
underlying,NBIS,NBIS,NBIS (spot),15556.895582212,15556.895582212,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,23858.36646336,7349.580000000001,0.1542082591948856,book,-1785.6934029792747,-275.3686711292253,-1510.3247318500494,5646.504552527092
underlying,QBTS,QBTS,QBTS (spot),7349.580000000001,7349.580000000001,1.0,book,0.0,0.0,0.0,797.8958168807003
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,11512.62764145,3900.96,0.17055983620464882,book,-886.4190649995771,-151.18749053500582,-735.2315744645713,-1070.052987574384
underlying,RGTI,RGTI,RGTI (spot),3900.96,3900.96,1.0,book,0.0,0.0,0.0,0.0
etf,RKLZ,RKLB,RKLZ|RKLB,11397.2276719,5754.65,0.2521267776125803,book,-436.79887499271354,-110.12869281671314,-326.67018217600037,-1585.0925201374916
underlying,RKLB,RKLB,RKLB (spot),5754.65,5754.65,1.0,book,0.0,0.0,0.0,-3.333006021475057
etf,UVIX,SVIX,UVIX|SVIX,5813.68797864,3429.6119875186946,0.2959744053554759,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),3429.6119875186946,3429.6119875186946,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
