symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-7553.537533664252
AAPB,AAPL,bucket_1,core_levered_etf,-2468.812476040241
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,348.56713467804775
AFRU,AFRM,bucket_1,core_levered_etf,-1186.2782836356007
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,141.0207498408138
AMDG,AMD,bucket_1,core_levered_etf,-12245.836403961843
AMDL,AMD,bucket_1,core_levered_etf,-12694.190481671694
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12803.024760315391
AMYY,AMD,bucket_2,yieldboost_etf,-6459.06993130239
AMZO,AMZN,bucket_3,flow_inverse,3216.9390102932343
AMZU,AMZN,bucket_1,core_levered_etf,-1439.94262513078
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3321.334260092882
ANEL,ANET,bucket_1,core_levered_etf,328.5576965438144
APHU,APH,bucket_1,core_levered_etf,-233.19377073433716
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,263.1386937724774
ARCX,ACHR,bucket_1,core_levered_etf,487.57888094890166
ARMG,ARM,bucket_1,core_levered_etf,-2770.3140441733167
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1112.6021076912732
ASTN,ASTS,bucket_4,inverse_b4_etf,75.5886595661506
ASTX,ASTS,bucket_1,core_levered_etf,2634.138284040582
AVGG,AVGO,bucket_1,core_levered_etf,-2933.6416473166187
AVL,AVGO,bucket_1,core_levered_etf,-2535.542052935899
AVXX,AVAV,bucket_1,core_levered_etf,736.4140710986255
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,334.13115116991065
BABX,BABA,bucket_1,core_levered_etf,2290.4455391088727
BAIG,BBAI,bucket_1,core_levered_etf,-1046.3573743337386
BBYY,BABA,bucket_2,yieldboost_etf,3635.479566243639
BEG,BE,bucket_1,core_levered_etf,51.74344123227523
BEX,BE,bucket_1,core_levered_etf,-5789.699189602573
BEZ,BE,bucket_4,inverse_b4_etf,-1378.2326183376217
BIDG,BIDU,bucket_1,core_levered_etf,54.307197340865834
BITU,IBIT,bucket_1,core_levered_etf,395.2684801608989
BITX,IBIT,bucket_1,core_levered_etf,375.5704039062267
BLSG,BLSH,bucket_1,core_levered_etf,2465.96428093505
BMNG,BMNR,bucket_1,core_levered_etf,2270.833082018618
BMNU,BMNR,bucket_1,core_levered_etf,2811.289313441496
BOEG,BA,bucket_1,core_levered_etf,845.6301256508023
BOEU,BA,bucket_1,core_levered_etf,1000.7780185088286
BTCL,IBIT,bucket_1,core_levered_etf,392.21673647538756
BULG,BULL,bucket_1,core_levered_etf,-233.7298117946957
CCUP,CRCL,bucket_1,core_levered_etf,2711.3728552579014
CEGX,CEG,bucket_1,core_levered_etf,1204.234250793897
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-163.57935518533225
CIFG,CIFR,bucket_1,core_levered_etf,-4993.089459363944
CIFU,CIFR,bucket_1,core_levered_etf,-1306.8489330216287
CLSX,CLSK,bucket_1,core_levered_etf,-7694.3406065957415
CMGG,CMG,bucket_1,core_levered_etf,1523.2932751910096
CNCG,CNC,bucket_1,core_levered_etf,-3293.5856585510137
COHX,COHR,bucket_1,core_levered_etf,-170.57213592160937
COIA,COIN,bucket_1,core_levered_etf,61.36798984552875
COIG,COIN,bucket_1,core_levered_etf,597.0151125600636
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,-20.205320147728504
CONL,COIN,bucket_1,core_levered_etf,616.6466082107764
CONX,COIN,bucket_1,core_levered_etf,797.3638865643287
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1057.3118011455142
CORD,CRWV,bucket_4,inverse_b4_etf,1902.7480550608234
COTG,COST,bucket_1,core_levered_etf,-90.86399459
COYY,COIN,bucket_2,yieldboost_etf,15159.417500408112
COZX,CORZ,bucket_1,core_levered_etf,-4186.129124492549
CRCA,CRCL,bucket_1,core_levered_etf,1901.4076507971795
CRCD,CRCL,bucket_4,inverse_b4_etf,-2803.790091185354
CRCG,CRCL,bucket_1,core_levered_etf,4078.3866833208863
CRDU,CRDO,bucket_1,core_levered_etf,-8550.549296599449
CRMG,CRM,bucket_1,core_levered_etf,2271.67399411177
CRMU,CRML,bucket_1,core_levered_etf,5181.472787924238
CRMX,CRML,bucket_1,core_levered_etf,2358.192746042819
CRWG,CRWV,bucket_1,core_levered_etf,970.8288170034716
CRWL,CRWD,bucket_1,core_levered_etf,-427.56531557744034
CRWU,CRWV,bucket_1,core_levered_etf,74.07043143311022
CRY,CRCL,bucket_2,yieldboost_etf,-4852.928410164971
CSCL,CSCO,bucket_1,core_levered_etf,-1110.90422257
CSEX,CLS,bucket_1,core_levered_etf,72.20974412048649
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,984.1389078030958
CWVX,CRWV,bucket_1,core_levered_etf,-1762.9779142194604
CWY,CRWV,bucket_2,yieldboost_etf,-461.8863334865893
DAMD,AMD,bucket_4,inverse_b4_etf,86.03585217218362
DJTU,DJT,bucket_1,core_levered_etf,49.065728650000004
DKNX,DKNG,bucket_1,core_levered_etf,-140.83401736694643
DLLL,DELL,bucket_1,core_levered_etf,-2844.7021745976253
DNNG,DNN,bucket_1,core_levered_etf,324.30165051959654
DRAY,DKNG,bucket_2,yieldboost_etf,91.72980849999999
DUOG,DUOL,bucket_1,core_levered_etf,-1661.9185724602494
DUST,GDX,bucket_3,flow_inverse,-1936.1111837992896
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,307.92315841
EOSU,EOSE,bucket_1,core_levered_etf,-3453.9887836616417
ERX,XLE,bucket_1,core_levered_etf,-466.57183825
ETHT,ETHA,bucket_1,core_levered_etf,2719.2658309957474
ETHU,ETHA,bucket_1,core_levered_etf,2346.998222056905
ETU,ETHA,bucket_1,core_levered_etf,1702.8223772867582
EWV,EWJ,bucket_3,flow_inverse,-198.12444077008976
FAZ,XLF,bucket_3,flow_inverse,502.53383607442805
FBL,META,bucket_1,core_levered_etf,613.5752052349334
FBY,META,bucket_2,yieldboost_etf,17.078057559999987
FBYY,META,bucket_2,yieldboost_etf,2722.6960367486836
FCXG,FCX,bucket_1,core_levered_etf,-282.16176566854466
FGRU,FIGR,bucket_1,core_levered_etf,-1354.702732927256
FIGG,FIG,bucket_1,core_levered_etf,3589.2971303396416
FLYT,FLY,bucket_1,core_levered_etf,7039.549290402342
FUTG,FUTU,bucket_1,core_levered_etf,-32.487063250000006
GDXU,GDX,bucket_1,core_levered_etf,763.4511094878096
GEMG,GEMI,bucket_1,core_levered_etf,893.0881943492376
GEVG,GEV,bucket_1,core_levered_etf,106.513393162816
GEVX,GEV,bucket_1,core_levered_etf,-2311.7374024969495
GGLL,GOOGL,bucket_1,core_levered_etf,-2027.5120659530637
GLGG,GLXY,bucket_1,core_levered_etf,-313.2361990711448
GLWG,GLW,bucket_1,core_levered_etf,294.90136530720923
GLXU,GLXY,bucket_1,core_levered_etf,-4120.844900192299
GMEU,GME,bucket_1,core_levered_etf,46.08740875
GOOX,GOOGL,bucket_1,core_levered_etf,-2754.8222229331072
GOOY,GOOGL,bucket_2,yieldboost_etf,138.45614422000003
GOU,GOOGL,bucket_1,core_levered_etf,-0.7956133987066905
GRAG,GRAB,bucket_1,core_levered_etf,11.226025519999993
GUSH,XOP,bucket_1,core_levered_etf,-1186.8391009347142
HIMZ,HIMS,bucket_1,core_levered_etf,-361.5829792467997
HMYY,HIMS,bucket_2,yieldboost_etf,-2182.9925785817304
HODU,HOOD,bucket_1,core_levered_etf,-155.08949829695933
HOOG,HOOD,bucket_1,core_levered_etf,-174.62728969964786
HOOW,HOOD,bucket_2,yieldboost_etf,1658.69418598
HOOX,HOOD,bucket_1,core_levered_etf,-266.8745367376337
HOOY,HOOD,bucket_2,yieldboost_etf,1356.21069875
