symbol,underlying,bucket,pair,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NFLX,NFLX,bucket_1,NFLX (spot),NETFLIX INC,45.85712735518422,3178.2023486911394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.0594760463237
VRT,VRT,bucket_1,VRT (spot),VERTIV HOLDINGS CO-A,111.27785712,2420.68154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.95939712
ETHU,ETHA,bucket_1,ETHA | ETHU,2X ETHER ETF,14.30841033,2238.748155,0.0,0.0,-5.0,-6.0200000000000005,1.8280844557078622,0.0,0.0,2243.864649785708
TER,TER,bucket_1,TER (spot),TERADYNE INC,-3.35040458,2236.849724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.49931942
SOLT,SOEZ,bucket_1,SOEZ | SOLT,2X SOLANA ETF,13.2908996,2231.572885,0.0,0.0,-12.1,-5.49,1.652087790017559,0.0,0.0,2228.925872390018
XXRP,XRPZ,bucket_1,XRPZ | XXRP,TEUCRIUM 2X LONG XRP ETF,1652.83345397,569.344835,0.0,0.0,-11.16,-7.7,1.851710597610855,0.0,0.0,2205.169999567611
LABX,ALAB,bucket_1,ALAB | LABX,TRADR 2X LONG ALAB DAILY ETF,4e-07,2137.366169,0.0,0.0,0.0,-13.88,1.8181185032432041,0.0,0.0,2125.3042879032428
ETU,ETHA,bucket_1,ETHA | ETU,T-REX 2X LONG ETHER D TA ETF,1791.66418097,226.172144,0.0,0.0,0.0,-8.6,1.8409763153282135,0.0,0.0,2011.0773012853283
ETHT,ETHA,bucket_1,ETHA | ETHT,PROSHARES ULTRA ETHER ETF,0.0,1995.172271,0.0,0.0,-1.55,-12.03,0.4581568572770953,0.0,0.0,1982.050427857277
COIW,COIN,bucket_2,COIN | COIW,ROUNDHILL COIN WEEKLYPAY ETF,2003.50306779,0.0,0.0,0.0,-136.06,-13.67,0.0,0.0,0.0,1853.77306779
BITU,IBIT,bucket_1,IBIT | BITU,PROSHARES ULTRA BITCOIN ETF,14.32960718,1843.306198,0.0,0.0,-3.66,-5.8,1.8509958721987776,0.0,0.0,1850.0268010521988
UXRP,XRPZ,bucket_1,XRPZ | UXRP,PROSHARES ULTRA XRP ETF,-1.7e-07,1833.172087,0.0,0.0,0.0,-9.09,1.8701505132424594,0.0,0.0,1825.9522373432424
BTCL,IBIT,bucket_1,IBIT | BTCL,T-REX 2X LONG BITCOIN DAILY,15.80522437,1713.773162,0.0,0.0,0.0,-11.8,1.8341908909473013,0.0,0.0,1719.6125772609473
BITX,IBIT,bucket_1,IBIT | BITX,2X BITCOIN STRATEGY ETF,14.24840192,1727.222072,0.0,0.0,-6.93,-18.16,1.8460017283818846,0.0,0.0,1718.226475648382
PANG,PANW,bucket_1,PANW | PANG,LEVERAGE SHARES 2X PANW,0.0,1609.471323,0.0,0.0,0.0,-16.34,1.8968544414512118,0.0,0.0,1595.0281774414514
SNOU,SNOW,bucket_1,SNOW | SNOU,T-REX 2X LONG SNOW DT ETF,0.0,1590.127408,0.0,0.0,0.0,-12.34,1.9181443246634755,0.0,0.0,1579.7055523246636
APPX,APP,bucket_1,APP | APPX,TRADR 2X LONG APP DAILY ETF,0.0,1588.888693,0.0,0.0,0.0,-11.95,0.6769164377787713,0.0,0.0,1577.6156094377789
