leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,3582.75651984,3582.75651984,0.4930951880812976,book,-2.8316383689552067,-1.3962672541181864,-1.4353711148370203,-2.8316383689552067
underlying,AMD,AMD,AMD (spot),3582.75651984,3582.75651984,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,21313.14801186,5257.21,0.12293044952793979,book,-69.3623224967696,-8.526741484829817,-60.83558101193978,4489.128284313126
underlying,ASTS,ASTS,ASTS (spot),5257.21,5257.21,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,17524.801151999996,17524.801151999996,0.4979286169534736,book,267.70268618188993,133.29682828527822,134.4058578966117,-1197.637665346658
underlying,BE,BE,BE (spot),17524.801151999996,17524.801151999996,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,639.1600884,639.1600884,0.5193065180757617,book,3.146229785749931,1.6338576351040461,1.5123721506458847,-47.87965895887312
underlying,COIN,COIN,COIN (spot),639.1600884,639.1600884,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,8174.172936930001,8174.172936930002,0.5033059652326306,book,-1.630728989812269,-0.8207556282502967,-0.8099733615619723,-1835.4431829541743
underlying,CRCL,CRCL,CRCL (spot),8174.172936930002,8174.172936930002,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,19271.74064175,19271.74064175,0.49848584923295486,book,-354.3724979693098,-176.64967559503495,-177.72282237427484,16.615304489404586
underlying,CRWV,CRWV,CRWV (spot),19271.74064175,19271.74064175,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,17437.50536836,17437.50536836,0.4982111727841186,book,-918.3104416438832,-457.51252211130094,-460.7979195325823,1885.6429915330568
underlying,IREN,IREN,IREN (spot),17437.50536836,17437.50536836,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,2417.0685000000003,2417.0685,0.9999999999999998,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,5487.08072832,5487.080728319999,0.5027591421722412,book,111.4806572803609,56.047919623071856,55.432737657289046,-1201.7908479868163
underlying,MSTR,MSTR,MSTR (spot),7904.14922832,7904.149228319999,0.9999999999999999,book,-215.62498572619506,-215.62498572619504,-2.842170943040401e-14,1730.5474009234465
etf,NBIZ,NBIS,NBIZ|NBIS,18143.080269792,18143.080269792,0.4910592836230746,book,682.5111427793299,335.15343283798376,347.3577099413462,5046.051481684994
underlying,NBIS,NBIS,NBIS (spot),18143.080269792,18143.080269792,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,21621.64460742,3870.5649422288498,0.08961308987273887,book,156.41602014341515,14.016922870647996,142.39909727276716,6942.602634563731
underlying,QBTS,QBTS,QBTS (spot),3870.5649422288498,3870.5649422288498,1.0,book,-5.712747043591833,-5.712747043591833,0.0,469.51755544428505
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,9786.3120999,3358.6,0.17137146286097726,book,383.60915276579476,65.73966167633435,317.86949108946044,-631.3800202288324
underlying,RKLB,RKLB,RKLB (spot),3358.6,3358.6,1.0,book,-360.5699962932585,-360.5699962932585,0.0,-3.333006021475057
etf,UVIX,SVIX,UVIX|SVIX,6453.72702216,2152.625639623868,0.16734733653547487,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),2152.625639623868,2152.625639623868,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
