symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,326.4068383694681
AAPB,AAPL,bucket_1,core_levered_etf,34.80984905090051
AAPU,AAPL,bucket_1,core_levered_etf,106.4020717757533
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNY,ABNB,bucket_2,yieldboost_etf,420.66797475000004
ADBG,ADBE,bucket_1,core_levered_etf,284.8679755534919
AFRU,AFRM,bucket_1,core_levered_etf,145.85154453
AIYY,AI,bucket_2,yieldboost_etf,686.9660137200001
ALBG,ALB,bucket_1,core_levered_etf,41.426353999999996
AMDG,AMD,bucket_1,core_levered_etf,433.6096544141357
AMDL,AMD,bucket_1,core_levered_etf,161.4091886859729
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,159.19672030159268
AMZU,AMZN,bucket_1,core_levered_etf,310.4046213076592
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,347.7853687632137
APHU,APH,bucket_1,core_levered_etf,134.0120676738612
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,1605.5097050859708
ARCX,ACHR,bucket_1,core_levered_etf,411.01617422856555
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,200.04756249949264
ASTX,ASTS,bucket_1,core_levered_etf,1082.43104565541
AVGG,AVGO,bucket_1,core_levered_etf,219.81868494974353
AVL,AVGO,bucket_1,core_levered_etf,402.18557898790897
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,261.93998575
BABX,BABA,bucket_1,core_levered_etf,2107.8249516719584
BEX,BE,bucket_1,core_levered_etf,438.6527752452719
BIDG,BIDU,bucket_1,core_levered_etf,77.89715756496467
BITU,IBIT,bucket_1,core_levered_etf,1274.466599356315
BITX,IBIT,bucket_1,core_levered_etf,1138.0754566702506
BMNG,BMNR,bucket_1,core_levered_etf,296.97266651546954
BOEG,BA,bucket_1,core_levered_etf,1823.595402534286
BOEU,BA,bucket_1,core_levered_etf,1712.8527532328153
BTCL,IBIT,bucket_1,core_levered_etf,1161.3569191647214
BULG,BULL,bucket_1,core_levered_etf,423.77865941074634
CEGX,CEG,bucket_1,core_levered_etf,1.696515228787156
CHAU,ASHR,bucket_1,core_levered_etf,388.0557956088634
CIFG,CIFR,bucket_1,core_levered_etf,90.68562759751268
CLSX,CLSK,bucket_1,core_levered_etf,-20.13104754627705
CLSZ,CLSK,bucket_4,inverse_b4_etf,341.43757941
CMGG,CMG,bucket_1,core_levered_etf,1479.2978016074499
CNCG,CNC,bucket_1,core_levered_etf,791.07991375
COIA,COIN,bucket_1,core_levered_etf,-563.99063842
COIG,COIN,bucket_1,core_levered_etf,89.57890475
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONX,COIN,bucket_1,core_levered_etf,761.275823853207
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1677.044063162425
COTG,COST,bucket_1,core_levered_etf,169.9982478917264
COZX,CORZ,bucket_1,core_levered_etf,617.7404057934093
CRCG,CRCL,bucket_1,core_levered_etf,450.6902147537721
CRDU,CRDO,bucket_1,core_levered_etf,231.7467893018123
CRMG,CRM,bucket_1,core_levered_etf,1663.9612304177915
CRMU,CRML,bucket_1,core_levered_etf,4298.173870623503
CRWG,CRWV,bucket_1,core_levered_etf,154.66591106
CRWL,CRWD,bucket_1,core_levered_etf,1208.1903143623174
CSCL,CSCO,bucket_1,core_levered_etf,-141.15532093779646
CSEX,CLS,bucket_1,core_levered_etf,54.76195280530336
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,611.4333660804755
CWVX,CRWV,bucket_1,core_levered_etf,884.7566024213231
DLLL,DELL,bucket_1,core_levered_etf,-643.6819600766028
DNNG,DNN,bucket_1,core_levered_etf,63.656431691554545
DOGD,DDOG,bucket_1,core_levered_etf,65.09787050315323
DRAY,DKNG,bucket_2,yieldboost_etf,196.49474974999998
DUST,GDX,bucket_3,flow_inverse,-2811.2778836563407
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,484.92524784710025
ENPX,ENPH,bucket_1,core_levered_etf,-285.63681785
ERX,XLE,bucket_1,core_levered_etf,-913.3138228562876
ETHT,ETHA,bucket_1,core_levered_etf,1749.6292068834211
ETHU,ETHA,bucket_1,core_levered_etf,1312.2387828614656
ETRL,ETOR,bucket_1,core_levered_etf,320.94845808034717
ETU,ETHA,bucket_1,core_levered_etf,1046.5414001293184
EWV,EWJ,bucket_3,flow_inverse,-403.2707343501194
FAZ,XLF,bucket_3,flow_inverse,-383.22670479312285
FBL,META,bucket_1,core_levered_etf,692.7958915787427
FBY,META,bucket_2,yieldboost_etf,17.078057559999987
FBYY,META,bucket_2,yieldboost_etf,880.2602684528218
FCXG,FCX,bucket_1,core_levered_etf,15.046889548371631
FGRU,FIGR,bucket_1,core_levered_etf,-149.08364232
