leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,5816.986084,177.7844741193312,0.015095010093836757,book,-0.757453621929244,-0.011433770068635149,-0.7460198518606089,389.53635742733246
underlying,AMD,AMD,AMD (spot),177.7844741193312,177.7844741193312,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,25878.95195643,25878.95195643,0.5001357868661341,book,223.5666914043427,111.81370312256912,111.75298828177357,1175.898697423578
underlying,ASTS,ASTS,ASTS (spot),25878.95195643,25878.95195643,1.0,book,0.0,0.0,0.0,437.2897160519913
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,13191.7767921765,13191.7767921765,0.5182520601815023,book,-330.50714020086207,-171.28600631379337,-159.2211338870687,1689.800457755959
underlying,COIN,COIN,COIN (spot),13191.7767921765,13191.7767921765,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,76557.83194345,9.828954815890697,6.413192090246788e-05,book,6986.345739787668,0.4480477723813561,6985.897692015287,-4836.060598196576
underlying,CRWV,CRWV,CRWV (spot),9.828954815890697,9.828954815890697,1.0,book,0.03096501865167056,0.03096501865167056,0.0,-78.38434092181748
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,25945.93683,25945.93683,0.4984734251355225,book,2479.330407659309,1235.880320348587,1243.450087310722,-3270.63430476625
underlying,IREN,IREN,IREN (spot),25945.93683,25945.93683,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,80954.09199936001,8485.2,0.052537879543564814,book,1022.3175443573527,53.71039600071958,968.6071483566332,-12077.424795742876
underlying,LITE,LITE,LITE (spot),8485.2,8485.2,1.0,book,0.0,0.0,0.0,3598.288574343557
etf,MSTZ,MSTR,MSTZ|MSTR,22881.80487831,12203.1,0.26749946345461284,book,-785.6491803080376,-210.16073419595642,-575.4884461120812,-34.11537683612575
underlying,MSTR,MSTR,MSTR (spot),12203.1,12203.1,1.0,book,0.0,0.0,0.0,2460.352425004378
etf,MUZ,MU,MUZ|MU,,,0.0,carry,0.0,0.0,0.0,4.4114826
etf,NBIZ,NBIS,NBIZ|NBIS,41289.49754853,27060.0,0.32350174007162413,book,5688.885753434738,1840.3644403048102,3848.521313129928,3096.356231942136
underlying,NBIS,NBIS,NBIS (spot),27060.0,27060.0,1.0,book,0.0,0.0,0.0,621.8682718918602
etf,QBTZ,QBTS,QBTZ|QBTS,57789.00391572001,0.0,0.0,book,-1189.3318303357817,-0.0,-1189.3318303357817,1488.5298494980832
underlying,QBTS,QBTS,QBTS (spot),,,1.0,carry,-4618.59773115278,-4618.59773115278,0.0,0.0
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,15088.32535288,15008.04,0.5017529061797619,book,389.3747212597518,195.3698979850152,194.00482327473662,-3259.833707791265
underlying,RGTI,RGTI,RGTI (spot),15008.04,15008.04,1.0,book,0.0,0.0,0.0,0.0
etf,RKLZ,RKLB,RKLZ|RKLB,19717.16306904,8335.0,0.2118262833121413,book,-16.491970493619192,-3.493432814156854,-12.998537679462338,-3801.784004054513
underlying,RKLB,RKLB,RKLB (spot),8335.0,8335.0,1.0,book,0.0,0.0,0.0,211.4191815727873
etf,SNDQ,SNDK,SNDQ|SNDK,53299.35397776,24180.52,0.22458776157799026,book,4394.575866931518,986.9679570388057,3407.6079098927125,-7945.20308696163
underlying,SNDK,SNDK,SNDK (spot),24180.52,24180.52,1.0,book,0.0,0.0,0.0,2277.9401003324188
etf,SPCG,SPCX,SPCG|SPCX,1592.64,816.7395364748481,0.2564105938802391,book,-14.266537926145581,-3.6580914622579437,-10.608446463887638,-3.724091489755161
etf,SSPC,SPCX,SSPC|SPCX,1992.72,1021.9090372740602,0.2564105938802391,book,-15.086670199787477,-3.868382065602813,-11.218288134184665,-2912.974338220933
underlying,SPCX,SPCX,SPCX (spot),1838.6485737489083,1838.6485737489083,1.0,book,7.4769858392264155,7.4769858392264155,0.0,50.66224173480114
etf,UVIX,SVIX,UVIX|SVIX,21707.598960666,21673.96,0.5012738864427014,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),21673.96,21673.96,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
