symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-192.8165353880478
AAOX,AAOI,bucket_1,core_levered_etf,-8882.78764735
AAPB,AAPL,bucket_1,core_levered_etf,-1819.8706818960477
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,185.37263858733814
AFRU,AFRM,bucket_1,core_levered_etf,-695.7140827404928
AIYY,AI,bucket_2,yieldboost_etf,659.9466212213036
ALBG,ALB,bucket_1,core_levered_etf,41.426353999999996
AMDG,AMD,bucket_1,core_levered_etf,-13682.937042625608
AMDL,AMD,bucket_1,core_levered_etf,-14061.231635813392
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-13854.705760292023
AMZO,AMZN,bucket_3,flow_inverse,4862.318202823343
AMZU,AMZN,bucket_1,core_levered_etf,-1441.2541795500001
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3613.6409525014546
ANEL,ANET,bucket_1,core_levered_etf,579.4071432603054
APHU,APH,bucket_1,core_levered_etf,161.97264321710642
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,1234.5014495540584
ARCX,ACHR,bucket_1,core_levered_etf,-463.96855415040346
ARMG,ARM,bucket_1,core_levered_etf,-792.0008846684647
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-958.6964670909783
ASTX,ASTS,bucket_1,core_levered_etf,4279.721067352658
AVGG,AVGO,bucket_1,core_levered_etf,-3210.695798777642
AVL,AVGO,bucket_1,core_levered_etf,-2785.9546686351355
AVXX,AVAV,bucket_1,core_levered_etf,542.8375744032894
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,261.93998575
BABX,BABA,bucket_1,core_levered_etf,1604.086361415026
BAIG,BBAI,bucket_1,core_levered_etf,-1537.3468417171928
BEX,BE,bucket_1,core_levered_etf,-3371.1273297135886
BIDG,BIDU,bucket_1,core_levered_etf,-91.71433125
BITU,IBIT,bucket_1,core_levered_etf,106.0913937038937
BITX,IBIT,bucket_1,core_levered_etf,-29.52069739518114
BLSG,BLSH,bucket_1,core_levered_etf,-526.8073843055851
BMNG,BMNR,bucket_1,core_levered_etf,-512.24599842
BMNU,BMNR,bucket_1,core_levered_etf,-580.24661709
BOEG,BA,bucket_1,core_levered_etf,124.48759363346015
BOEU,BA,bucket_1,core_levered_etf,468.8735514911584
BTCL,IBIT,bucket_1,core_levered_etf,23.960149938863406
BULG,BULL,bucket_1,core_levered_etf,-284.9480349491542
