leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,ASTN,ASTS,ASTN|ASTS,23793.775690200004,10353.7,0.2168622500122317,book,-1511.2039631247158,-327.72309167062747,-1183.4808714540882,3301.6098852364253
underlying,ASTS,ASTS,ASTS (spot),10353.7,10353.7,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,20894.56128,16684.11,0.39759130168248347,book,-865.8813962023185,-344.266911418726,-521.6144847835924,-2797.3963626418595
underlying,BE,BE,BE (spot),16684.11,16684.11,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CLSZ,CLSK,CLSZ|CLSK,3906.6202,3906.6202,1.0,book,0.0,0.0,0.0,0.0
underlying,CLSK,CLSK,CLSK (spot),3906.6202,3906.6202,1.0,book,-87.63128226330468,-87.63128226330468,0.0,-58.89385719776859
etf,CONI,COIN,CONI|COIN,527.469982497,527.469982497,0.5193065180757616,book,-19.853823168753316,-10.310219780257167,-9.543603388496148,11.045311888521896
underlying,COIN,COIN,COIN (spot),527.469982497,527.469982497,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,6324.54256434,6324.54256434,0.5033059652326305,book,-443.42420169977606,-223.17804584401443,-220.24615585576163,-883.0157062924025
underlying,CRCL,CRCL,CRCL (spot),6324.54256434,6324.54256434,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,12311.603247,12311.603247,0.49848584923295486,book,2374.046297427955,1183.4284846917262,1190.6178127362286,1847.2639738618611
underlying,CRWV,CRWV,CRWV (spot),12311.603247,12311.603247,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,15749.476183265,15749.476183265,0.4982111727841186,book,427.3360063688383,212.9035729059005,214.4324334629378,2774.6763140218286
underlying,IREN,IREN,IREN (spot),15749.476183265,15749.476183265,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,1873.4697,1873.4697,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,3832.0536384,6331.5587690604025,0.8306901092008315,book,-207.47741404787058,-172.34943573213175,-35.12797831573883,-648.6482184666096
underlying,MSTR,MSTR,MSTR (spot),9427.02261871484,8205.028469060402,0.8703732663981845,book,413.7517723522358,360.1184815802535,53.633290771982274,488.1037221311005
etf,NBIZ,NBIS,NBIZ|NBIS,12345.02676596,12345.02676596,0.4910592836230746,book,2767.7707692156223,1359.1395311639096,1408.6312380517127,5170.716055475774
underlying,NBIS,NBIS,NBIS (spot),12345.02676596,12345.02676596,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,19901.08933362,29.657029896754462,0.0007459962148045739,book,-621.474976841535,-0.4636179803195453,-621.0113588612154,7823.974985127168
underlying,QBTS,QBTS,QBTS (spot),29.657029896754462,29.657029896754462,1.0,book,0.0,0.0,0.0,429.30543317323605
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,7044.531393199999,6310.5947257278485,0.4473191217413135,book,-813.6841573681808,-363.97648264875534,-449.7076747194254,-581.2028688150549
underlying,RKLB,RKLB,RKLB (spot),6310.5947257278485,6310.5947257278485,1.0,book,0.0,0.0,0.0,0.0
etf,UVIX,SVIX,UVIX|SVIX,4527.032509799999,5448.397323822059,0.6038318895906484,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),5448.397323822059,5448.397323822059,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
