symbol,underlying,bucket,pair,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NVTS,NVTS,bucket_1,NVTS (spot),NAVITAS SEMICONDUCTOR CORP,20035.838163,17384.951085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37420.789248
AMD,AMD,bucket_1,AMD (spot),ADVANCED MICRO DEVICES,19883.548908049404,12049.614744715644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31933.163652765048
NBIS,NBIS,bucket_1,NBIS (spot),NEBIUS GROUP NV,10237.573564,21664.835391829467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31902.408955829465
INTC,INTC,bucket_1,INTC (spot),INTEL CORP,14728.903835000001,2324.72421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17053.628045
IONQ,IONQ,bucket_2,IONQ (spot),IONQ INC,3653.393777087761,12892.760362868952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16546.154139956714
CRML,CRML,bucket_1,CRML (spot),CRITICAL METALS CORP,1492.999519,14583.087458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16076.086976999999
AAOI,AAOI,bucket_1,AAOI (spot),APPLIED OPTOELECTRONICS INC,8640.651516,7247.351206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15888.002722000001
SNDK,SNDK,bucket_1,SNDK (spot),SANDISK CORP,3483.29931283,11971.431581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15454.730893830001
MU,MU,bucket_1,MU (spot),MICRON TECHNOLOGY INC,9719.400688,5410.298262004116,2.7234183505485032,0.0,0.0,0.0,0.0,0.0,0.0,15132.422368354664
ALAB,ALAB,bucket_1,ALAB (spot),ASTERA LABS INC,6303.812929,7923.082366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14226.895294999998
IREN,IREN,bucket_1,IREN (spot),IREN LTD,421.594078,13292.525383429936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13714.119461429937
BTFL,KEEL,bucket_1,KEEL | BTFL,,3238.9564790000004,10236.182761,0.0,0.0,0.0,-9.42,0.0,0.0,0.0,13465.71924
SMCI,SMCI,bucket_2,SMCI (spot),SUPER MICRO COMPUTER INC,6464.637593852282,6507.3695293492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12972.007123201482
AMD,AMD,bucket_2,AMD (spot),ADVANCED MICRO DEVICES,5929.088383620598,5963.761556284357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11892.849939904954
HUT,HUT,bucket_1,HUT (spot),HUT 8 CORP,4417.03567203,7336.546561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11753.58223303
MRVL,MRVL,bucket_1,MRVL (spot),MARVELL TECHNOLOGY INC,11238.645962999999,384.277334,8.76,0.0,0.0,0.0,0.0,0.0,0.0,11631.683297
COYY,COIN,bucket_2,COIN | COYY,GRANITE YIELDBOOST COIN ETF,1351.27353488,12184.444565,0.0,0.0,-3038.99,-407.04,291.0024879234519,0.0,0.0,10380.69058780345
MTYY,MSTR,bucket_2,MSTR | MTYY,GRANITE YIELDBOOST MSTR ETF,830.3915203,23261.262936,0.0,0.0,-12821.2,-1446.5,333.5237633067361,0.0,0.0,10157.478219606734
PLUG,PLUG,bucket_1,PLUG (spot),PLUG POWER INC,7720.666635,2426.994703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10147.661338
EOSE,EOSE,bucket_1,EOSE (spot),EOS ENERGY ENTERPRISES INC,5999.744855,3803.842385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9803.58724
PANW,PANW,bucket_1,PANW (spot),PALO ALTO NETWORKS INC,9095.81911742,607.418274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9703.23739142
QUBT,QUBT,bucket_1,QUBT (spot),QUANTUM COMPUTING INC,5806.358923,3832.699823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9639.058745999999
IONQ,IONQ,bucket_1,IONQ (spot),IONQ INC,2441.0500098122393,7143.166878131048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9584.216887943287
RCAT,RCAT,bucket_1,RCAT (spot),RED CAT HOLDINGS INC,0.0,9532.628366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9532.628366
RDW,RDW,bucket_1,RDW (spot),REDWIRE CORP,4338.932904,4527.352088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8866.284992
NVDA,NVDA,bucket_1,NVDA (spot),NVIDIA CORP,8120.28399164,207.126296,1.44,0.0,0.0,0.0,0.0,0.0,0.0,8328.85028764
CRDO,CRDO,bucket_1,CRDO (spot),CREDO TECHNOLOGY GROUP HOLDI,1379.665602,6747.157488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8126.82309
QBTZ,QBTS,bucket_4,QBTS | QBTZ,DEF DAILY T2X SHORT QBTS,0.0,7960.988242,0.0,0.0,0.0,-160.51,23.49674312716809,0.0,0.0,7823.974985127168
QBTS,QBTS,bucket_1,QBTS (spot),D-WAVE QUANTUM INC,4903.018168687537,2523.8187582591263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7426.836926946663
ONDS,ONDS,bucket_1,ONDS (spot),ONDAS INC,0.0,7236.280258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7236.280258
USAR,USAR,bucket_1,USAR (spot),USA RARE EARTH INC,1628.56936132,5534.90459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7163.47395132
