leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,ASTN,ASTS,ASTN|ASTS,20857.522519920003,9526.44,0.2276248437693411,book,0.0,0.0,0.0,4812.813848361141
underlying,ASTS,ASTS,ASTS (spot),9526.44,9526.44,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,19358.196479999995,17385.0,0.44717435400966343,book,0.0,0.0,0.0,-1931.514966439541
underlying,BE,BE,BE (spot),17385.0,17385.0,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CLSZ,CLSK,CLSZ|CLSK,4192.576,3082.2618319150847,0.7351713676544169,book,0.0,0.0,0.0,0.0
underlying,CLSK,CLSK,CLSK (spot),3082.2618319150847,3082.2618319150847,1.0,book,0.0,0.0,0.0,28.73742506553609
etf,CONI,COIN,CONI|COIN,492.272272929,0.0,0.0,book,0.0,0.0,0.0,30.899135057275213
etf,CRCD,CRCL,CRCD|CRCL,5509.11412051,5509.11412051,0.5033059652326305,book,0.0,0.0,0.0,-439.5915045926264
underlying,CRCL,CRCL,CRCL (spot),5509.11412051,5509.11412051,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,17137.256781,17137.256781,0.49848584923295486,book,0.0,0.0,0.0,-526.7823235660937
underlying,CRWV,CRWV,CRWV (spot),17137.256781,17137.256781,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,16749.182788030004,16749.182788030004,0.49821117278411864,book,0.0,0.0,0.0,2347.3403076529903
underlying,IREN,IREN,IREN (spot),16749.182788030004,16749.182788030004,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,1680.501,1680.501,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,3423.9059136,4742.5247042831725,0.6963823516835758,book,0.0,0.0,0.0,-441.170804418739
underlying,MSTR,MSTR,MSTR (spot),7070.222283943843,6423.025704283173,0.9084616361878148,book,0.0,0.0,0.0,74.35194977886471
etf,NBIZ,NBIS,NBIZ|NBIS,18015.12626893,18015.12626893,0.4910592836230746,book,0.0,0.0,0.0,2402.9452862601515
underlying,NBIS,NBIS,NBIS (spot),18015.12626893,18015.12626893,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,18754.05248442,13653.42,0.3644451214211803,book,0.0,0.0,0.0,8445.449961968703
underlying,QBTS,QBTS,QBTS (spot),13653.42,13653.42,1.0,book,0.0,0.0,0.0,429.30543317323605
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,5446.1923376,2582.64,0.2367937201458837,book,0.0,0.0,0.0,232.48128855312584
underlying,RKLB,RKLB,RKLB (spot),2582.64,2582.64,1.0,book,0.0,0.0,0.0,0.0
etf,UVIX,SVIX,UVIX|SVIX,4313.0682867000005,7538.987471098472,0.876975730863092,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),7538.987471098472,7538.987471098472,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
