symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-7005.224375380829
AAPB,AAPL,bucket_1,core_levered_etf,-2492.5063120590194
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ABNY,ABNB,bucket_2,yieldboost_etf,420.66797475000004
ADBG,ADBE,bucket_1,core_levered_etf,191.9717112565718
AFRU,AFRM,bucket_1,core_levered_etf,-1180.4921377426163
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,175.2302838361159
AMDG,AMD,bucket_1,core_levered_etf,-12355.69618412786
AMDL,AMD,bucket_1,core_levered_etf,-12809.315460501724
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12907.873022748592
AMYY,AMD,bucket_2,yieldboost_etf,-5180.213758941622
AMZO,AMZN,bucket_3,flow_inverse,4680.82410700612
AMZU,AMZN,bucket_1,core_levered_etf,-1443.7257539872971
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3393.971066482849
ANEL,ANET,bucket_1,core_levered_etf,399.43937084872834
APHU,APH,bucket_1,core_levered_etf,-155.90300306163186
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,-683.5027575230474
ARCX,ACHR,bucket_1,core_levered_etf,-415.1171931305925
ARMG,ARM,bucket_1,core_levered_etf,-2402.2875718073956
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-948.3606878910413
ASTN,ASTS,bucket_4,inverse_b4_etf,4812.662942427165
ASTX,ASTS,bucket_1,core_levered_etf,-5689.077926564456
AVGG,AVGO,bucket_1,core_levered_etf,-3205.627036707795
AVL,AVGO,bucket_1,core_levered_etf,-2768.3905003834725
