,BOOK_NAV,core_leveraged,yieldboost,inverse_decay_bucket4,volatility_etp_bucket5
2025-08-19,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-08-20,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-08-21,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-08-22,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-08-25,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-08-26,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-08-27,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-08-28,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-08-29,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-02,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-03,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-04,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-05,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-08,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-09,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-10,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-11,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-12,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-15,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-16,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-17,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-18,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-19,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-22,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-23,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-24,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-25,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-26,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-29,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-09-30,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-01,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-02,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-03,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-06,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-07,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-08,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-09,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-10,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-13,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-14,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-15,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-16,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-17,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-20,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-21,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-22,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-23,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-24,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-27,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-28,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-29,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-30,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-10-31,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-03,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-04,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-05,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-06,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-07,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-10,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-11,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-12,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-13,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-14,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-17,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-18,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-19,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-20,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-21,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-24,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-25,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-26,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-11-28,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-01,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-02,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-03,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-04,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-05,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-08,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-09,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-10,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-11,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-12,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-15,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-16,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-17,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-18,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-19,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-22,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-23,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-24,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-26,1050000.0,1050000.0,1050000.0,1050000.0,1050000.0
2025-12-29,1049949.2696194667,1049949.2696194667,1050000.0,1050000.0,1050000.0
2025-12-30,1049285.9360285238,1049285.9360285236,1050000.0,1050000.0,1050000.0
2025-12-31,1048632.3623932183,1048632.362393218,1050000.0,1050000.0,1050000.0
2026-01-02,1048563.7861168666,1048563.7861168665,1050000.0,1050000.0,1050000.0
2026-01-05,1048365.5902493984,1048365.5902493983,1050000.0,1050000.0,1050000.0
2026-01-06,1048350.952067163,1048350.9520671628,1050000.0,1050000.0,1050000.0
2026-01-07,1048404.7203530177,1048404.7203530176,1050000.0,1050000.0,1050000.0
2026-01-08,1048545.1789882492,1048545.178988249,1050000.0,1050000.0,1050000.0
2026-01-09,1048534.9216997034,1048534.9216997033,1050000.0,1050000.0,1050000.0
2026-01-12,1048466.1858407744,1048466.1858407743,1050000.0,1050000.0,1050000.0
2026-01-13,1048398.5377535614,1048398.5377535613,1050000.0,1050000.0,1050000.0
2026-01-14,1048212.9804688926,1048212.9804688925,1050000.0,1050000.0,1050000.0
2026-01-15,1048169.9633882396,1048169.9633882395,1050000.0,1050000.0,1050000.0
2026-01-16,1047991.8129357559,1047991.8129357558,1050000.0,1050000.0,1050000.0
2026-01-20,1048308.6231737619,1048308.6231737618,1050000.0,1050000.0,1050000.0
2026-01-21,1048294.000772286,1048294.0007722859,1050000.0,1050000.0,1050000.0
2026-01-22,1048233.3199954449,1048233.3199954447,1050000.0,1050000.0,1050000.0
2026-01-23,1048237.8887448724,1048237.8887448723,1050000.0,1050000.0,1050000.0
2026-01-26,1048329.8714063958,1048329.8714063957,1050000.0,1050000.0,1050000.0
2026-01-27,1048213.288021438,1048213.2880214379,1050000.0,1050000.0,1050000.0
2026-01-28,1048210.6276549073,1048210.6276549073,1050000.0,1050000.0,1050000.0
2026-01-29,1048411.3953588958,1048411.3953588957,1050000.0,1050000.0,1050000.0
2026-01-30,1048544.7497835773,1048544.7497835772,1050000.0,1050000.0,1050000.0
2026-02-02,1048640.4313320334,1048640.4313320334,1050000.0,1050000.0,1050000.0
2026-02-03,1048619.7092077658,1048619.7092077658,1050000.0,1050000.0,1050000.0
2026-02-04,1048728.9139821113,1048728.9139821113,1050000.0,1050000.0,1050000.0
2026-02-05,1048684.2770989372,1048684.2770989372,1050000.0,1050000.0,1050000.0
2026-02-06,1049042.2075000254,1049042.2075000256,1050000.0,1050000.0,1050000.0
2026-02-09,1049081.6548474086,1049081.6548474089,1050000.0,1050000.0,1050000.0
2026-02-10,1049087.7193293849,1049087.719329385,1050000.0,1050000.0,1050000.0
2026-02-11,1049033.0003703297,1049033.00037033,1050000.0,1050000.0,1050000.0
2026-02-12,1048962.0989819726,1048962.0989819728,1050000.0,1050000.0,1050000.0
2026-02-13,1049180.0347860747,1049180.034786075,1050000.0,1050000.0,1050000.0
2026-02-17,1049115.6566540461,1049115.6566540464,1050000.0,1050000.0,1050000.0
2026-02-18,1049059.8001325745,1049059.8001325747,1050000.0,1050000.0,1050000.0
2026-02-19,1049098.1203834072,1049098.1203834075,1050000.0,1050000.0,1050000.0
2026-02-20,1049125.0596244736,1049125.0596244738,1050000.0,1050000.0,1050000.0
2026-02-23,1048995.3892445993,1048995.3892445995,1050000.0,1050000.0,1050000.0
2026-02-24,1049094.9231860933,1049094.9231860938,1050000.0,1050000.0,1050000.0
2026-02-25,1049277.8864795147,1049277.8864795151,1050000.0,1050000.0,1050000.0
2026-02-26,1049326.071317851,1049326.0713178515,1050000.0,1050000.0,1050000.0
2026-02-27,1049209.640645355,1049209.6406453555,1050000.0,1050000.0,1050000.0
2026-03-02,1044350.8466464893,1044570.9370432678,1050000.0,1049779.9096032223,1050000.0
2026-03-03,1042604.6283535903,1042834.0709292908,1050000.0,1049770.5574243001,1050000.0
2026-03-04,1044010.5382397341,1043708.3393258427,1050000.0,1050302.198913892,1050000.0
2026-03-05,1038406.0084565216,1038089.681437456,1050000.0,1050316.3270190663,1050000.0
2026-03-06,1037802.5876651474,1037648.9471404122,1050000.0,1050153.6405247357,1050000.0
2026-03-09,1035935.6241832617,1035711.2821824469,1050000.0,1050224.3420008153,1050000.0
2026-03-10,1035438.5831847723,1035272.2393039739,1050000.0,1050166.3438807991,1050000.0
2026-03-11,1033998.0272763552,1033840.8449210516,1050000.0,1050157.1823553042,1050000.0
2026-03-12,1032137.8675724586,1032055.8872998927,1050000.0,1050081.9802725664,1050000.0
2026-03-13,1031800.711283866,1031819.0117378206,1050000.0,1049981.699546046,1050000.0
2026-03-16,1030249.3223917496,1030303.7436700282,1050000.0,1049945.5787217221,1050000.0
2026-03-17,1032232.674057044,1032274.7091685056,1050000.0,1049957.964888539,1050000.0
2026-03-18,1033688.2701815498,1033430.0120258805,1050000.0,1050258.25815567,1050000.0
2026-03-19,1046595.8219717491,1046359.7909544817,1050000.0,1050236.031017268,1050000.0
2026-03-20,1045656.6582850446,1045367.6106459624,1050000.0,1050289.047639083,1050000.0
2026-03-23,1046811.7859730676,1046609.384614106,1050000.0,1050202.4013589623,1050000.0
2026-03-24,1044159.7017304058,1043779.8340244469,1050000.0,1050379.8677059596,1050000.0
2026-03-25,1043710.2661102556,1043342.0263424235,1050000.0,1050368.2397678327,1050000.0
2026-03-26,1042365.9747389026,1041867.2153635526,1050000.0,1050498.7593753508,1050000.0
2026-03-27,1043455.0314159609,1043030.2985102644,1050000.0,1050424.7329056973,1050000.0
2026-03-30,1043250.241196385,1042949.2098528589,1050000.0,1050301.031343527,1050000.0
2026-03-31,1043594.3953853429,1043050.2811970428,1050000.0,1050544.114188301,1050000.0
2026-04-01,1042186.4514098056,1041624.344851466,1050000.0,1050562.1065583404,1050000.0
2026-04-02,1041198.1066649145,1040807.649850547,1050000.0,1050390.4568143683,1050000.0
2026-04-06,1039145.9355925061,1038837.9005661651,1050000.0,1050308.0350263417,1050000.0
2026-04-07,1040030.0665326805,1039823.2947249877,1050000.0,1050206.7718076934,1050000.0
2026-04-08,1037637.302020206,1037894.8377500678,1050000.0,1049742.4642701386,1050000.0
2026-04-09,1035999.1161338118,1036536.5165551323,1050000.0,1049462.59957868,1050000.0
2026-04-10,1036099.1043443602,1037092.0750152833,1050000.0,1049007.0293290776,1050000.0
2026-04-13,1035676.7821279018,1037064.2345682567,1050000.0,1048612.5475596457,1050000.0
2026-04-14,1034433.1606668618,1035755.749447021,1050000.0,1048677.4112198413,1050000.0
2026-04-15,1030149.1370843517,1031821.6647689923,1050000.0,1048327.47231536,1050000.0
2026-04-16,1028004.894117286,1029995.4985338555,1050000.0,1048009.395583431,1050000.0
2026-04-17,1030542.640917013,1030551.3980143464,1050000.0,1049991.2429026673,1050000.0
2026-04-20,1027188.9247505184,1030545.4143695034,1049149.6434555636,1047493.8669254519,1050000.0
2026-04-21,1001210.5799202061,1003982.5186684192,1047996.8285086948,1049231.2327430928,1050000.0
2026-04-22,1001020.460552742,1003548.7083229636,1048260.3912073927,1049211.3610223865,1050000.0
2026-04-23,1006412.8080429217,1010777.3334373782,1048021.8294506124,1047613.6451549317,1050000.0
2026-04-24,994987.8236300418,1000281.2732876393,1046778.9859215231,1047927.56442088,1050000.0
2026-04-27,996628.8476348184,1002348.3602412099,1046589.8425315963,1047690.6448620129,1050000.0
2026-04-28,998766.467841621,1003342.607642805,1047928.3269297201,1047495.5332690966,1050000.0
2026-04-29,993006.1918260971,997666.7872961718,1047547.1373092219,1047792.2672207039,1050000.0
2026-04-30,987804.2874441579,992256.3043923535,1047755.715831101,1047792.2672207039,1050000.0
2026-05-01,986042.4891073379,990154.2014103868,1048096.0204762478,1047792.2672207039,1050000.0
2026-05-04,987821.9001568016,991323.8844195155,1048705.748516583,1047792.2672207039,1050000.0
2026-05-05,986651.5162813216,989569.4750603974,1049289.774000221,1047792.2672207039,1050000.0
2026-05-06,987484.8115781151,987299.8240167524,1052392.7203406594,1047792.2672207039,1050000.0
2026-05-07,982163.5776237227,984604.201674617,1049767.1087284023,1047792.2672207039,1050000.0
2026-05-08,990022.1839771648,992681.0738082578,1049548.8429482037,1047792.2672207039,1050000.0
2026-05-11,992345.9563675877,995368.0313534865,1049185.6577933978,1047792.2672207039,1050000.0
2026-05-12,980649.6359761709,986669.0676833015,1046426.0105028247,1047554.5577900453,1050000.0
2026-05-13,978034.6551481964,985836.4961864006,1044271.6100905956,1047926.5488712008,1050000.0
2026-05-14,981492.6195270232,986952.0765272197,1045996.376971383,1048544.166028421,1050000.0
2026-05-15,978641.9296472541,986644.8943717405,1043907.0048929092,1048090.0303826049,1050000.0
2026-05-18,977008.8965460315,987578.349119348,1042656.998386018,1046773.549040666,1050000.0
2026-05-19,970484.9637281958,981707.3098400325,1042241.0451222481,1046536.6087659156,1050000.0
2026-05-20,966731.3751706657,979198.4073724397,1040647.3389365259,1046885.6288617007,1050000.0
2026-05-21,963548.0046866348,976545.6164377135,1040321.3223861941,1046681.0658627278,1050000.0
2026-05-22,964733.2478968187,977563.3678149327,1040134.9521816856,1047034.927900201,1050000.0
2026-05-26,964167.6981019741,977228.645349844,1039948.5852624087,1046990.4674897221,1050000.0
2026-05-27,962914.9549809071,977177.55346434,1039320.5067079476,1046416.8948086201,1050000.0
2026-05-28,974244.0620964953,980262.6468408861,1046699.7863471061,1047281.6289085037,1050000.0
2026-05-29,976335.6899634601,982698.2229662976,1046564.8981975804,1047072.5687995827,1050000.0
2026-06-01,977792.8972477535,982728.0800231606,1049647.591320799,1045417.2259037946,1050000.0
2026-06-02,978045.9363138196,986734.1742526807,1044814.6948696316,1046497.0671915079,1050000.0
2026-06-03,991608.8932666295,1000292.9283160307,1043627.9490084442,1047688.0159421553,1050000.0
2026-06-04,982980.7416116423,991784.0509828978,1043187.7805255182,1048008.910103227,1050000.0
2026-06-05,999716.0637621158,1011749.2296896649,1042648.3334721857,1045318.5006002659,1050000.0
2026-06-08,946387.7041601837,988841.9945796866,1012264.2243454951,1045281.4852350029,1050000.0
2026-06-09,944766.3698558209,986855.3739603392,1012105.319318338,1045805.6765771447,1050000.0
2026-06-10,959553.840155961,994263.7542412351,1019837.4146234866,1045452.6712912403,1050000.0
2026-06-11,948348.860893362,983079.7041646551,1018611.9814618778,1046657.17526683,1050000.0
2026-06-12,958728.1471283692,990295.0620019177,1022894.6261407799,1045538.4589856723,1050000.0
2026-06-15,956165.0405109625,987485.1495176756,1022599.7025989813,1046080.1883943065,1050000.0
2026-06-16,959290.4856634114,989169.0755600235,1025435.0511205618,1044686.358982827,1050000.0
2026-06-17,954567.7084221643,985129.0460789228,1024681.770447343,1044756.8918958993,1050000.0
2026-06-18,954293.138237682,981872.4611768638,1025693.3793731714,1046727.2976876476,1050000.0
2026-06-22,960421.121993529,986662.216524968,1027830.3621734066,1045928.5432951549,1050000.0
2026-06-23,968293.9105028842,996849.8015129173,1027835.370034535,1043608.7389554327,1050000.0
2026-06-24,975055.9711645442,999645.7652678773,1033733.9881958382,1041676.2177008294,1050000.0
2026-06-25,966495.0421974395,989906.2982826792,1034638.7040446739,1041961.6557542441,1049988.3841158429
2026-06-26,947850.021501465,972174.4331252979,1034312.1863938265,1041548.2185036835,1049815.1834786576
2026-06-29,938702.459972102,963342.0911715501,1033907.6847876895,1041657.4416813278,1049795.242331535
2026-06-30,952887.7330183955,974966.4409705497,1035752.3834158491,1042455.7653303681,1049713.1433016292
2026-07-01,970207.3707202302,991412.3651936791,1039149.2743517518,1040121.9436612392,1049523.7875135604
2026-07-02,973058.949749451,994553.6101988244,1039393.3101154107,1039588.241921656,1049523.7875135604
2026-07-06,939620.2141806702,960176.29768748,1039577.8617499139,1040342.2672297163,1049523.7875135604
2026-07-07,980252.5454982725,998148.1536063179,1043386.0894602144,1039194.5149181801,1049523.7875135604
2026-07-08,951252.5975958838,971644.3776186481,1040183.9265171262,1039900.5059465495,1049523.7875135604
2026-07-09,950698.3099117998,971344.0559787275,1039985.1489961558,1039845.3174233565,1049523.7875135604
