leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,4931.3131920000005,1367.7125897735896,0.1368733414416611,book,0.0,0.0,0.0,824.9130546579182
underlying,AMD,AMD,AMD (spot),1367.7125897735896,1367.7125897735896,1.0,book,-0.09693806949666595,-0.09693806949666595,0.0,-31.610906352584045
etf,ASTN,ASTS,ASTN|ASTS,27014.16934755,27014.16934755,0.5001325351218072,book,0.0,0.0,0.0,537.4895261660276
underlying,ASTS,ASTS,ASTS (spot),27014.16934755,27014.16934755,1.0,book,0.0,0.0,0.0,437.2897160519913
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,13230.9326029125,13230.9326029125,0.5185578905065014,book,0.0,0.0,0.0,1643.7251634073705
underlying,COIN,COIN,COIN (spot),13230.9326029125,13230.9326029125,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,78432.07015314001,10.07707969536232,6.418397675966388e-05,book,0.0,0.0,0.0,-5852.551175496888
underlying,CRWV,CRWV,CRWV (spot),10.07707969536232,10.07707969536232,1.0,book,4.2667121817885345e-06,4.2667121817885345e-06,0.0,-78.35618678742605
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,28433.82741892,28433.82741892001,0.4985062260935109,book,0.0,0.0,0.0,-4574.278000791592
underlying,IREN,IREN,IREN (spot),28433.82741892001,28433.82741892001,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,60719.16583979999,9624.12,0.07925374373730637,book,0.0,0.0,0.0,-2013.211280306135
underlying,LITE,LITE,LITE (spot),9624.12,9624.12,1.0,book,0.0,0.0,0.0,3598.288574343557
etf,MSTZ,MSTR,MSTZ|MSTR,22550.310286875,12303.2,0.27363933396937784,book,0.0,0.0,0.0,122.30143265804858
underlying,MSTR,MSTR,MSTR (spot),12303.2,12303.2,1.0,book,0.0,0.0,0.0,2460.352425004378
etf,MUZ,MU,MUZ|MU,,,0.0,carry,0.0,0.0,0.0,4.4114826
etf,NBIZ,NBIS,NBIZ|NBIS,40325.070253215,27456.25,0.33608170202163384,book,0.0,0.0,0.0,3537.96632366576
underlying,NBIS,NBIS,NBIS (spot),27456.25,27456.25,1.0,book,0.0,0.0,0.0,621.8682718918602
etf,QBTZ,QBTS,QBTZ|QBTS,60099.16713962,0.0,0.0,book,0.0,0.0,0.0,278.15005876241645
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,15739.16817616,14670.98,0.47031380085342256,book,0.0,0.0,0.0,-3628.431965213502
underlying,RGTI,RGTI,RGTI (spot),14670.98,14670.98,1.0,book,0.0,0.0,0.0,0.0
etf,RKLZ,RKLB,RKLZ|RKLB,20775.74119638,8104.000000000001,0.19545871864116468,book,0.0,0.0,0.0,-4364.503803509295
underlying,RKLB,RKLB,RKLB (spot),8104.000000000001,8104.000000000001,1.0,book,0.0,0.0,0.0,211.4191815727873
etf,SNDQ,SNDK,SNDQ|SNDK,42753.165233750005,26822.88,0.31067413929005583,book,0.0,0.0,0.0,-2829.7491197568743
underlying,SNDK,SNDK,SNDK (spot),26822.88,26822.88,1.0,book,0.0,0.0,0.0,2277.9401003324188
etf,SPCG,SPCX,SPCG|SPCX,1647.36,1218.1785211331241,0.3697365849398809,book,0.0,0.0,0.0,-34.02633511578155
etf,SSPC,SPCX,SSPC|SPCX,2058.08,1521.89494146614,0.3697365849398809,book,0.0,0.0,0.0,-2948.806787093024
underlying,SPCX,SPCX,SPCX (spot),2740.073462599264,2740.073462599264,1.0,book,-0.0004204226817705603,-0.0004204226817705603,0.0,126.33911271778452
etf,UVIX,SVIX,UVIX|SVIX,19969.014166213,22581.96,0.5676647294563275,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),22581.96,22581.96,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
