symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,16230.102315715561
AAPB,AAPL,bucket_1,core_levered_etf,-2512.92475693
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,192.49519233911235
AFRU,AFRM,bucket_1,core_levered_etf,-1438.2013944897024
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,684.1220560019152
AMA,AMAT,bucket_1,core_levered_etf,90.67969084105819
AMDG,AMD,bucket_1,core_levered_etf,-12446.688378642608
AMDL,AMD,bucket_1,core_levered_etf,-12905.47333207244
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMKL,AMKR,bucket_1,core_levered_etf,110.63620271418856
AMPU,AMPX,bucket_1,core_levered_etf,2328.537854813036
AMUU,AMD,bucket_1,core_levered_etf,-13021.773581127256
AMYY,AMD,bucket_2,yieldboost_etf,-10090.916393409043
AMZO,AMZN,bucket_3,flow_inverse,3151.942143446575
AMZU,AMZN,bucket_1,core_levered_etf,-1443.112701168074
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3322.78725080803
ANEL,ANET,bucket_1,core_levered_etf,111.67229014891615
APHU,APH,bucket_1,core_levered_etf,-261.5637749057028
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,-559.8846784967761
ARCX,ACHR,bucket_1,core_levered_etf,1087.6062022087024
ARMG,ARM,bucket_1,core_levered_etf,-1972.805815432472
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1097.499862319681
ASTN,ASTS,bucket_4,inverse_b4_etf,537.4895261660276
ASTX,ASTS,bucket_1,core_levered_etf,6397.246893202978
AVGG,AVGO,bucket_1,core_levered_etf,-3072.7953729732053
AVL,AVGO,bucket_1,core_levered_etf,-2610.096983256669
AVXX,AVAV,bucket_1,core_levered_etf,844.0619716472464
AXTU,AXTI,bucket_1,core_levered_etf,12017.473474967826
AXTX,AXTI,bucket_1,core_levered_etf,22279.664576256095
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,333.1828920548265
BABX,BABA,bucket_1,core_levered_etf,2290.3011603159953
BAIG,BBAI,bucket_1,core_levered_etf,345.9967780284177
BBYY,BABA,bucket_2,yieldboost_etf,6455.591315957057
BEG,BE,bucket_1,core_levered_etf,1930.1404540341239
BEX,BE,bucket_1,core_levered_etf,-3402.9386614389477
BEZ,BE,bucket_4,inverse_b4_etf,708.12144603
BIDG,BIDU,bucket_1,core_levered_etf,-3.7670617834900133
BITU,IBIT,bucket_1,core_levered_etf,417.1392853485178
BITX,IBIT,bucket_1,core_levered_etf,411.76262587773795
BLSG,BLSH,bucket_1,core_levered_etf,2017.4267833505928
BMNG,BMNR,bucket_1,core_levered_etf,1736.3507647327776
BMNU,BMNR,bucket_1,core_levered_etf,2515.3808966008196
BOEG,BA,bucket_1,core_levered_etf,870.6554726438503
BOEU,BA,bucket_1,core_levered_etf,1005.3639264946696
BTCL,IBIT,bucket_1,core_levered_etf,425.059965531934
BULG,BULL,bucket_1,core_levered_etf,-460.3536984797938
CCUP,CRCL,bucket_1,core_levered_etf,4269.945409484175
CEGX,CEG,bucket_1,core_levered_etf,1295.0144503457866
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-106.32771064803167
CIFG,CIFR,bucket_1,core_levered_etf,-3697.499481614678
CIFU,CIFR,bucket_1,core_levered_etf,-1197.2474308600001
CLSX,CLSK,bucket_1,core_levered_etf,-5230.738978833916
CMGG,CMG,bucket_1,core_levered_etf,1454.7774214262188
CNCG,CNC,bucket_1,core_levered_etf,-3401.594860736185
COHX,COHR,bucket_1,core_levered_etf,1059.5259770683626
COIA,COIN,bucket_1,core_levered_etf,-247.20980394262455
COIG,COIN,bucket_1,core_levered_etf,331.7994123562082
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,1643.7251634073705
CONL,COIN,bucket_1,core_levered_etf,248.1383609297595
CONX,COIN,bucket_1,core_levered_etf,461.87241237102586
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1363.6950075362784
CORD,CRWV,bucket_4,inverse_b4_etf,-5852.5511754968875
COTG,COST,bucket_1,core_levered_etf,-90.86399459
