symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-8882.78764735
AAPB,AAPL,bucket_1,core_levered_etf,-2465.294032613086
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,248.31203913055185
AFRU,AFRM,bucket_1,core_levered_etf,-896.067441745753
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,136.5975245485526
AMDG,AMD,bucket_1,core_levered_etf,-11921.440154362746
AMDL,AMD,bucket_1,core_levered_etf,-12246.782252842442
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12273.958315736323
AMYY,AMD,bucket_2,yieldboost_etf,529.6315088233459
AMZO,AMZN,bucket_3,flow_inverse,4352.4139736037
AMZU,AMZN,bucket_1,core_levered_etf,-1441.722969435464
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-2719.6585696388097
ANEL,ANET,bucket_1,core_levered_etf,585.152906515085
APHU,APH,bucket_1,core_levered_etf,208.37840153197303
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,643.6149278045533
ARCX,ACHR,bucket_1,core_levered_etf,45.016741822181295
ARMG,ARM,bucket_1,core_levered_etf,-719.3910382806112
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-344.4145630943084
ASTN,ASTS,bucket_4,inverse_b4_etf,-16.119253703405022
ASTX,ASTS,bucket_1,core_levered_etf,3263.67039242891
AVGG,AVGO,bucket_1,core_levered_etf,-3116.673249278472
AVL,AVGO,bucket_1,core_levered_etf,-2699.025803739589
AVXX,AVAV,bucket_1,core_levered_etf,730.201812628645
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,261.93998575
BABX,BABA,bucket_1,core_levered_etf,2034.8449056461682
BAIG,BBAI,bucket_1,core_levered_etf,-1364.8300249794418
BBYY,BABA,bucket_2,yieldboost_etf,200.29600018156864
BEG,BE,bucket_1,core_levered_etf,1009.2187113160919
BEX,BE,bucket_1,core_levered_etf,-3770.630930058909
BIDG,BIDU,bucket_1,core_levered_etf,-91.71433125
BITU,IBIT,bucket_1,core_levered_etf,245.3288846191571
BITX,IBIT,bucket_1,core_levered_etf,116.23005820832792
BLSG,BLSH,bucket_1,core_levered_etf,1091.9657456957457
BMNG,BMNR,bucket_1,core_levered_etf,549.5974307606723
BMNU,BMNR,bucket_1,core_levered_etf,420.93358414502774
BOEG,BA,bucket_1,core_levered_etf,863.731806052426
BOEU,BA,bucket_1,core_levered_etf,1020.1891554180056
BTCL,IBIT,bucket_1,core_levered_etf,160.56246052621995
BULG,BULL,bucket_1,core_levered_etf,-317.98811806574713
CCUP,CRCL,bucket_1,core_levered_etf,-842.2206591658246
CEGX,CEG,bucket_1,core_levered_etf,1241.9872798288322
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-105.51749225
CIFG,CIFR,bucket_1,core_levered_etf,-1664.1676752474389
CIFU,CIFR,bucket_1,core_levered_etf,479.63498506420797
CLSX,CLSK,bucket_1,core_levered_etf,-1886.4407856756202
CMGG,CMG,bucket_1,core_levered_etf,1523.646386826609
CNCG,CNC,bucket_1,core_levered_etf,-3206.7204172623015
COHX,COHR,bucket_1,core_levered_etf,-277.1427486668046
COIA,COIN,bucket_1,core_levered_etf,-375.5058501243203
COIG,COIN,bucket_1,core_levered_etf,227.3415211850906
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONL,COIN,bucket_1,core_levered_etf,69.22374789083021
CONX,COIN,bucket_1,core_levered_etf,356.00281884697614
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1170.3370405555606
CORD,CRWV,bucket_4,inverse_b4_etf,-902.7384573229617
COTG,COST,bucket_1,core_levered_etf,-90.86399459
COYY,COIN,bucket_2,yieldboost_etf,4869.603797147254
COZX,CORZ,bucket_1,core_levered_etf,-3567.371339162548
CRCA,CRCL,bucket_1,core_levered_etf,-1325.4821670340202
CRCD,CRCL,bucket_4,inverse_b4_etf,-390.5499608308006
CRCG,CRCL,bucket_1,core_levered_etf,-28.962463630187646
CRDU,CRDO,bucket_1,core_levered_etf,-4339.894117444838
CRMG,CRM,bucket_1,core_levered_etf,2140.4625254762786
CRMU,CRML,bucket_1,core_levered_etf,503.5117909227326
CRWG,CRWV,bucket_1,core_levered_etf,1904.3309975357479
CRWL,CRWD,bucket_1,core_levered_etf,4.551716346637077
CRWU,CRWV,bucket_1,core_levered_etf,1081.693664181425
CSCL,CSCO,bucket_1,core_levered_etf,-1110.90422257
CSEX,CLS,bucket_1,core_levered_etf,357.71889839471396
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,876.5842500290253
CWVX,CRWV,bucket_1,core_levered_etf,-1055.7485773184303
DJTU,DJT,bucket_1,core_levered_etf,49.065728650000004
DKNX,DKNG,bucket_1,core_levered_etf,-1.1544817806351477
DLLL,DELL,bucket_1,core_levered_etf,-1849.464371024651
DNNG,DNN,bucket_1,core_levered_etf,308.59395573681167
DRAY,DKNG,bucket_2,yieldboost_etf,91.72980849999999
DUOG,DUOL,bucket_1,core_levered_etf,-1140.245774406856
DUST,GDX,bucket_3,flow_inverse,-2258.1117325399096
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,307.92315841
EOSU,EOSE,bucket_1,core_levered_etf,-5327.620241359248
ERX,XLE,bucket_1,core_levered_etf,-466.57183825
ETHT,ETHA,bucket_1,core_levered_etf,2003.8987524327094
ETHU,ETHA,bucket_1,core_levered_etf,1281.7038333994537
ETU,ETHA,bucket_1,core_levered_etf,803.4231959023601
EWV,EWJ,bucket_3,flow_inverse,-309.9316722117905
FAZ,XLF,bucket_3,flow_inverse,-99.54403291330982
FBL,META,bucket_1,core_levered_etf,582.3702850242545
FBY,META,bucket_2,yieldboost_etf,17.078057559999987
FBYY,META,bucket_2,yieldboost_etf,1355.6923189419656
FCXG,FCX,bucket_1,core_levered_etf,-137.75666016832676
FGRU,FIGR,bucket_1,core_levered_etf,-4011.72319563333
FIGG,FIG,bucket_1,core_levered_etf,2355.5004251907885
FLYT,FLY,bucket_1,core_levered_etf,502.2284477465617
FUTG,FUTU,bucket_1,core_levered_etf,-32.487063250000006
GDXU,GDX,bucket_1,core_levered_etf,651.9187251421843
GEMG,GEMI,bucket_1,core_levered_etf,-436.15118841905075
GEVG,GEV,bucket_1,core_levered_etf,22.165659788022904
GEVX,GEV,bucket_1,core_levered_etf,-2431.459448963733
GGLL,GOOGL,bucket_1,core_levered_etf,-2187.727749817848
GLGG,GLXY,bucket_1,core_levered_etf,288.3767574209345
GLWG,GLW,bucket_1,core_levered_etf,110.62397571300883
GLXU,GLXY,bucket_1,core_levered_etf,-2476.5513592879643
GMEU,GME,bucket_1,core_levered_etf,68.84009668469199
GOOX,GOOGL,bucket_1,core_levered_etf,-2973.3141404169182
GOOY,GOOGL,bucket_2,yieldboost_etf,138.45614422000003
GRAG,GRAB,bucket_1,core_levered_etf,11.226025519999993
GUSH,XOP,bucket_1,core_levered_etf,-1297.671690883669
HIMZ,HIMS,bucket_1,core_levered_etf,1148.402374519829
HMYY,HIMS,bucket_2,yieldboost_etf,215.6452607382041
HODU,HOOD,bucket_1,core_levered_etf,548.3344216909857
HOOG,HOOD,bucket_1,core_levered_etf,386.7660540593008
HOOW,HOOD,bucket_2,yieldboost_etf,1658.69418598
HOOX,HOOD,bucket_1,core_levered_etf,425.7499927924311
HOOY,HOOD,bucket_2,yieldboost_etf,1356.21069875
HOYY,HOOD,bucket_2,yieldboost_etf,537.5075429743711
HUTG,HUT,bucket_1,core_levered_etf,-7449.625809397532
IBX,IBM,bucket_1,core_levered_etf,-35.592464250000006
INTW,INTC,bucket_1,core_levered_etf,-18111.897445547977
IONL,IONQ,bucket_1,core_levered_etf,-4744.021364074468
IONX,IONQ,bucket_1,core_levered_etf,-1002.1008226242816
IOYY,IONQ,bucket_2,yieldboost_etf,-1776.4081380434002
IRE,IREN,bucket_1,core_levered_etf,506.68485472077316
IREG,IREN,bucket_1,core_levered_etf,-1021.806471688545
IREX,IREN,bucket_1,core_levered_etf,1175.3545403142539
IREZ,IREN,bucket_4,inverse_b4_etf,-1569.755209319087
ISUL,ISRG,bucket_1,core_levered_etf,521.2493541599999
JEPI,SPY,bucket_2,yieldboost_etf,-103.59331925000001
JEPQ,QQQ,bucket_2,yieldboost_etf,61.33092574999999
