leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,ASTN,ASTS,ASTN|ASTS,13603.51201236,14389.696800000003,0.5271720107454826,book,166.87531731520312,87.97199657284608,78.90332074235704,-16.119253703405022
underlying,ASTS,ASTS,ASTS (spot),14389.696800000003,14389.696800000003,1.0,book,0.0,0.0,0.0,556.6555616977981
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CLSZ,CLSK,CLSZ|CLSK,8774.6,1232.3805825136678,0.1404486338424165,book,0.0,0.0,0.0,0.0
underlying,CLSK,CLSK,CLSK (spot),1232.3805825136678,1232.3805825136678,1.0,book,93.18462806179474,93.18462806179474,0.0,99.20936566277688
etf,CRCD,CRCL,CRCD|CRCL,5668.222109550001,5668.222109550001,0.5033059652326305,book,-385.6271640428919,-194.08845201852964,-191.53871202436224,-390.5499608308006
underlying,CRCL,CRCL,CRCL (spot),5668.222109550001,5668.222109550001,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,15986.752707749998,15986.752707749998,0.4984858492329549,book,-839.8049929139506,-418.63090508278634,-421.1740878311643,-902.7384573229616
underlying,CRWV,CRWV,CRWV (spot),15986.752707749998,15986.752707749998,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,18855.2575959,18855.2575959,0.4982111727841186,book,-1471.5254847893932,-733.1304375586423,-738.395047230751,-1569.755209319087
underlying,IREN,IREN,IREN (spot),18855.2575959,18855.2575959,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,1604.6407,1604.6407,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,2840.0279184,3687.2452039096206,0.6527387367166073,book,-134.5932391945286,-87.85422092243275,-46.73901827209585,-134.22438779443667
underlying,MSTR,MSTR,MSTR (spot),5770.571106003745,5291.8859039096205,0.9170471703232118,book,145.86649412266604,133.7664556801583,12.100038442507753,-90.22827133315155
etf,NBIZ,NBIS,NBIZ|NBIS,18645.080757760003,18645.080757760003,0.49105928362307466,book,590.6673803815423,290.0527006696783,300.614679711864,590.6673803815423
underlying,NBIS,NBIS,NBIS (spot),18645.080757760003,18645.080757760003,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,15241.88638,15241.88638,0.5005942053217168,book,-12.535284664881942,-6.275090865298079,-6.260193799583863,-12.535284664881942
underlying,QBTS,QBTS,QBTS (spot),15241.88638,15241.88638,1.0,book,-310.1885172292859,-310.1885172292859,0.0,-310.1885172292859
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,2234.2341595,2234.2341595,0.49934336347702774,book,20.788866510933744,10.380782526444598,10.408083984489146,20.788866510933744
underlying,RKLB,RKLB,RKLB (spot),2234.2341595,2234.2341595,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
