leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,ASTN,ASTS,ASTN|ASTS,21211.897902540004,10557.54,0.24804755629361883,book,-1589.0408206981165,-394.1576924249743,-1194.8831282731421,4558.490606809895
underlying,ASTS,ASTS,ASTS (spot),10557.54,10557.54,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,18118.862208,17526.52,0.48165032458573426,book,-855.2563763918029,-411.93451129313075,-443.3218650986721,-1465.340351528548
underlying,BE,BE,BE (spot),17526.52,17526.52,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
underlying,CLSK,CLSK,CLSK (spot),,,1.0,carry,58.89385719776859,58.89385719776859,0.0,0.0
etf,CONI,COIN,CONI|COIN,646.5210589769999,646.5210589769999,0.5193065180757616,book,-36.38459269661271,-18.894756144882727,-17.48983655172998,-51.02588874462305
underlying,COIN,COIN,COIN (spot),646.5210589769999,646.5210589769999,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,8194.061435560001,8194.061435560001,0.5033059652326305,book,-692.686994564375,-348.6334964033126,-344.0534981610624,-1833.812453964362
underlying,CRCL,CRCL,CRCL (spot),8194.061435560001,8194.061435560001,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,15281.236191000002,15281.236191000004,0.4984858492329549,book,-929.2357207044145,-463.21085737293697,-466.0248633314775,370.9878024587144
underlying,CRWV,CRWV,CRWV (spot),15281.236191000004,15281.236191000004,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,15634.75575321,15634.75575321,0.4982111727841186,book,-247.93117600940786,-123.52208196939281,-124.40909404001505,2803.95343317694
underlying,IREN,IREN,IREN (spot),15634.75575321,15634.75575321,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,2516.1564,2516.1564,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,5164.2024624,6494.5246470480615,0.6322721977187757,book,-313.84112084938477,-198.4330152139644,-115.40810563542036,-1313.2715052671772
underlying,MSTR,MSTR,MSTR (spot),9658.854449104918,9010.681047048061,0.9328933461548411,book,595.8026084603678,555.8202890543752,39.9823194059926,1946.1723866496416
etf,NBIZ,NBIS,NBIZ|NBIS,14010.169911136,14010.169911136,0.4910592836230746,book,-448.8329468291877,-220.40358533637445,-228.42936149281323,4363.540338905664
underlying,NBIS,NBIS,NBIS (spot),14010.169911136,14010.169911136,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,21965.75566218,1748.7353450106093,0.039853251297920715,book,-1538.3442545674297,-61.308020159988295,-1477.0362344074415,6786.186614420316
underlying,QBTS,QBTS,QBTS (spot),1748.7353450106093,1748.7353450106093,1.0,book,46.66680323597842,46.66680323597842,0.0,475.2303024878769
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,7902.8986638,7877.595919016524,0.4977446136735846,book,-486.8546944793019,-242.32930181877117,-244.5253926605307,-1014.9891729946272
underlying,RKLB,RKLB,RKLB (spot),7877.595919016524,7877.595919016524,1.0,book,405.1890541244418,405.1890541244418,0.0,357.23699027178344
etf,UVIX,SVIX,UVIX|SVIX,4380.6359361,8731.246993493973,1.0,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),13068.490701469747,8731.246993493973,0.6681144129759387,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
