leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,6148.794600000001,6148.794600000001,0.4947311136397368,book,-50.81760311426302,-25.141049381221503,-25.67655373304152,218.522402455441
underlying,AMD,AMD,AMD (spot),6148.794600000001,6148.794600000001,1.0,book,0.0,0.0,0.0,26.617600086788077
etf,ASTN,ASTS,ASTN|ASTS,37983.67969737,20287.8,0.26856784527092614,book,2134.0361942703157,573.1335024253463,1560.9026918449695,-5266.810185427124
underlying,ASTS,ASTS,ASTS (spot),20287.8,20287.8,1.0,book,0.0,0.0,0.0,437.2897160519913
etf,BEZ,BE,BEZ|BE,,,0.496781353609961,carry,0.0,0.0,0.0,708.12144603
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,13412.0464086,13412.0464086,0.5186307732681104,book,-302.4017569122964,-156.8348570250594,-145.56689988723699,1475.8379984152866
underlying,COIN,COIN,COIN (spot),13412.0464086,13412.0464086,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,,,0.5018430184853876,carry,0.0,0.0,0.0,-4281.42007207
etf,CORD,CRWV,CORD|CRWV,112355.24184093,0.5200069159230827,2.317859382938057e-06,book,512.4572110490335,0.0011878037549842705,512.4560232452785,-23076.24562408343
underlying,CRWV,CRWV,CRWV (spot),,,1.0,carry,-9.06299435996516e-05,-9.06299435996516e-05,0.0,-137.38332838684224
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,EWV,EWJ,EWV|EWJ,3380.4666225,1691.1,0.2502564471268851,book,-51.76024488155457,-12.953334986475387,-38.80690989507919,-322.209179613854
underlying,EWJ,EWJ,EWJ (spot),1691.1,1691.1,1.0,book,0.0,0.0,0.0,-0.335
etf,IREZ,IREN,IREZ|IREN,40998.15126846,40998.15126846,0.5000790124839725,book,-1373.565213090651,-686.8911353447099,-686.6740777459411,-11101.290610309456
underlying,IREN,IREN,IREN (spot),40998.15126846,40998.15126846,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,69213.1067244,13923.580000000002,0.1007142684431035,book,2855.344104117642,287.57389259953703,2567.770211518105,-6482.927447706678
underlying,LITE,LITE,LITE (spot),13923.580000000002,13923.580000000002,1.0,book,0.0,0.0,0.0,3598.288574343557
etf,MSTZ,MSTR,MSTZ|MSTR,21997.46229408,14701.75,0.3352608376158687,book,185.15467660163,62.07511196595777,123.07956463567223,372.4764685774677
underlying,MSTR,MSTR,MSTR (spot),14701.75,14701.75,1.0,book,0.0,0.0,0.0,2460.352425004378
etf,MUZ,MU,MUZ|MU,5813.5,5813.5,0.5,book,-35.294399578207845,-17.647199789103922,-17.647199789103922,-391.1810651050943
underlying,MU,MU,MU (spot),5813.5,5813.5,1.0,book,0.0,0.0,0.0,0.0
etf,NBIZ,NBIS,NBIZ|NBIS,55983.77644398001,29499.86,0.2613496961911336,book,2307.6480472255516,603.1031160584606,1704.544931167091,-4357.645784960014
underlying,NBIS,NBIS,NBIS (spot),29499.86,29499.86,1.0,book,0.0,0.0,0.0,621.8682718918602
etf,NVDQ,NVDA,NVDQ|NVDA,6183.00885384,2030.959621,0.16446642556493427,book,-140.1579299582761,-23.051273754818087,-117.10665620345802,1057.9297959873452
underlying,NVDA,NVDA,NVDA (spot),2030.959621,2030.959621,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,82786.11675012,0.0,0.0,book,-933.7681786123267,-0.0,-933.7681786123267,-11326.832319545836
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,,,0.4703138008534225,carry,0.0,0.0,0.0,-4336.6326752
etf,RKLZ,RKLB,RKLZ|RKLB,27981.7822872,9128.7,0.16400177988321069,book,169.47970096243444,27.794972611913543,141.68472835052088,-8133.3592748019055
underlying,RKLB,RKLB,RKLB (spot),9128.7,9128.7,1.0,book,0.0,0.0,0.0,211.4191815727873
