leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,ASTN,ASTS,ASTN|ASTS,12589.40568556,1137.0871340677425,0.045013238785489684,book,461.8151691682508,20.787796484531786,441.027372683719,445.69591546484577
underlying,ASTS,ASTS,ASTS (spot),1137.0871340677425,1137.0871340677425,1.0,book,-453.55530103080474,-453.55530103080474,0.0,103.1002606669934
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CLSZ,CLSK,CLSZ|CLSK,8406.0668,105.85464895959149,0.01259264903290936,book,0.0,0.0,0.0,0.0
underlying,CLSK,CLSK,CLSK (spot),105.85464895959149,105.85464895959149,1.0,book,-23.930549899269707,-23.930549899269707,0.0,75.27881576350717
etf,CRCD,CRCL,CRCD|CRCL,5886.99559448,5886.99559448,0.5033059652326305,book,-138.09496630428328,-69.50402030954488,-68.59094599473839,-528.6449271350839
underlying,CRCL,CRCL,CRCL (spot),5886.99559448,5886.99559448,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,17099.5826925,17099.5826925,0.49848584923295486,book,-584.6471838904944,-291.4383479633086,-293.20883592718576,-1487.385641213456
underlying,CRWV,CRWV,CRWV (spot),17099.5826925,17099.5826925,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,20577.29846304,20577.29846304,0.49821117278411864,book,-916.921526560081,-456.82054909850234,-460.1009774615787,-2486.676735879168
underlying,IREN,IREN,IREN (spot),20577.29846304,20577.29846304,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,1808.5978,1808.5978,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,3174.482304,3174.482304,0.5027591421722413,book,-171.3191143100783,-86.13225094824311,-85.1868633618352,-305.54350210451497
underlying,MSTR,MSTR,MSTR (spot),4983.080104000001,4983.080104000001,1.0,book,164.58022111201626,164.58022111201626,0.0,74.35194977886471
etf,NBIZ,NBIS,NBIZ|NBIS,22062.346362880005,22062.346362880005,0.4910592836230746,book,-1681.8198736648428,-825.8732623449075,-855.9466113199353,-1091.1524932833004
underlying,NBIS,NBIS,NBIS (spot),22062.346362880005,22062.346362880005,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,17147.122177499998,17147.122177499998,0.500594205321717,book,-958.3206393774933,-479.72975891257596,-478.59088046491735,-970.8559240423752
underlying,QBTS,QBTS,QBTS (spot),17147.122177499998,17147.122177499998,1.0,book,788.4177696363513,788.4177696363513,0.0,478.2292524070654
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,2007.101071738,2007.101071738,0.49934336347702774,book,111.92481611550231,55.88891413566276,56.03590197983955,132.71368262643605
underlying,RKLB,RKLB,RKLB (spot),2007.101071738,2007.101071738,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
