symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-9024.259520151014
AAPB,AAPL,bucket_1,core_levered_etf,-2451.6939194898127
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,272.09374092191035
AFRU,AFRM,bucket_1,core_levered_etf,-817.7469168680667
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,402.1750429003519
AMDG,AMD,bucket_1,core_levered_etf,-11995.74588926532
AMDL,AMD,bucket_1,core_levered_etf,-12434.935829074311
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12544.178367847351
AMYY,AMD,bucket_2,yieldboost_etf,-3583.1396702681304
AMZO,AMZN,bucket_3,flow_inverse,2619.2018908119862
AMZU,AMZN,bucket_1,core_levered_etf,-1433.4811212015532
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3293.3034803703645
ANEL,ANET,bucket_1,core_levered_etf,496.8082750931291
APHU,APH,bucket_1,core_levered_etf,-161.23677532980702
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,416.80471479179647
ARCX,ACHR,bucket_1,core_levered_etf,727.2406020910599
ARMG,ARM,bucket_1,core_levered_etf,-1961.3895862869526
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1057.5753814954182
ASTN,ASTS,bucket_4,inverse_b4_etf,-89.00575329920679
ASTX,ASTS,bucket_1,core_levered_etf,360.77475465665617
AVGG,AVGO,bucket_1,core_levered_etf,-2923.1111466569578
AVL,AVGO,bucket_1,core_levered_etf,-2526.436538997159
AVXX,AVAV,bucket_1,core_levered_etf,525.2257676462845
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,321.6485172676677
BABX,BABA,bucket_1,core_levered_etf,2250.590863457772
BAIG,BBAI,bucket_1,core_levered_etf,-1140.3128491658683
BBYY,BABA,bucket_2,yieldboost_etf,2882.092659127408
BEG,BE,bucket_1,core_levered_etf,1808.4976210082464
BEX,BE,bucket_1,core_levered_etf,-1232.1046059196024
BEZ,BE,bucket_4,inverse_b4_etf,-5313.578544315442
BIDG,BIDU,bucket_1,core_levered_etf,14.009226493696207
BITU,IBIT,bucket_1,core_levered_etf,428.9907257740635
BITX,IBIT,bucket_1,core_levered_etf,432.9444028692673
BLSG,BLSH,bucket_1,core_levered_etf,2419.0650360892037
BMNG,BMNR,bucket_1,core_levered_etf,2500.320049027308
BMNU,BMNR,bucket_1,core_levered_etf,3207.407033726924
BOEG,BA,bucket_1,core_levered_etf,899.2116204153829
BOEU,BA,bucket_1,core_levered_etf,1061.161544884431
BTCL,IBIT,bucket_1,core_levered_etf,440.84640942597434
BULG,BULL,bucket_1,core_levered_etf,-160.69368423363517
CCUP,CRCL,bucket_1,core_levered_etf,3246.8760708442283
CEGX,CEG,bucket_1,core_levered_etf,1330.1461130165492
CHAU,ASHR,bucket_1,core_levered_etf,-194.36968233
CHNU,CHNL,bucket_1,core_levered_etf,-105.51749225
CIFG,CIFR,bucket_1,core_levered_etf,-3027.7562299563556
CIFU,CIFR,bucket_1,core_levered_etf,-273.30203515180415
CLSX,CLSK,bucket_1,core_levered_etf,-4825.820022435453
CMGG,CMG,bucket_1,core_levered_etf,1577.7815219345307
CNCG,CNC,bucket_1,core_levered_etf,-3456.5831838961058
COHX,COHR,bucket_1,core_levered_etf,72.51577288924592
COIA,COIN,bucket_1,core_levered_etf,250.82982604508402
COIG,COIN,bucket_1,core_levered_etf,759.7661061435406
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONI,COIN,bucket_4,inverse_b4_etf,-84.08312620295635
CONL,COIN,bucket_1,core_levered_etf,851.2830563320664
CONX,COIN,bucket_1,core_levered_etf,993.4680520459509
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
