leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,4531.13324568,4531.13324568,0.4930951880812976,book,-199.1650102197757,-98.20730817353386,-100.95770204624183,-471.65090082863554
underlying,AMD,AMD,AMD (spot),4531.13324568,4531.13324568,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,30273.78268668001,5326.52,0.08768566870226856,book,-452.1544492185471,-39.64746523643423,-412.50698398211284,-89.00575329920679
underlying,ASTS,ASTS,ASTS (spot),5326.52,5326.52,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,25544.625408,19675.32,0.38352117986622924,book,-2118.1100787784144,-812.3400764996493,-1305.770002278765,-5313.578544315442
underlying,BE,BE,BE (spot),19675.32,19675.32,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CLSZ,CLSK,CLSZ|CLSK,5523.19,5523.19,1.0,book,0.0,0.0,0.0,0.0
underlying,CLSK,CLSK,CLSK (spot),5523.19,5523.19,1.0,book,0.0,0.0,0.0,-58.89385719776859
etf,CONI,COIN,CONI|COIN,701.076122343,701.076122343,0.5193065180757617,book,-7.161378382245687,-3.7189504723070383,-3.4424279099386483,-84.08312620295635
underlying,COIN,COIN,COIN (spot),701.076122343,701.076122343,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,10302.24229034,10302.24229034,0.5033059652326305,book,-263.0638453368824,-132.40160259508704,-130.66224274179538,-2988.850917062832
underlying,CRCL,CRCL,CRCL (spot),10302.24229034,10302.24229034,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,24061.826466,24061.826466,0.4984858492329549,book,-656.1729498016277,-327.0929301255575,-329.08001967607026,-2420.4418094287257
underlying,CRWV,CRWV,CRWV (spot),24061.826466,24061.826466,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,22878.531479540005,22878.531479540005,0.4982111727841186,book,-998.9099560771593,-497.66810072293396,-501.2418553542254,-955.8442727351762
underlying,IREN,IREN,IREN (spot),22878.531479540005,22878.531479540005,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,2437.29,2437.29,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,6599.581631999999,6599.581631999999,0.5027591421722413,book,-102.29402357508411,-51.429255541956316,-50.864768033127795,-1766.5379889971414
underlying,MSTR,MSTR,MSTR (spot),9036.871631999998,9036.871631999998,1.0,book,0.0,0.0,0.0,1730.5474009234465
etf,NBIZ,NBIS,NBIZ|NBIS,25921.528060898,25921.528060898,0.49105928362307466,book,-911.5627406767414,-447.63134641420726,-463.9313942625342,1217.1593240636046
underlying,NBIS,NBIS,NBIS (spot),25921.528060898,25921.528060898,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,27643.58806572,838.1624439257157,0.015178176637200351,book,-334.33940672313884,-5.074662572020572,-329.26474415111824,3855.631601999355
underlying,QBTS,QBTS,QBTS (spot),838.1624439257157,838.1624439257157,1.0,book,0.0,0.0,0.0,818.444315505976
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,12283.231236499998,2941.4,0.11957509722416025,book,-353.21658159312915,-42.23590708518395,-310.9806745079452,-1939.9235617645315
underlying,RKLB,RKLB,RKLB (spot),2941.4,2941.4,1.0,book,0.0,0.0,0.0,-3.333006021475057
etf,UVIX,SVIX,UVIX|SVIX,8196.055529520001,3953.862101121517,0.24203463284205506,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),3953.862101121517,3953.862101121517,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
