leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,ASTN,ASTS,ASTN|ASTS,19092.24713,3271.82,0.08540515810125195,book,903.9329503682205,77.200536539129,826.7324138290916,1722.5323919342688
underlying,ASTS,ASTS,ASTS (spot),3271.82,3271.82,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,16592.73984,16009.76,0.4804340772787674,book,-396.33893384267697,-190.41472997035694,-205.92420387232002,-396.33893384267697
underlying,BE,BE,BE (spot),16009.76,16009.76,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CRCD,CRCL,CRCD|CRCL,5538.946868455001,5538.946868455001,0.5033059652326305,book,174.9761364287209,88.06653323793381,86.9096031907871,-382.03512931963166
underlying,CRCL,CRCL,CRCL (spot),5538.946868455001,5538.946868455001,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,15688.1885655,15688.1885655,0.49848584923295486,book,1045.1766815866417,521.0057857191988,524.1708958674429,-816.3210461318278
underlying,CRWV,CRWV,CRWV (spot),15688.1885655,15688.1885655,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,17566.0452396,17566.0452396,0.4982111727841186,book,1869.3366102492676,931.3243849205763,938.0122253286912,576.2906291222014
underlying,IREN,IREN,IREN (spot),17566.0452396,17566.0452396,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,1841.7499,1841.7499,1.0,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,3242.5069248,3242.5069248,0.5027591421722413,book,-19.0856023217666,-9.595461051131913,-9.490141270634687,-342.9243387615507
underlying,MSTR,MSTR,MSTR (spot),5084.2568248,5084.2568248,1.0,book,0.0,0.0,0.0,74.35194977886471
etf,NBIZ,NBIS,NBIZ|NBIS,20240.10202326,20240.10202326,0.49105928362307466,book,3336.035893088805,1638.1913958010527,1697.8444972877523,1351.6955254177765
underlying,NBIS,NBIS,NBIS (spot),20240.10202326,20240.10202326,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,12313.20685392,4581.719999999999,0.18627011708785168,book,6916.268260901444,1288.2940987691043,5627.974162132339,6252.097162819595
underlying,QBTS,QBTS,QBTS (spot),4581.719999999999,4581.719999999999,1.0,book,0.0,0.0,0.0,478.2292524070654
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RKLZ,RKLB,RKLZ|RKLB,2124.6302196,2124.6302196,0.4993433634770277,book,-115.77804277582285,-57.81299729646657,-57.965045479356284,65.05131772242402
underlying,RKLB,RKLB,RKLB (spot),2124.6302196,2124.6302196,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
