symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,269.0112160026002
AAPB,AAPL,bucket_1,core_levered_etf,-220.78605824119884
AAPU,AAPL,bucket_1,core_levered_etf,-172.0886496511461
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNY,ABNB,bucket_2,yieldboost_etf,441.44797475
ADBG,ADBE,bucket_1,core_levered_etf,10.647034285333149
AFRU,AFRM,bucket_1,core_levered_etf,9.665531520247185
AIYY,AI,bucket_2,yieldboost_etf,686.9660137200001
ALBG,ALB,bucket_1,core_levered_etf,13.55800801478491
AMDG,AMD,bucket_1,core_levered_etf,1063.8838885365087
AMDL,AMD,bucket_1,core_levered_etf,786.0618818887533
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,746.9473301365712
AMZU,AMZN,bucket_1,core_levered_etf,219.75335434084909
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,266.58972076335914
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,1423.731155302487
ARCX,ACHR,bucket_1,core_levered_etf,134.14038216704597
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,199.39516777835289
ASTX,ASTS,bucket_1,core_levered_etf,1840.1488851979664
AVGG,AVGO,bucket_1,core_levered_etf,-413.165198178512
AVL,AVGO,bucket_1,core_levered_etf,-263.3993623125103
AXUP,AXON,bucket_1,core_levered_etf,220.5896788693707
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,261.93998575
BABX,BABA,bucket_1,core_levered_etf,1700.520373500592
BEX,BE,bucket_1,core_levered_etf,204.44247443194456
BIDG,BIDU,bucket_1,core_levered_etf,-106.06234424887654
BITU,IBIT,bucket_1,core_levered_etf,1250.5165252052373
BITX,IBIT,bucket_1,core_levered_etf,1123.5797713858578
BKNU,BKNG,bucket_1,core_levered_etf,-43.44836925
BLSX,BLSH,bucket_1,core_levered_etf,121.74438856212996
BMNG,BMNR,bucket_1,core_levered_etf,260.7590307299708
BOEG,BA,bucket_1,core_levered_etf,1253.0929326530008
BOEU,BA,bucket_1,core_levered_etf,1171.6069424453938
BTCL,IBIT,bucket_1,core_levered_etf,1117.0037482579696
BULG,BULL,bucket_1,core_levered_etf,294.0436356914369
CEGX,CEG,bucket_1,core_levered_etf,-12.741271311548562
CELT,CELH,bucket_1,core_levered_etf,834.3151972328751
CHAU,ASHR,bucket_1,core_levered_etf,63.159782421422356
CIFG,CIFR,bucket_1,core_levered_etf,760.0073124522962
CLSZ,CLSK,bucket_4,inverse_b4_etf,341.43757941
CMGG,CMG,bucket_1,core_levered_etf,1210.9432337784624
CNCG,CNC,bucket_1,core_levered_etf,791.07991375
COIA,COIN,bucket_1,core_levered_etf,-563.99063842
COIG,COIN,bucket_1,core_levered_etf,89.57890475
COIW,COIN,bucket_2,yieldboost_etf,1853.77306779
CONX,COIN,bucket_1,core_levered_etf,301.49609361441594
CONY,COIN,bucket_2,yieldboost_etf,58.32352075000001
COPZ,COPX,bucket_1,core_levered_etf,1242.8375864893935
COTG,COST,bucket_1,core_levered_etf,27.826319564387667
COZX,CORZ,bucket_1,core_levered_etf,803.0904625578297
CRCG,CRCL,bucket_1,core_levered_etf,-724.4503421738715
CRDU,CRDO,bucket_1,core_levered_etf,-524.6763526327729
CRMG,CRM,bucket_1,core_levered_etf,1009.5694268472519
CRMU,CRML,bucket_1,core_levered_etf,881.0775384894977
CRWG,CRWV,bucket_1,core_levered_etf,154.66591106
CRWL,CRWD,bucket_1,core_levered_etf,915.0068077910718
CSCL,CSCO,bucket_1,core_levered_etf,218.18572316769607
CSEX,CLS,bucket_1,core_levered_etf,263.79857277361
CVNY,CVNA,bucket_2,yieldboost_etf,896.02958389
CWEB,KWEB,bucket_1,core_levered_etf,218.1809210527359
CWVX,CRWV,bucket_1,core_levered_etf,1420.5826648468749
DASX,DASH,bucket_1,core_levered_etf,-85.76226547090243
DKUP,DKNG,bucket_1,core_levered_etf,1185.1317330822887
DLLL,DELL,bucket_1,core_levered_etf,2.3638762120873276
DRAY,DKNG,bucket_2,yieldboost_etf,196.49474974999998
DUST,GDX,bucket_3,flow_inverse,-1130.749371693249
DXD,DIA,bucket_4,inverse_b4_etf,-26.10723037
ELIL,LLY,bucket_1,core_levered_etf,320.2934667799058
ENPX,ENPH,bucket_1,core_levered_etf,-285.63681785
ERX,XLE,bucket_1,core_levered_etf,-278.28432809331576
