leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,ASTN,ASTS,ASTN|ASTS,13922.23114364,9297.12,0.33280614919188584,book,-182.99457101860816,-60.901718503724055,-122.0928525148841,-182.99457101860816
underlying,ASTS,ASTS,ASTS (spot),9297.12,9297.12,1.0,book,556.6555616977981,556.6555616977981,0.0,556.6555616977981
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CLSZ,CLSK,CLSZ|CLSK,7837.039999999999,1497.3805750619413,0.191064556906937,book,0.0,0.0,0.0,0.0
underlying,CLSK,CLSK,CLSK (spot),1497.3805750619413,1497.3805750619413,1.0,book,6.024737600982134,6.024737600982134,0.0,6.024737600982134
etf,CRCD,CRCL,CRCD|CRCL,4892.570662980001,4892.570662980001,0.5033059652326305,book,-4.92279678790876,-2.4776729889825115,-2.445123798926249,-4.92279678790876
underlying,CRCL,CRCL,CRCL (spot),4892.570662980001,4892.570662980001,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,14276.7944385,14276.7944385,0.4984858492329549,book,-62.93346440901103,-31.371441451097805,-31.562022957913225,-62.93346440901103
underlying,CRWV,CRWV,CRWV (spot),14276.7944385,14276.7944385,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,15868.93356048,15868.93356048,0.4982111727841186,book,-98.22972452969375,-48.93914626019963,-49.29057826949413,-98.22972452969375
underlying,IREN,IREN,IREN (spot),15868.93356048,15868.93356048,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,1455.2468,1032.979486300212,0.7098311340043573,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,2567.9294352,1822.7962630311847,0.3568740920191799,book,0.3688514000919385,0.1316335084978138,0.2372178915941247,0.3688514000919385
underlying,MSTR,MSTR,MSTR (spot),2855.775749331397,2855.7757493313966,0.9999999999999999,book,-236.0947654558176,-236.09476545581757,-2.842170943040401e-14,-236.0947654558176
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
