symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-17031.825600148637
AAPB,AAPL,bucket_1,core_levered_etf,-2470.086395914258
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,236.35745075476743
AFRU,AFRM,bucket_1,core_levered_etf,-896.6947583785907
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,370.669135154326
AMDG,AMD,bucket_1,core_levered_etf,-12182.710934282879
AMDL,AMD,bucket_1,core_levered_etf,-12635.242530716485
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12740.509244497342
AMYY,AMD,bucket_2,yieldboost_etf,-3124.4828649828896
AMZO,AMZN,bucket_3,flow_inverse,3137.4728227562446
AMZU,AMZN,bucket_1,core_levered_etf,-1435.6300538850228
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3314.07387531456
ANEL,ANET,bucket_1,core_levered_etf,446.70043946339035
APHU,APH,bucket_1,core_levered_etf,-134.2273536977529
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,-195.36028110434341
ARCX,ACHR,bucket_1,core_levered_etf,324.21392681431115
ARMG,ARM,bucket_1,core_levered_etf,-2331.6634416298216
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1072.2487492438966
ASTN,ASTS,bucket_4,inverse_b4_etf,1243.0655568107143
ASTX,ASTS,bucket_1,core_levered_etf,-668.4400212331902
AVGG,AVGO,bucket_1,core_levered_etf,-2987.9423399809857
AVL,AVGO,bucket_1,core_levered_etf,-2593.838272474031
AVXX,AVAV,bucket_1,core_levered_etf,301.87277346121397
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,303.4238670626249
BABX,BABA,bucket_1,core_levered_etf,2197.0510660938908
BAIG,BBAI,bucket_1,core_levered_etf,-1536.748964418933
BBYY,BABA,bucket_2,yieldboost_etf,2617.134340240797
BEG,BE,bucket_1,core_levered_etf,1247.6682576159467
BEX,BE,bucket_1,core_levered_etf,-2670.8077369333178
