symbol,underlying,bucket,leg_class,total_pnl
AALG,AAL,bucket_1,core_levered_etf,-53.049505280000005
AAOX,AAOI,bucket_1,core_levered_etf,-6405.468739058011
AAPB,AAPL,bucket_1,core_levered_etf,-2460.543886651312
AAPU,AAPL,bucket_1,core_levered_etf,-526.41102638
AAPX,AAPL,bucket_1,core_levered_etf,-285.34401598000005
ABNG,ABNB,bucket_1,core_levered_etf,-306.98013925
ADBG,ADBE,bucket_1,core_levered_etf,418.034153425652
AFRU,AFRM,bucket_1,core_levered_etf,-1035.850519841532
AIYY,AI,bucket_2,yieldboost_etf,733.4852614600001
ALBG,ALB,bucket_1,core_levered_etf,139.14157196056684
AMDG,AMD,bucket_1,core_levered_etf,-12268.202871441536
AMDL,AMD,bucket_1,core_levered_etf,-12720.47139976145
AMDY,AMD,bucket_2,yieldboost_etf,762.54158561
AMUU,AMD,bucket_1,core_levered_etf,-12829.136478542341
AMYY,AMD,bucket_2,yieldboost_etf,-6812.352271069893
AMZO,AMZN,bucket_3,flow_inverse,2599.533326816044
AMZU,AMZN,bucket_1,core_levered_etf,-1427.212395605882
AMZW,AMZN,bucket_2,yieldboost_etf,808.3839427500001
AMZY,AMZN,bucket_2,yieldboost_etf,603.20038009
AMZZ,AMZN,bucket_1,core_levered_etf,-3282.954267234134
ANEL,ANET,bucket_1,core_levered_etf,360.71374923161346
APHU,APH,bucket_1,core_levered_etf,-250.48270974638683
APLY,AAPL,bucket_2,yieldboost_etf,-103.76495595
APPX,APP,bucket_1,core_levered_etf,586.785861061918
ARCX,ACHR,bucket_1,core_levered_etf,544.8102623335902
ARMG,ARM,bucket_1,core_levered_etf,-3015.285853663605
ARMW,ARM,bucket_2,yieldboost_etf,-394.01817473
ASMG,ASML,bucket_1,core_levered_etf,-480.20748736
ASMU,ASML,bucket_1,core_levered_etf,-1174.663721458882
ASTN,ASTS,bucket_4,inverse_b4_etf,1205.289451227753
ASTX,ASTS,bucket_1,core_levered_etf,945.5115781864713
AVGG,AVGO,bucket_1,core_levered_etf,-2971.7988242235847
AVL,AVGO,bucket_1,core_levered_etf,-2578.988182891063
AVXX,AVAV,bucket_1,core_levered_etf,725.7055584258127
AZYY,AMZN,bucket_3,flow_low_delta,99.42178575000001
BABO,BABA,bucket_2,yieldboost_etf,143.84432341000002
BABU,BABA,bucket_1,core_levered_etf,347.04045195975755
BABX,BABA,bucket_1,core_levered_etf,2328.8557040868145
BAIG,BBAI,bucket_1,core_levered_etf,-912.6968108356643
BBYY,BABA,bucket_2,yieldboost_etf,5046.038065395969
BEG,BE,bucket_1,core_levered_etf,-92.68242516044312
BEX,BE,bucket_1,core_levered_etf,-6232.051985358544
BEZ,BE,bucket_4,inverse_b4_etf,-1192.662737945179
BIDG,BIDU,bucket_1,core_levered_etf,65.52383708494791
BITU,IBIT,bucket_1,core_levered_etf,409.0947313575122
BITX,IBIT,bucket_1,core_levered_etf,400.0355231355269
