leg_type,symbol,underlying,pair,gross_usd,matched_usd,f_hedged,f_source,daily_pnl,hedged_daily,unhedged_daily,ytd_pnl
etf,DAMD,AMD,DAMD|AMD,3354.4436043599994,3354.4436043599994,0.49309518808129754,book,16.92846556856709,8.34734491346036,8.581120655106732,102.96431774075072
underlying,AMD,AMD,AMD (spot),3354.4436043599994,3354.4436043599994,1.0,book,0.0,0.0,0.0,0.0
etf,ASTN,ASTS,ASTN|ASTS,27286.90446174,19136.32,0.349507017265446,book,1129.7007916616024,394.8383540960596,734.8624375655427,1205.289451227753
underlying,ASTS,ASTS,ASTS (spot),19136.32,19136.32,1.0,book,0.0,0.0,0.0,86.46890445063927
etf,BEZ,BE,BEZ|BE,16807.830911999998,16807.830911999998,0.49792861695347357,book,185.56988039244243,92.40055389203037,93.16932650041205,-1192.662737945179
underlying,BE,BE,BE (spot),16807.830911999998,16807.830911999998,1.0,book,0.0,0.0,0.0,0.0
etf,BKNU,BKNG,BKNU|BKNG,,,0.0,carry,0.0,0.0,0.0,-42.80836925
etf,CONI,COIN,CONI|COIN,598.0283112,598.0283112,0.5193065180757617,book,-15.460044659686258,-8.028501961517444,-7.431542698168814,-35.66536480741476
underlying,COIN,COIN,COIN (spot),598.0283112,598.0283112,1.0,book,0.0,0.0,0.0,0.0
etf,CRCD,CRCL,CRCD|CRCL,9506.702345140002,9506.702345140002,0.5033059652326305,book,103.8360128845361,52.2612846907593,51.57472819377681,-2699.954078300818
underlying,CRCL,CRCL,CRCL (spot),9506.702345140002,9506.702345140002,1.0,book,0.0,0.0,0.0,0.0
etf,CORD,CRWV,CORD|CRWV,15744.5293824825,15744.5293824825,0.4984858492329549,book,-267.90586263191517,-133.54728144855758,-134.3585811833576,1634.8421924289084
underlying,CRWV,CRWV,CRWV (spot),15744.5293824825,15744.5293824825,1.0,book,0.0,0.0,0.0,0.0
etf,DXD,DIA,DXD|DIA,,,0.48393330325895,carry,0.0,0.0,0.0,-26.10723037
etf,SDOW,DIA,SDOW|DIA,,,0.3220005223329034,carry,0.0,0.0,0.0,-27.79841554
underlying,DIA,DIA,DIA (spot),,,1.0,carry,0.0,0.0,0.0,-0.525
etf,IREZ,IREN,IREZ|IREN,17142.509976790003,17142.509976790003,0.49821117278411864,book,-310.3666236328752,-154.6281195531819,-155.73850407969329,1735.1984114794616
underlying,IREN,IREN,IREN (spot),17142.509976790003,17142.509976790003,1.0,book,0.0,0.0,0.0,0.0
etf,LITZ,LITE,LITZ|LITE,15773.2712566,12179.72,0.38572820532314556,book,-72.39531579077902,-27.924915233779572,-44.47040055699945,-600.3866047523927
underlying,LITE,LITE,LITE (spot),12179.72,12179.72,1.0,book,0.0,0.0,0.0,0.0
etf,MSDD,MSTR,MSDD|MSTR,3924.93,299.5529545656951,0.07632058522462695,book,0.0,0.0,0.0,0.0
etf,MSTZ,MSTR,MSTZ|MSTR,6203.606734079999,473.4628964484222,0.03837087195761688,book,-290.7713903442218,-11.157151787836373,-279.61423855638543,-1576.8824253243884
underlying,MSTR,MSTR,MSTR (spot),773.0158510141173,773.0158510141173,1.0,book,0.0,0.0,0.0,1730.5474009234465
etf,MUZ,MU,MUZ|MU,,,0.0,carry,0.0,0.0,0.0,4.4114826
etf,NBIZ,NBIS,NBIZ|NBIS,13686.885115808,13686.885115808,0.4910592836230746,book,911.3478034933805,447.525799514922,463.8220039784585,7170.424810896731
underlying,NBIS,NBIS,NBIS (spot),13686.885115808,13686.885115808,1.0,book,0.0,0.0,0.0,0.0
etf,QBTZ,QBTS,QBTZ|QBTS,25923.032791919995,7036.4400000000005,0.13587920512108623,book,-1041.083252187308,-141.46156477208677,-899.6216874152212,4605.421300339784
underlying,QBTS,QBTS,QBTS (spot),7036.4400000000005,7036.4400000000005,1.0,book,0.0,0.0,0.0,797.8958168807003
etf,QID,QQQ,QID|QQQ,,,0.0,carry,0.0,0.0,0.0,71.65317078
etf,RGTZ,RGTI,RGTZ|RGTI,11971.82076675,3826.305,0.16087890826046689,book,-246.65439571677553,-39.681489900560024,-206.9729058162155,-1316.7073832911594
underlying,RGTI,RGTI,RGTI (spot),3826.305,3826.305,1.0,book,0.0,0.0,0.0,0.0
etf,RKLZ,RKLB,RKLZ|RKLB,10672.315664499998,5938.900000000001,0.2778731809084526,book,346.9049065984191,96.39556986925236,250.5093367291667,-1238.1876135390726
underlying,RKLB,RKLB,RKLB (spot),5938.900000000001,5938.900000000001,1.0,book,0.0,0.0,0.0,-3.333006021475057
etf,UVIX,SVIX,UVIX|SVIX,6311.4961236,4029.393649392272,0.320308353796404,book,0.0,0.0,0.0,0.0
underlying,SVIX,SVIX,SVIX (spot),4029.393649392272,4029.393649392272,1.0,book,0.0,0.0,0.0,0.0
etf,WEBS,XLK,WEBS|XLK,,,0.445622099527117,carry,0.0,0.0,0.0,312.20477971
underlying,XLK,XLK,XLK (spot),,,1.0,carry,0.0,0.0,0.0,-0.51
